global_generation,stage,stage_generation,fitness,Tdelay,Tair,ORISK,Nc,n_delay,n_battery,delta
1,stage1,1,3154563.0748263914,6849.2469708055805,58781.82623499038,756.349716014932,67,5,0,0.9999999999996875
2,stage1,2,3154563.0747958687,6849.2469708055805,58781.82623499038,756.349716014932,67,5,0,0.99999999999
3,stage1,3,2970034.1557047446,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.9999999999240625
4,stage1,4,2970034.1549807955,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.99999999968
5,stage1,5,2970034.15303327,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.9999999990234375
6,stage1,6,2970034.148722017,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.99999999757
7,stage1,7,2970034.140350716,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.9999999947478125
8,stage1,8,2970034.125555639,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.99999998976
9,stage1,9,2970034.1011944204,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.9999999815471875
10,stage1,10,2970034.063234819,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.99999996875
11,stage1,11,2970034.006643488,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.9999999496715625
12,stage1,12,2970033.9252747367,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.99999992224
13,stage1,13,2970033.8117592987,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.9999998839709375
14,stage1,14,2970033.6573930965,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.99999983193
15,stage1,15,2970033.45202601,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.9999997626953125
16,stage1,16,2970033.183950637,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.99999967232
17,stage1,17,2970032.8397910655,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.9999995562946875
18,stage1,18,2970032.4043916324,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.99999940951
19,stage1,19,2970031.860705696,5406.209061018567,58854.07927485998,755.4606025706191,63,5,0,0.9999992262190625
20,stage1,20,2899381.839979752,6282.203348442588,59336.636077094394,759.5307410909112,61,4,0,0.999999
21,stage1,21,2899381.0399711677,6282.203348442588,59336.636077094394,759.5307410909112,61,4,0,0.9999987237184375
22,stage1,22,2899380.0721699987,6282.203348442588,59336.636077094394,759.5307410909112,61,4,0,0.99999838949
23,stage1,23,2899378.9114657235,6282.203348442588,59336.636077094394,759.5307410909112,61,4,0,0.9999979886428125
