plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
60,90,29,17,1,35,7,531.2377491761757,535.8483331918361,-4.610584015660379,4.610584015660379,44.12821968248412,uncertain
8,37,27,44,1,12,27,1352.4594123653108,1368.7167330847087,-16.257320719397967,16.257320719397967,43.15386040292114,uncertain
9,12,47,54,0,2,2,1741.8964025097175,1730.9789003151914,10.91750219452615,10.91750219452615,34.75378623874343,uncertain
28,45,51,31,0,12,21,544.5048663085836,532.0395816400323,12.465284668551249,12.465284668551249,40.90451089737737,uncertain
84,97,46,49,0,54,48,2120.7015131786943,2157.1368232316777,-36.43531005298337,36.43531005298337,56.748279929161754,uncertain
16,37,43,28,0,24,10,1154.158916674064,1161.45252793737,-7.2936112633060475,7.2936112633060475,40.61716912538623,uncertain
27,54,11,15,0,49,44,1419.7593503945536,1386.9733078856143,32.78604250893932,32.78604250893932,55.02568094517679,uncertain
27,54,12,15,0,48,43,1409.7593503945536,1379.6088547231752,30.150495671378394,30.150495671378394,54.68534391708066,uncertain
19,71,28,20,1,28,28,1536.6542296463704,1504.6574915891213,31.996738057249104,31.996738057249104,46.950934645667374,uncertain
23,35,5,22,0,54,0,1213.7958773141456,1203.9132492102553,9.882628103890283,9.882628103890283,44.99349190005565,uncertain
28,45,51,39,0,2,13,434.71058870116053,452.0395816400323,-17.32899293887175,17.32899293887175,37.18461141155391,uncertain
29,41,37,47,1,24,21,1490.9943932143897,1454.7235674281342,36.2708257862555,36.2708257862555,45.32139970011485,uncertain
51,80,19,48,0,11,6,1644.1694753946524,1673.518739298489,-29.349263903836572,29.349263903836572,38.017633654978866,uncertain
63,97,47,20,0,1,19,1875.9240773432357,1853.074800162683,22.84927718055269,22.84927718055269,38.24577777023986,uncertain
