run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,51,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,99,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,3,16,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,3,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,4,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,4,94,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,5,37,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,5,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,6,14,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,11,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,11,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,12,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,15,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,15,60,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,15,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,16,53,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,16,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,16,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,16,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,16,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,17,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,18,71,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,20,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,21,70,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,22,42,7
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,22,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,23,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,23,48,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,24,34,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,24,44,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,24,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,26,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,29,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,30,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,31,42,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,32,72,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,36,48,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,37,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,38,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,39,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,41,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,41,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,42,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,42,94,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,46,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,48,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,49,55,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,49,96,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,50,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,52,88,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,56,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,56,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,62,64,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,62,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,62,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,62,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,64,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,64,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,64,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,64,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,69,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,71,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,72,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,76,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,80,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,80,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,82,84,1
