run_id,traffic_seed,grid_x,grid_y,grid_z,distinct_flight_count
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,4,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,5,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,7,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,34,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,40,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,41,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,42,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,43,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,44,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,45,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,46,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,47,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,48,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,49,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,50,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,51,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,52,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,53,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,0,58,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,4,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,5,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,7,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,8,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,14,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,19,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,31,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,32,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,33,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,33,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,34,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,34,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,35,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,35,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,36,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,36,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,37,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,37,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,38,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,38,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,39,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,39,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,40,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,41,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,42,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,43,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,44,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,45,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,45,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,49,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,50,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,54,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,57,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,1,58,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,2,5,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,244,2,6,1,1
