plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
0,95,9,33,0,8,47,596.3231081774071,588.3988629340064,7.924245243400719,7.924245243400719,30.0,deterministic
37,47,37,20,1,33,27,1176.5788462187397,1158.758494857644,17.820351361095618,17.820351361095618,30.0,deterministic
38,83,37,20,1,24,37,2093.010647899413,2078.3955934037313,14.615054495681761,14.615054495681761,30.0,deterministic
37,47,38,19,1,34,28,1190.7209818424708,1172.9006304813752,17.820351361095618,17.820351361095618,30.0,deterministic
1,88,26,34,1,26,20,843.0721398299164,826.3398521658589,16.73228766405748,16.73228766405748,30.0,deterministic
28,88,26,34,1,31,20,843.4351366770703,826.3398521658589,17.09528451121139,17.09528451121139,30.0,deterministic
1,28,26,34,1,26,31,843.0721398299164,843.4351366770703,-0.3629968471539087,0.3629968471539087,30.0,deterministic
29,80,32,28,1,24,23,1427.3219038808134,1450.5133013695051,-23.19139748869179,23.19139748869179,30.0,deterministic
1,35,36,26,0,36,20,977.153314832974,997.5291740098714,-20.375859176897393,20.375859176897393,30.0,deterministic
27,29,49,28,0,29,7,1209.4975158834495,1230.5187772695563,-21.021261386106744,21.021261386106744,30.0,deterministic
2,98,30,46,1,25,28,918.7499969521414,932.9105801408364,-14.160583188695,14.160583188695,30.0,deterministic
13,37,32,18,0,25,28,1102.9709816399513,1117.8542684623671,-14.883286822415812,14.883286822415812,30.0,deterministic
38,83,36,22,0,22,35,2068.4282057667715,2053.8131512710897,14.615054495681761,14.615054495681761,30.0,deterministic
4,94,33,1,0,0,22,643.5536080908674,655.2798241686921,-11.726216077824688,11.726216077824688,30.0,deterministic
4,58,19,16,1,15,17,852.4875968363108,853.0385727769574,-0.5509759406465946,0.5509759406465946,30.0,deterministic
41,48,8,47,0,4,5,175.35970446535757,191.12150556252965,-15.761801097172082,15.761801097172082,30.0,deterministic
5,45,5,9,2,50,50,757.2361966237654,739.4911698752173,17.74502674854807,17.74502674854807,30.0,deterministic
5,37,5,6,0,53,1,788.1168096415865,789.8643697301336,-1.7475600885470612,1.7475600885470612,30.0,deterministic
41,48,11,42,0,9,10,237.78611133655042,253.5479124337225,-15.761801097172082,15.761801097172082,30.0,deterministic
6,31,10,8,0,51,8,833.1819122388575,825.7066169134707,7.47529532538681,7.47529532538681,30.0,deterministic
31,37,10,8,0,8,6,825.7066169134707,848.1486409775955,-22.44202406412478,22.44202406412478,30.0,deterministic
6,37,10,8,0,51,6,833.1819122388575,848.1486409775955,-14.96672873873797,14.96672873873797,30.0,deterministic
66,72,53,6,0,5,52,1373.3661641434978,1389.898370662142,-16.532206518644216,16.532206518644216,30.0,deterministic
7,46,42,35,1,34,15,1649.934925400623,1657.2262533156309,-7.291327915007969,7.291327915007969,30.0,deterministic
7,56,41,43,0,42,41,1742.6760289428858,1742.9933651514189,-0.3173362085331064,0.3173362085331064,30.0,deterministic
32,58,39,42,1,13,43,1194.088821572856,1197.2656817736977,-3.176860200841702,3.176860200841702,30.0,deterministic
32,96,38,41,1,14,17,1208.230957196587,1196.3743774513161,11.856579745270892,11.856579745270892,30.0,deterministic
9,32,30,33,1,31,22,1325.472310672535,1321.3680421864356,4.1042684860995,4.1042684860995,30.0,deterministic
65,66,27,30,1,17,32,1720.044898024508,1740.2087668446616,-20.16386882015354,20.16386882015354,30.0,deterministic
67,68,39,11,0,48,36,1611.0125288024637,1628.187679843701,-17.175151041237314,17.175151041237314,30.0,deterministic
13,31,33,17,0,24,31,1088.8288460162203,1101.2701087745113,-12.441262758291032,12.441262758291032,30.0,deterministic
29,80,30,28,1,26,21,1447.3219038808134,1430.5133013695051,16.80860251130821,16.80860251130821,30.0,deterministic
60,73,29,47,0,30,32,846.6542651559275,835.6746997936044,10.979565362323115,10.979565362323115,30.0,deterministic
14,61,36,10,0,2,1,622.884277145866,633.699139301098,-10.814862155231936,10.814862155231936,30.0,deterministic
14,61,35,11,0,3,2,637.026412769597,647.8412749248289,-10.814862155231936,10.814862155231936,30.0,deterministic
37,72,29,18,0,25,28,1087.8542684623671,1083.624200682445,4.230067779922138,4.230067779922138,30.0,deterministic
31,72,30,17,0,28,29,1071.2701087745113,1097.766336306176,-26.496227531664772,26.496227531664772,30.0,deterministic
11,13,46,5,0,39,11,916.1251964707728,909.1232185314486,7.001977939324206,7.001977939324206,30.0,deterministic
11,13,47,5,0,40,10,926.1251964707728,899.1232185314486,27.001977939324206,27.001977939324206,30.0,deterministic
12,68,49,4,0,3,46,1750.3175464332535,1757.1826292098185,-6.865082776565032,6.865082776565032,30.0,deterministic
12,68,48,5,0,4,45,1764.4596820569845,1743.0404935860875,21.419188470897097,21.419188470897097,30.0,deterministic
66,67,40,16,2,18,43,1545.4169137229483,1556.1153899987523,-10.698476275804069,10.698476275804069,30.0,deterministic
47,90,29,28,1,19,16,1044.9920165256558,1054.76459532473,-9.772578799074154,9.772578799074154,30.0,deterministic
47,72,48,6,0,44,47,1355.461386420786,1331.61409941468,23.84728700610617,23.84728700610617,30.0,deterministic
36,45,41,10,0,7,14,378.9527338742772,349.7412173291201,29.21151654515711,29.21151654515711,30.0,deterministic
36,45,40,10,0,8,15,388.9527338742772,359.7412173291201,29.21151654515711,29.21151654515711,30.0,deterministic
67,68,40,10,0,49,37,1625.1546644261948,1642.3298154674321,-17.175151041237314,17.175151041237314,30.0,deterministic
77,82,23,26,0,32,27,435.80321568235405,455.088398658762,-19.285182976407953,19.285182976407953,30.0,deterministic
77,82,22,27,0,33,26,449.945351306085,440.94626303503105,8.99908827105395,8.99908827105395,30.0,deterministic
13,68,17,31,0,40,14,1306.8187447484552,1325.3449673690798,-18.526222620624594,18.526222620624594,30.0,deterministic
14,61,36,9,0,1,0,612.884277145866,623.699139301098,-10.814862155231936,10.814862155231936,30.0,deterministic
14,61,34,12,0,4,3,651.1685483933279,661.9834105485598,-10.814862155231936,10.814862155231936,30.0,deterministic
14,61,33,13,0,5,4,665.3106840170589,676.1255461722908,-10.814862155231936,10.814862155231936,30.0,deterministic
28,82,32,14,0,11,39,618.2676262636146,612.3676192723406,5.90000699127404,5.90000699127404,30.0,deterministic
14,61,32,14,0,6,5,679.4528196407898,690.2676817960217,-10.814862155231936,10.814862155231936,30.0,deterministic
14,61,31,15,0,7,6,693.5949552645208,704.4098174197527,-10.814862155231936,10.814862155231936,30.0,deterministic
14,61,30,16,1,8,7,708.0517875593217,718.8666497145537,-10.814862155231936,10.814862155231936,30.0,deterministic
14,61,29,17,1,9,8,722.1939231830527,733.0087853382846,-10.814862155231936,10.814862155231936,30.0,deterministic
14,61,28,18,1,10,9,736.3360588067836,747.1509209620156,-10.814862155231936,10.814862155231936,30.0,deterministic
14,61,27,19,1,11,10,750.4781944305146,761.2930565857465,-10.814862155231936,10.814862155231936,30.0,deterministic
14,20,26,47,0,39,32,1043.2192979727774,1044.7181514975505,-1.4988535247730397,1.4988535247730397,30.0,deterministic
