plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
60,89,32,29,0,23,17,414.3906658392438,425.34855638232585,-10.957890543082044,10.957890543082044,43.5626541733299,uncertain
6,11,20,29,1,26,14,711.6451589294187,711.2853054102724,0.359853519146327,0.359853519146327,43.78876254012867,uncertain
8,37,27,44,1,12,27,1352.4594123653108,1366.6704485984546,-14.211036233143886,14.211036233143886,43.11375396396933,uncertain
9,12,47,54,0,2,2,1741.8964025097175,1730.964825977692,10.931576532025474,10.931576532025474,34.75351038679738,uncertain
9,32,53,35,0,21,46,1956.749216252104,1923.5370274718996,33.212188780204315,33.212188780204315,51.35962489891611,uncertain
46,63,13,46,0,14,35,587.4610344013089,560.9036650934394,26.55736930786952,26.55736930786952,47.42069596157209,uncertain
16,37,43,28,0,24,10,1191.863281818094,1160.2439849565135,31.61929686158055,31.61929686158055,41.332474095646226,uncertain
27,54,11,15,0,49,44,1419.7593503945536,1383.5583352423712,36.201015152182435,36.201015152182435,54.95874871128733,uncertain
27,54,12,15,0,48,43,1409.7593503945536,1378.521533931349,31.23781646320458,31.23781646320458,54.66403282116445,uncertain
40,97,47,18,0,12,17,203.37356682999695,207.68771093741407,-4.314144107417121,4.314144107417121,40.08426471852398,uncertain
22,32,42,23,1,13,24,1621.8582037733543,1613.7199093339195,8.13829443943473,8.13829443943473,44.13143955133293,uncertain
22,84,35,48,0,38,33,1901.1678498105414,1869.9898293824667,31.17802042807466,31.17802042807466,50.91013239501364,uncertain
23,35,5,22,0,54,0,1213.7958773141456,1203.9132492102553,9.882628103890283,9.882628103890283,44.99349190005565,uncertain
24,94,58,22,1,17,31,453.1127307541371,475.7750120070498,-22.662281252912692,22.662281252912692,43.82855949040791,uncertain
24,94,58,23,1,18,30,463.1127307541371,470.73821069602775,-7.62547994189066,7.62547994189066,43.925836397193045,uncertain
32,92,31,12,0,13,43,1456.582934117529,1452.1753434644668,4.407590653062243,4.407590653062243,47.08283178618782,uncertain
40,50,17,29,0,42,4,510.648552508238,509.2444323521828,1.404120156055228,1.404120156055228,43.82701797626826,uncertain
39,69,33,32,0,33,26,1716.734686499508,1734.0734601908803,-17.338773691372353,17.338773691372353,49.33076637495549,uncertain
45,59,52,9,0,43,43,2467.5648801114944,2471.844294164771,-4.279414053276469,4.279414053276469,51.562812791300715,uncertain
55,74,46,7,0,46,55,1005.0003493913597,1015.4795239844556,-10.479174593095877,10.479174593095877,57.34932940445729,uncertain
