generation,evaluation_id,conflict_index,actor_flight,strategy,pairs_before,pairs_after,points_before,points_after,accepted,rollback_reason
1,23308:3,32,26,schedule,58,59,67,71,False,pairs_increased
1,23308:3,8,26,speed,58,58,67,67,False,same_pairs_points_not_decreased
1,23308:3,51,27,schedule,58,59,67,68,False,pairs_increased
1,23308:3,18,27,speed,58,58,67,67,False,same_pairs_points_not_decreased
1,23308:3,41,29,schedule,58,59,67,67,False,pairs_increased
1,23308:3,29,29,speed,58,57,67,66,True,
1,23308:3,19,30,speed,57,57,66,66,False,same_pairs_points_not_decreased
1,23308:3,52,31,schedule,57,55,66,64,True,
1,23308:3,17,32,reroute,55,55,64,64,False,same_pairs_points_not_decreased
1,23308:3,48;53,33,schedule,55,54,64,63,True,
1,23308:3,43,35,reroute,54,53,63,62,True,
1,23308:3,56,36,schedule,53,52,62,66,True,
1,23308:3,55,36,speed,52,52,66,66,False,same_pairs_points_not_decreased
1,23308:3,57,37,speed,52,52,66,66,False,same_pairs_points_not_decreased
1,23308:3,59,40,schedule,52,50,66,64,True,
1,23308:3,4,40,reroute,50,50,64,64,False,same_pairs_points_not_decreased
1,23308:3,60,43,schedule,50,52,64,66,False,pairs_increased
1,23308:3,49,45,schedule,50,49,64,63,True,
1,23308:3,50,46,speed,49,48,63,62,True,
1,23308:4,46,21,schedule,60,59,69,67,True,
1,23308:4,48,22,speed,59,59,67,67,False,same_pairs_points_not_decreased
1,23308:4,33,23,schedule,59,57,67,65,True,
1,23308:4,25,23,speed,57,58,65,66,False,pairs_increased
1,23308:4,34,24,speed,57,57,65,65,False,same_pairs_points_not_decreased
1,23308:4,35,24,reroute,57,57,65,65,False,same_pairs_points_not_decreased
1,23308:4,32,26,speed,57,57,65,65,False,same_pairs_points_not_decreased
1,23308:4,8,26,reroute,57,55,65,63,True,
1,23308:4,18,27,speed,55,55,63,63,False,same_pairs_points_not_decreased
1,23308:4,51,27,reroute,55,54,63,62,True,
1,23308:4,29,29,schedule,54,53,62,60,True,
1,23308:4,41,29,speed,53,53,60,60,False,same_pairs_points_not_decreased
1,23308:4,19,30,speed,53,53,60,60,False,same_pairs_points_not_decreased
1,23308:4,52,31,reroute,53,52,60,59,True,
1,23308:4,17,32,speed,52,52,59,59,False,same_pairs_points_not_decreased
1,23308:4,53,33,speed,52,52,59,59,False,same_pairs_points_not_decreased
1,23308:4,43,35,speed,52,51,59,58,True,
1,23308:4,56,36,schedule,51,52,58,72,False,pairs_increased
1,23308:4,55,36,reroute,51,49,58,56,True,
1,23308:4,57,37,schedule,49,48,56,55,True,
1,23308:4,47,38,reroute,48,48,55,62,False,same_pairs_points_not_decreased
1,23308:4,4,40,schedule,48,46,55,53,True,
1,23308:4,59,40,reroute,46,48,53,71,False,pairs_increased
1,23308:4,60,43,schedule,46,45,53,52,True,
1,23308:4,49,45,schedule,45,44,52,51,True,
1,23308:4,50,46,reroute,44,43,51,50,True,
1,23308:4,22,49,speed,43,43,50,50,False,same_pairs_points_not_decreased
1,23308:4,61,49,reroute,43,42,50,50,True,
1,23308:4,54,53,schedule,42,41,50,47,True,
1,23308:4,6;7,53,speed,41,41,47,47,False,same_pairs_points_not_decreased
1,23308:4,5,53,reroute,41,41,47,47,False,same_pairs_points_not_decreased
1,23308:4,11,54,speed,41,41,47,47,False,same_pairs_points_not_decreased
1,23308:4,62,55,speed,41,41,47,47,False,same_pairs_points_not_decreased
1,23308:4,20,56,schedule,41,40,47,46,True,
1,23308:4,45,56,reroute,40,40,46,46,False,same_pairs_points_not_decreased
1,23308:4,63;64,57,schedule,40,37,46,43,True,
1,23308:4,23,57,speed,37,37,43,43,False,same_pairs_points_not_decreased
1,23308:4,21,63,reroute,37,38,43,45,False,pairs_increased
1,23308:4,0,64,reroute,37,36,43,42,True,
1,23308:4,36,65,speed,36,36,42,42,False,same_pairs_points_not_decreased
1,23308:4,38,67,reroute,36,37,42,43,False,pairs_increased
1,23308:4,40,73,schedule,36,37,42,43,False,pairs_increased
1,23308:4,31;39,73,reroute,36,37,42,43,False,pairs_increased
1,23308:4,27,75,speed,36,36,42,42,False,same_pairs_points_not_decreased
1,23308:4,58,78,speed,36,37,42,43,False,pairs_increased
1,23308:4,37,80,speed,36,35,42,41,True,
1,23308:4,44,80,reroute,35,35,41,41,False,same_pairs_points_not_decreased
1,23308:4,30,81,schedule,35,33,41,39,True,
1,23308:4,42,81,speed,33,33,39,39,False,same_pairs_points_not_decreased
1,23308:4,24,82,reroute,33,33,39,39,False,same_pairs_points_not_decreased
1,23308:4,28,84,speed,33,32,39,38,True,
1,23308:4,15,85,schedule,32,31,38,37,True,
1,23308:4,3;12;14,85,speed,31,31,37,37,False,same_pairs_points_not_decreased
1,23308:4,13,85,reroute,31,31,37,37,False,same_pairs_points_not_decreased
1,23308:4,26,86,speed,31,31,37,37,False,same_pairs_points_not_decreased
1,23308:4,65,88,schedule,31,30,37,36,True,
1,23308:4,10,89,reroute,30,29,36,35,True,
1,23308:4,16,92,schedule,29,27,35,33,True,
2,23308:5,0,0,schedule,60,60,69,73,False,same_pairs_points_not_decreased
2,23308:5,1;2,1,schedule,60,60,69,69,False,same_pairs_points_not_decreased
2,23308:5,3,1,reroute,60,59,69,68,True,
2,23308:5,8,2,schedule,59,57,68,64,True,
2,23308:5,5,2,speed,57,57,64,64,False,same_pairs_points_not_decreased
2,23308:5,6;7,2,reroute,57,57,64,64,False,same_pairs_points_not_decreased
2,23308:5,10,3,reroute,57,57,64,64,False,same_pairs_points_not_decreased
2,23308:5,14;15,5,schedule,57,56,64,60,True,
2,23308:5,12;13,5,speed,56,56,60,60,False,same_pairs_points_not_decreased
2,23308:5,16,6,reroute,56,56,60,60,False,same_pairs_points_not_decreased
2,23308:5,18,7,schedule,56,57,60,61,False,pairs_increased
2,23308:5,19;20,8,reroute,56,55,60,59,True,
2,23308:5,21,9,schedule,55,54,59,58,True,
2,23308:5,23,10,schedule,54,54,58,58,False,same_pairs_points_not_decreased
2,23308:5,22,10,speed,54,54,58,58,False,same_pairs_points_not_decreased
2,23308:5,11,11,schedule,54,52,58,56,True,
2,23308:6,0,0,schedule,60,61,69,70,False,pairs_increased
2,23308:6,1,1,schedule,60,58,69,66,True,
2,23308:6,3,1,speed,58,58,66,66,False,same_pairs_points_not_decreased
2,23308:6,2,1,reroute,58,58,66,66,False,same_pairs_points_not_decreased
2,23308:6,5;7,2,speed,58,59,66,66,False,pairs_increased
2,23308:6,6;8,2,reroute,58,57,66,63,True,
2,23308:6,10,3,speed,57,56,63,62,True,
2,23308:6,13;14,5,schedule,56,55,62,58,True,
2,23308:6,12;15,5,speed,55,55,58,58,False,same_pairs_points_not_decreased
2,23308:6,16,6,reroute,55,55,58,58,False,same_pairs_points_not_decreased
2,23308:6,18,7,schedule,55,54,58,57,True,
2,23308:6,19;20,8,reroute,54,52,57,55,True,
2,23308:6,21,9,speed,52,53,55,56,False,pairs_increased
2,23308:6,23,10,schedule,52,51,55,55,True,
2,23308:6,22,10,reroute,51,50,55,53,True,
2,23308:6,11,11,schedule,50,49,53,52,True,
2,23308:6,24,11,reroute,49,48,52,51,True,
2,23308:6,27,13,schedule,48,47,51,50,True,
2,23308:6,25,13,speed,47,47,50,50,False,same_pairs_points_not_decreased
2,23308:6,29;30,14,schedule,47,44,50,47,True,
2,23308:6,31,14,speed,44,44,47,47,False,same_pairs_points_not_decreased
2,23308:6,34,15,speed,44,44,47,47,False,same_pairs_points_not_decreased
2,23308:7,25;33,23,reroute,60,58,69,67,True,
2,23308:7,34;35,24,reroute,58,58,67,67,False,same_pairs_points_not_decreased
2,23308:7,8,26,schedule,58,56,67,65,True,
2,23308:7,32,26,speed,56,56,65,65,False,same_pairs_points_not_decreased
2,23308:7,18,27,speed,56,56,65,65,False,same_pairs_points_not_decreased
2,23308:7,29,29,schedule,56,53,65,61,True,
2,23308:7,41,29,reroute,53,53,61,61,False,same_pairs_points_not_decreased
2,23308:7,19,30,schedule,53,52,61,60,True,
2,23308:7,17,32,reroute,52,51,60,59,True,
2,23308:7,48,33,speed,51,51,59,59,False,same_pairs_points_not_decreased
2,23308:7,43,35,reroute,51,51,59,59,False,same_pairs_points_not_decreased
2,23308:7,4,40,speed,51,51,59,59,False,same_pairs_points_not_decreased
2,23308:7,57,44,speed,51,51,59,59,False,same_pairs_points_not_decreased
2,23308:7,60,44,reroute,51,51,59,59,False,same_pairs_points_not_decreased
2,23308:7,50,47,reroute,51,51,59,59,False,same_pairs_points_not_decreased
2,23308:7,53,48,speed,51,51,59,59,False,same_pairs_points_not_decreased
2,23308:7,22,49,schedule,51,48,59,56,True,
2,23308:7,6,53,schedule,48,46,56,52,True,
2,23308:7,7,53,speed,46,46,52,52,False,same_pairs_points_not_decreased
2,23308:7,5,53,reroute,46,46,52,52,False,same_pairs_points_not_decreased
2,23308:7,11,54,schedule,46,45,52,51,True,
2,23308:7,46,56,schedule,45,45,51,53,False,same_pairs_points_not_decreased
2,23308:7,20,56,speed,45,45,51,63,False,same_pairs_points_not_decreased
2,23308:8,0,0,speed,60,60,69,69,False,same_pairs_points_not_decreased
2,23308:8,1,1,schedule,60,61,69,70,False,pairs_increased
2,23308:8,2;3,1,speed,60,60,69,69,False,same_pairs_points_not_decreased
2,23308:8,6;7;8,2,speed,60,59,69,68,True,
2,23308:8,5,2,reroute,59,58,68,65,True,
2,23308:8,10,3,speed,58,58,65,65,False,same_pairs_points_not_decreased
2,23308:8,12;13,5,schedule,58,57,65,61,True,
2,23308:8,15,5,speed,57,57,61,61,False,same_pairs_points_not_decreased
2,23308:8,14,5,reroute,57,57,61,61,False,same_pairs_points_not_decreased
2,23308:8,16,6,schedule,57,58,61,64,False,pairs_increased
2,23308:8,18,7,speed,57,57,61,61,False,same_pairs_points_not_decreased
2,23308:8,19;20,8,speed,57,58,61,62,False,pairs_increased
2,23308:8,21,9,schedule,57,57,61,61,False,same_pairs_points_not_decreased
2,23308:8,22;23,10,schedule,57,57,61,61,False,same_pairs_points_not_decreased
2,23308:8,11;24,11,schedule,57,56,61,60,True,
2,23308:8,25;27,13,reroute,56,54,60,58,True,
2,23308:8,29;30;31,14,schedule,54,53,58,58,True,
2,23308:8,33,15,schedule,53,52,58,58,True,
2,23308:8,34,15,reroute,52,53,58,60,False,pairs_increased
2,23308:8,41,19,speed,52,53,58,59,False,pairs_increased
2,23308:8,32,20,schedule,52,52,58,58,False,same_pairs_points_not_decreased
2,23308:8,45;46,21,reroute,52,51,58,56,True,
2,23308:8,48,22,schedule,51,52,56,57,False,pairs_increased
2,23308:8,35,23,speed,51,51,56,56,False,same_pairs_points_not_decreased
2,23308:8,51,27,reroute,51,51,56,56,False,same_pairs_points_not_decreased
2,23308:8,39;40,29,schedule,51,51,56,55,True,
2,23308:8,43,30,reroute,51,50,55,54,True,
2,23308:8,17,31,schedule,50,49,54,53,True,
2,23308:8,52,31,speed,49,49,53,53,False,same_pairs_points_not_decreased
2,23308:8,38,32,reroute,49,48,53,52,True,
2,23308:8,53,33,speed,48,48,52,52,False,same_pairs_points_not_decreased
2,23308:8,26,34,schedule,48,47,52,51,True,
2,23308:8,56,36,speed,47,47,51,51,False,same_pairs_points_not_decreased
2,23308:8,55,36,reroute,47,46,51,50,True,
2,23308:8,57,37,speed,46,46,50,50,False,same_pairs_points_not_decreased
2,23308:8,47,38,schedule,46,45,50,49,True,
2,23308:8,4,38,reroute,45,45,49,49,False,same_pairs_points_not_decreased
2,23308:8,42,39,reroute,45,45,49,49,False,same_pairs_points_not_decreased
2,23308:8,59,40,schedule,45,48,49,53,False,pairs_increased
2,23308:8,60,43,reroute,45,44,49,48,True,
2,23308:8,49,45,schedule,44,44,48,48,False,same_pairs_points_not_decreased
2,23308:8,50,46,reroute,44,44,48,48,False,same_pairs_points_not_decreased
2,23308:8,28;36,49,schedule,44,41,48,45,True,
2,23308:8,61,49,reroute,41,41,45,45,False,same_pairs_points_not_decreased
2,23308:8,54,53,reroute,41,40,45,44,True,
2,23308:8,62,55,reroute,40,39,44,43,True,
2,23308:8,63,57,schedule,39,37,43,41,True,
2,23308:8,64,57,reroute,37,37,41,41,False,same_pairs_points_not_decreased
2,23308:8,65,61,schedule,37,37,41,41,False,same_pairs_points_not_decreased
2,23308:8,44,64,reroute,37,37,41,41,False,same_pairs_points_not_decreased
2,23308:8,66,68,schedule,37,38,41,42,False,pairs_increased
2,23308:8,9,69,reroute,37,36,41,40,True,
2,23308:8,58,78,schedule,36,35,40,38,True,
2,23308:8,67,78,speed,35,35,38,38,False,same_pairs_points_not_decreased
2,23308:8,37,78,reroute,35,33,38,36,True,
2,23308:8,68,95,schedule,33,34,36,38,False,pairs_increased
2,23308:9,0,0,schedule,60,60,69,69,False,same_pairs_points_not_decreased
2,23308:9,1;2;3,1,schedule,60,62,69,70,False,pairs_increased
2,23308:9,8,2,schedule,60,61,69,70,False,pairs_increased
2,23308:9,5,2,speed,60,59,69,68,True,
2,23308:9,6;7,2,reroute,59,59,68,66,True,
2,23308:9,10,3,speed,59,59,66,66,False,same_pairs_points_not_decreased
2,23308:9,12;14,5,schedule,59,59,66,66,False,same_pairs_points_not_decreased
2,23308:9,15,5,speed,59,59,66,67,False,same_pairs_points_not_decreased
2,23308:10,0,0,speed,60,60,69,69,False,same_pairs_points_not_decreased
2,23308:11,25;33,23,schedule,60,57,69,66,True,
2,23308:11,35,24,speed,57,57,66,66,False,same_pairs_points_not_decreased
2,23308:11,34,24,reroute,57,58,66,67,False,pairs_increased
2,23308:11,8,26,schedule,57,55,66,64,True,
2,23308:11,32,26,speed,55,55,64,64,False,same_pairs_points_not_decreased
2,23308:11,18,27,reroute,55,55,64,64,False,same_pairs_points_not_decreased
2,23308:11,29,29,schedule,55,52,64,60,True,
2,23308:11,41,29,speed,52,52,60,60,False,same_pairs_points_not_decreased
2,23308:11,19,30,schedule,52,50,60,58,True,
2,23308:11,17,32,schedule,50,48,58,56,True,
2,23308:11,48,33,schedule,48,48,56,58,False,same_pairs_points_not_decreased
2,23308:11,43,35,schedule,48,49,56,57,False,pairs_increased
2,23308:11,4,40,schedule,48,46,56,54,True,
2,23308:11,60,44,schedule,46,44,54,52,True,
2,23308:11,57,44,reroute,44,44,52,52,False,same_pairs_points_not_decreased
2,23308:11,50,47,speed,44,44,52,52,False,same_pairs_points_not_decreased
2,23308:11,53,48,speed,44,44,52,52,False,same_pairs_points_not_decreased
2,23308:11,22,49,reroute,44,44,52,52,False,same_pairs_points_not_decreased
2,23308:11,6,53,schedule,44,42,52,48,True,
2,23308:11,5,53,speed,42,42,48,48,False,same_pairs_points_not_decreased
2,23308:11,7,53,reroute,42,42,48,48,False,same_pairs_points_not_decreased
2,23308:11,11,54,reroute,42,42,48,48,False,same_pairs_points_not_decreased
2,23308:11,20;45;46,56,speed,42,42,48,60,False,same_pairs_points_not_decreased
2,23308:11,23,57,schedule,42,39,48,45,True,
2,23308:11,21,63,schedule,39,37,45,43,True,
2,23308:11,52,63,speed,37,37,43,43,False,same_pairs_points_not_decreased
2,23308:11,0;54,64,reroute,37,37,43,43,False,same_pairs_points_not_decreased
3,23308:12,0,0,speed,60,60,69,69,False,same_pairs_points_not_decreased
3,23308:12,1;2,1,speed,60,58,69,66,True,
3,23308:12,3,1,reroute,58,58,66,66,False,same_pairs_points_not_decreased
3,23308:12,6;7;8,2,schedule,58,56,66,62,True,
3,23308:12,5,2,reroute,56,56,62,62,False,same_pairs_points_not_decreased
3,23308:12,10,3,speed,56,55,62,61,True,
3,23308:12,12;13;14;15,5,schedule,55,54,61,57,True,
3,23308:12,16,6,schedule,54,53,57,56,True,
3,23308:12,18,7,reroute,53,53,56,56,False,same_pairs_points_not_decreased
3,23308:12,19,8,schedule,53,51,56,54,True,
3,23308:12,20,8,speed,51,51,54,54,False,same_pairs_points_not_decreased
3,23308:12,21,9,reroute,51,52,54,55,False,pairs_increased
3,23308:12,22,10,speed,51,50,54,53,True,
3,23308:12,23,10,reroute,50,49,53,52,True,
3,23308:12,24,11,speed,49,49,52,52,False,same_pairs_points_not_decreased
3,23308:12,11,11,reroute,49,47,52,50,True,
3,23308:12,25;27,13,speed,47,49,50,56,False,pairs_increased
3,23308:12,30;31,14,schedule,47,45,50,61,True,
3,23308:12,29,14,speed,45,44,61,47,True,
3,23308:12,33,15,schedule,44,42,47,45,True,
3,23308:13,0,0,speed,60,59,69,68,True,
3,23308:13,1,1,schedule,59,57,68,65,True,
3,23308:13,2;3,1,reroute,57,59,65,67,False,pairs_increased
3,23308:13,5,2,schedule,57,56,65,62,True,
3,23308:13,7;8,2,speed,56,55,62,61,True,
3,23308:13,6,2,reroute,55,55,61,61,False,same_pairs_points_not_decreased
3,23308:13,10,3,speed,55,55,61,61,False,same_pairs_points_not_decreased
3,23308:13,13;15,5,schedule,55,56,61,62,False,pairs_increased
3,23308:13,14,5,speed,55,55,61,61,False,same_pairs_points_not_decreased
3,23308:13,12,5,reroute,55,54,61,57,True,
3,23308:13,16,6,schedule,54,54,57,57,False,same_pairs_points_not_decreased
3,23308:13,18,7,speed,54,55,57,58,False,pairs_increased
3,23308:13,19,8,schedule,54,53,57,56,True,
3,23308:13,20,8,speed,53,52,56,55,True,
3,23308:13,21,9,schedule,52,53,55,56,False,pairs_increased
3,23308:13,23,10,speed,52,52,55,55,False,same_pairs_points_not_decreased
3,23308:13,22,10,reroute,52,51,55,54,True,
3,23308:13,11,11,speed,51,51,54,54,False,same_pairs_points_not_decreased
3,23308:13,24,11,reroute,51,49,54,52,True,
3,23308:13,25;27,13,speed,49,49,52,53,False,same_pairs_points_not_decreased
3,23308:13,29;30,14,schedule,49,47,52,50,True,
3,23308:13,31,14,speed,47,48,50,61,False,pairs_increased
3,23308:13,33;34,15,reroute,47,46,50,49,True,
3,23308:13,41,19,speed,46,46,49,49,False,same_pairs_points_not_decreased
3,23308:13,32,20,speed,46,46,49,49,False,same_pairs_points_not_decreased
3,23308:13,46,21,schedule,46,47,49,49,False,pairs_increased
3,23308:13,45,21,speed,46,46,49,51,False,same_pairs_points_not_decreased
3,23308:13,48,22,speed,46,46,49,49,False,same_pairs_points_not_decreased
3,23308:13,35,23,speed,46,46,49,49,False,same_pairs_points_not_decreased
3,23308:13,51,27,schedule,46,46,49,49,False,same_pairs_points_not_decreased
3,23308:13,39;40,29,schedule,46,46,49,52,False,same_pairs_points_not_decreased
3,23308:13,43,30,reroute,46,45,49,48,True,
3,23308:13,17;52,31,speed,45,43,48,46,True,
3,23308:13,38,32,schedule,43,45,46,54,False,pairs_increased
3,23308:13,53,33,speed,43,43,46,46,False,same_pairs_points_not_decreased
3,23308:13,26,34,speed,43,43,46,46,False,same_pairs_points_not_decreased
3,23308:13,55,36,schedule,43,44,46,47,False,pairs_increased
3,23308:13,56,36,reroute,43,42,46,45,True,
3,23308:13,57,37,speed,42,42,45,45,False,same_pairs_points_not_decreased
3,23308:13,4;47,38,speed,42,42,45,45,False,same_pairs_points_not_decreased
3,23308:13,42,39,reroute,42,42,45,45,False,same_pairs_points_not_decreased
3,23308:13,59,40,speed,42,42,45,45,False,same_pairs_points_not_decreased
3,23308:13,60,43,reroute,42,41,45,44,True,
3,23308:13,49,45,reroute,41,42,44,45,False,pairs_increased
3,23308:13,50,46,schedule,41,42,44,47,False,pairs_increased
3,23308:13,28,49,schedule,41,39,44,42,True,
3,23308:14,25;33,23,speed,60,58,69,67,True,
3,23308:14,34;35,24,reroute,58,59,67,68,False,pairs_increased
3,23308:14,8,26,speed,58,59,67,68,False,pairs_increased
3,23308:14,32,26,reroute,58,58,67,67,False,same_pairs_points_not_decreased
3,23308:14,18,27,speed,58,58,67,67,False,same_pairs_points_not_decreased
3,23308:14,29,29,schedule,58,56,67,64,True,
3,23308:14,41,29,reroute,56,56,64,64,False,same_pairs_points_not_decreased
3,23308:14,19,30,schedule,56,55,64,63,True,
3,23308:14,17,32,schedule,55,53,63,61,True,
3,23308:14,48,33,schedule,53,51,61,59,True,
3,23308:14,43,35,schedule,51,52,59,60,False,pairs_increased
3,23308:14,4,40,speed,51,50,59,58,True,
3,23308:14,60,44,schedule,50,48,58,56,True,
3,23308:14,57,44,speed,48,48,56,56,False,same_pairs_points_not_decreased
3,23308:14,50,47,speed,48,48,56,56,False,same_pairs_points_not_decreased
3,23308:14,53,48,schedule,48,49,56,57,False,pairs_increased
3,23308:15,0,0,speed,60,59,69,68,True,
3,23308:15,2;3,1,speed,59,57,68,65,True,
3,23308:15,1,1,reroute,57,58,65,66,False,pairs_increased
3,23308:15,6;7,2,schedule,57,57,65,66,False,same_pairs_points_not_decreased
3,23308:15,8,2,speed,57,57,65,65,False,same_pairs_points_not_decreased
3,23308:15,5,2,reroute,57,56,65,62,True,
3,23308:15,10,3,speed,56,55,62,61,True,
3,23308:15,14;15,5,schedule,55,54,61,57,True,
3,23308:15,12;13,5,reroute,54,54,57,57,False,same_pairs_points_not_decreased
3,23308:15,16,6,schedule,54,53,57,56,True,
3,23308:15,18,7,speed,53,54,56,57,False,pairs_increased
3,23308:15,20,8,schedule,53,51,56,54,True,
3,23308:15,19,8,speed,51,52,54,55,False,pairs_increased
3,23308:15,21,9,schedule,51,51,54,54,False,same_pairs_points_not_decreased
3,23308:15,22,10,speed,51,50,54,53,True,
3,23308:15,23,10,reroute,50,49,53,52,True,
3,23308:15,24,11,schedule,49,48,52,51,True,
3,23308:15,11,11,reroute,48,48,51,51,False,same_pairs_points_not_decreased
3,23308:15,27,13,schedule,48,47,51,50,True,
3,23308:16,25,23,speed,60,59,69,68,True,
3,23308:16,33,23,reroute,59,58,68,67,True,
3,23308:16,34;35,24,speed,58,58,67,67,False,same_pairs_points_not_decreased
3,23308:16,8,26,schedule,58,56,67,65,True,
3,23308:16,32,26,reroute,56,56,65,65,False,same_pairs_points_not_decreased
3,23308:16,18,27,reroute,56,56,65,65,False,same_pairs_points_not_decreased
3,23308:16,29;41,29,schedule,56,54,65,70,True,
3,23308:16,19,30,reroute,54,53,70,69,True,
3,23308:16,17,32,speed,53,53,69,69,False,same_pairs_points_not_decreased
3,23308:16,48,33,speed,53,52,69,68,True,
3,23308:16,43,35,speed,52,53,68,69,False,pairs_increased
3,23308:16,4,40,schedule,52,50,68,66,True,
3,23308:16,57,44,schedule,50,48,66,64,True,
3,23308:16,60,44,reroute,48,48,64,64,False,same_pairs_points_not_decreased
3,23308:16,50,47,reroute,48,47,64,63,True,
3,23308:16,53,48,speed,47,47,63,63,False,same_pairs_points_not_decreased
3,23308:16,22,49,schedule,47,43,63,59,True,
3,23308:16,6,53,schedule,43,41,59,55,True,
3,23308:16,7,53,speed,41,41,55,55,False,same_pairs_points_not_decreased
3,23308:16,5,53,reroute,41,41,55,55,False,same_pairs_points_not_decreased
3,23308:16,11,54,reroute,41,41,55,55,False,same_pairs_points_not_decreased
3,23308:16,20,56,speed,41,41,55,67,False,same_pairs_points_not_decreased
3,23308:16,45;46,56,reroute,41,42,55,55,False,pairs_increased
3,23308:16,23,57,schedule,41,38,55,52,True,
3,23308:16,21;52,63,schedule,38,36,52,50,True,
3,23308:16,0;54,64,reroute,36,34,50,48,True,
3,23308:16,47;59,65,schedule,34,34,48,48,False,same_pairs_points_not_decreased
3,23308:16,36,65,speed,34,34,48,48,False,same_pairs_points_not_decreased
3,23308:16,62,65,reroute,34,35,48,50,False,pairs_increased
3,23308:16,49,66,schedule,34,33,48,47,True,
3,23308:17,33,23,schedule,60,60,69,69,False,same_pairs_points_not_decreased
3,23308:17,25,23,speed,60,59,69,68,True,
3,23308:17,34;35,24,speed,59,59,68,68,False,same_pairs_points_not_decreased
3,23308:17,8,26,schedule,59,57,68,66,True,
3,23308:17,32,26,reroute,57,57,66,66,False,same_pairs_points_not_decreased
3,23308:17,18,27,schedule,57,55,66,64,True,
3,23308:17,29,29,speed,55,54,64,63,True,
3,23308:17,41,29,reroute,54,54,63,62,True,
3,23308:18,0,0,speed,60,60,69,69,False,same_pairs_points_not_decreased
3,23308:18,1;3,1,schedule,60,59,69,67,True,
3,23308:18,2,1,speed,59,58,67,66,True,
3,23308:18,6;7,2,schedule,58,56,66,62,True,
3,23308:18,5;8,2,speed,56,58,62,65,False,pairs_increased
3,23308:18,10,3,speed,56,55,62,61,True,
3,23308:18,12;13;14,5,schedule,55,54,61,57,True,
3,23308:18,15,5,speed,54,54,57,57,False,same_pairs_points_not_decreased
3,23308:18,16,6,speed,54,54,57,57,False,same_pairs_points_not_decreased
3,23308:18,18,7,speed,54,56,57,59,False,pairs_increased
3,23308:18,19,8,speed,54,54,57,57,False,same_pairs_points_not_decreased
3,23308:18,20,8,reroute,54,55,57,58,False,pairs_increased
3,23308:18,21,9,schedule,54,53,57,56,True,
3,23308:18,23,10,schedule,53,52,56,56,True,
3,23308:18,22,10,speed,52,53,56,58,False,pairs_increased
3,23308:18,11,11,schedule,52,50,56,54,True,
3,23308:18,24,11,speed,50,51,54,55,False,pairs_increased
