generation,evaluation_id,conflict_index,actor_flight,strategy,pairs_before,pairs_after,points_before,points_after,accepted,rollback_reason
2,6168:4,50,46,speed,39,39,44,44,False,same_pairs_points_not_decreased
2,6168:4,61,49,schedule,39,39,44,44,False,same_pairs_points_not_decreased
2,6168:4,36,49,speed,39,39,44,44,False,same_pairs_points_not_decreased
2,6168:4,28,49,reroute,39,39,44,44,False,same_pairs_points_not_decreased
2,6168:4,54,53,schedule,39,40,44,47,False,pairs_increased
2,6168:4,62,55,reroute,39,39,44,47,False,same_pairs_points_not_decreased
2,6168:4,64,57,speed,39,40,44,45,False,pairs_increased
2,6168:4,63,57,reroute,39,37,44,42,True,
2,6168:4,65,61,speed,37,37,42,42,False,same_pairs_points_not_decreased
2,6168:4,44,64,schedule,37,35,42,40,True,
2,6168:4,66,68,schedule,35,39,40,45,False,pairs_increased
2,6168:4,9,69,reroute,35,34,40,39,True,
2,6168:4,67,78,schedule,34,34,39,38,True,
2,6168:4,37,78,speed,34,34,38,38,False,same_pairs_points_not_decreased
2,6168:5,25,23,speed,60,59,69,68,True,
2,6168:5,33,23,reroute,59,58,68,67,True,
2,6168:5,35,24,speed,58,58,67,67,False,same_pairs_points_not_decreased
2,6168:5,34,24,reroute,58,59,67,68,False,pairs_increased
2,6168:5,8,26,schedule,58,56,67,65,True,
2,6168:5,32,26,speed,56,56,65,65,False,same_pairs_points_not_decreased
2,6168:5,18,27,schedule,56,54,65,63,True,
2,6168:5,29,29,schedule,54,51,63,59,True,
2,6168:5,41,29,speed,51,51,59,59,False,same_pairs_points_not_decreased
2,6168:5,19,30,speed,51,51,59,59,False,same_pairs_points_not_decreased
2,6168:5,17,32,speed,51,51,59,59,False,same_pairs_points_not_decreased
2,6168:5,48,33,reroute,51,49,59,57,True,
2,6168:5,43,35,speed,49,50,57,58,False,pairs_increased
2,6168:5,4,40,schedule,49,47,57,55,True,
2,6168:5,57,44,speed,47,47,55,55,False,same_pairs_points_not_decreased
2,6168:5,60,44,reroute,47,46,55,54,True,
2,6168:5,50,47,schedule,46,45,54,53,True,
2,6168:5,53,48,schedule,45,45,53,53,False,same_pairs_points_not_decreased
2,6168:5,22,49,schedule,45,41,53,49,True,
2,6168:5,6,53,schedule,41,39,49,45,True,
2,6168:5,5;7,53,speed,39,39,45,45,False,same_pairs_points_not_decreased
2,6168:5,11,54,speed,39,39,45,45,False,same_pairs_points_not_decreased
2,6168:5,20;45;46,56,speed,39,39,45,57,False,same_pairs_points_not_decreased
2,6168:5,23,57,speed,39,38,45,44,True,
2,6168:5,21,63,schedule,38,36,44,42,True,
2,6168:5,52,63,speed,36,36,42,42,False,same_pairs_points_not_decreased
2,6168:5,0,64,speed,36,34,42,40,True,
2,6168:5,54,64,reroute,34,35,40,41,False,pairs_increased
2,6168:5,36,65,schedule,34,35,40,41,False,pairs_increased
2,6168:5,47;59;62,65,reroute,34,34,40,40,False,same_pairs_points_not_decreased
2,6168:5,49,66,schedule,34,33,40,39,True,
2,6168:5,38,67,schedule,33,32,39,38,True,
2,6168:5,64,69,speed,32,32,38,38,False,same_pairs_points_not_decreased
2,6168:5,31;39,73,speed,32,33,38,39,False,pairs_increased
2,6168:5,40,73,reroute,32,32,38,38,False,same_pairs_points_not_decreased
2,6168:5,27,75,reroute,32,32,38,38,False,same_pairs_points_not_decreased
2,6168:5,44,80,schedule,32,32,38,38,False,same_pairs_points_not_decreased
2,6168:5,37,80,speed,32,33,38,39,False,pairs_increased
2,6168:5,30,81,schedule,32,30,38,36,True,
2,6168:5,42,81,reroute,30,30,36,36,False,same_pairs_points_not_decreased
2,6168:5,63,82,schedule,30,28,36,34,True,
2,6168:5,24,82,reroute,28,28,34,34,False,same_pairs_points_not_decreased
2,6168:5,28,84,schedule,28,28,34,34,False,same_pairs_points_not_decreased
2,6168:5,12;15,85,schedule,28,26,34,29,True,
2,6168:5,13;14,85,speed,26,26,29,29,False,same_pairs_points_not_decreased
2,6168:5,3,85,reroute,26,26,29,29,False,same_pairs_points_not_decreased
2,6168:5,26,86,reroute,26,26,29,29,False,same_pairs_points_not_decreased
2,6168:5,65,88,reroute,26,26,29,29,False,same_pairs_points_not_decreased
2,6168:5,51,89,schedule,26,26,29,29,False,same_pairs_points_not_decreased
2,6168:5,10,89,speed,26,26,29,29,False,same_pairs_points_not_decreased
2,6168:5,16,92,speed,26,25,29,28,True,
2,6168:5,9;61,92,reroute,25,26,28,29,False,pairs_increased
2,6168:5,55,94,schedule,25,25,28,28,False,same_pairs_points_not_decreased
2,6168:5,56,95,speed,25,25,28,28,False,same_pairs_points_not_decreased
2,6168:5,1;2,96,schedule,25,24,28,26,True,
2,6168:5,58;67,97,schedule,24,23,26,24,True,
2,6168:5,66;68,99,schedule,23,22,24,26,True,
2,6168:6,0,0,schedule,60,60,69,71,False,same_pairs_points_not_decreased
2,6168:6,2,1,schedule,60,60,69,68,True,
2,6168:6,3,1,speed,60,60,68,68,False,same_pairs_points_not_decreased
2,6168:6,1,1,reroute,60,60,68,68,False,same_pairs_points_not_decreased
2,6168:6,6;8,2,schedule,60,60,68,67,True,
2,6168:6,5,2,speed,60,60,67,67,False,same_pairs_points_not_decreased
2,6168:6,7,2,reroute,60,59,67,65,True,
2,6168:6,10,3,speed,59,59,65,65,False,same_pairs_points_not_decreased
2,6168:6,13;14;15,5,schedule,59,60,65,63,False,pairs_increased
2,6168:6,12,5,speed,59,59,65,65,False,same_pairs_points_not_decreased
2,6168:6,16,6,reroute,59,59,65,65,False,same_pairs_points_not_decreased
2,6168:6,18,7,schedule,59,60,65,66,False,pairs_increased
2,6168:6,19,8,schedule,59,58,65,64,True,
2,6168:6,20,8,speed,58,58,64,64,False,same_pairs_points_not_decreased
2,6168:6,21,9,speed,58,58,64,64,False,same_pairs_points_not_decreased
2,6168:6,22,10,schedule,58,57,64,63,True,
2,6168:6,23,10,reroute,57,57,63,63,False,same_pairs_points_not_decreased
2,6168:6,24,11,schedule,57,56,63,62,True,
2,6168:6,11,11,reroute,56,56,62,62,False,same_pairs_points_not_decreased
2,6168:6,27,13,schedule,56,57,62,63,False,pairs_increased
2,6168:6,25,13,speed,56,56,62,62,False,same_pairs_points_not_decreased
2,6168:6,29;30;31,14,schedule,56,55,62,62,True,
2,6168:6,33,15,schedule,55,53,62,60,True,
2,6168:6,34,15,reroute,53,55,60,62,False,pairs_increased
2,6168:6,41,19,speed,53,54,60,61,False,pairs_increased
2,6168:6,32,20,speed,53,53,60,60,False,same_pairs_points_not_decreased
2,6168:6,46,21,speed,53,52,60,58,True,
2,6168:6,45,21,reroute,52,52,58,58,False,same_pairs_points_not_decreased
2,6168:6,48,22,speed,52,52,58,58,False,same_pairs_points_not_decreased
2,6168:6,35,23,reroute,52,51,58,57,True,
2,6168:6,51,27,speed,51,51,57,57,False,same_pairs_points_not_decreased
2,6168:6,40,29,schedule,51,51,57,56,True,
2,6168:6,39,29,speed,51,51,56,56,False,same_pairs_points_not_decreased
2,6168:6,43,30,reroute,51,50,56,55,True,
2,6168:6,17,31,speed,50,50,55,55,False,same_pairs_points_not_decreased
2,6168:7,25,23,speed,60,59,69,68,True,
2,6168:7,33,23,reroute,59,58,68,67,True,
2,6168:7,34,24,speed,58,58,67,67,False,same_pairs_points_not_decreased
2,6168:7,35,24,reroute,58,59,67,68,False,pairs_increased
2,6168:7,32,26,schedule,58,57,67,66,True,
2,6168:7,8,26,speed,57,57,66,66,False,same_pairs_points_not_decreased
2,6168:7,18,27,speed,57,57,66,66,False,same_pairs_points_not_decreased
2,6168:7,29;41,29,schedule,57,54,66,62,True,
2,6168:7,19,30,schedule,54,52,62,60,True,
2,6168:7,17,32,speed,52,52,60,60,False,same_pairs_points_not_decreased
2,6168:7,48,33,speed,52,51,60,59,True,
2,6168:7,43,35,speed,51,52,59,60,False,pairs_increased
2,6168:7,4,40,speed,51,50,59,58,True,
2,6168:7,57,44,speed,50,49,58,57,True,
2,6168:7,60,44,reroute,49,48,57,56,True,
2,6168:7,50,47,schedule,48,47,56,55,True,
2,6168:7,53,48,speed,47,47,55,55,False,same_pairs_points_not_decreased
2,6168:7,22,49,schedule,47,43,55,51,True,
2,6168:7,6,53,schedule,43,41,51,47,True,
2,6168:7,5;7,53,speed,41,41,47,47,False,same_pairs_points_not_decreased
2,6168:7,11,54,schedule,41,40,47,46,True,
2,6168:7,45,56,schedule,40,38,46,43,True,
2,6168:7,20,56,speed,38,38,43,43,False,same_pairs_points_not_decreased
2,6168:7,46,56,reroute,38,38,43,43,False,same_pairs_points_not_decreased
2,6168:7,23,57,schedule,38,35,43,40,True,
2,6168:7,52,63,schedule,35,33,40,38,True,
2,6168:7,21,63,reroute,33,33,38,38,False,same_pairs_points_not_decreased
2,6168:7,0;54,64,reroute,33,32,38,37,True,
2,6168:7,59,65,schedule,32,31,37,36,True,
2,6168:7,36;47;62,65,reroute,31,30,36,35,True,
2,6168:7,49,66,schedule,30,29,35,34,True,
2,6168:7,38,67,speed,29,30,34,35,False,pairs_increased
2,6168:7,64,69,speed,29,29,34,34,False,same_pairs_points_not_decreased
2,6168:7,31;39;40,73,speed,29,31,34,36,False,pairs_increased
2,6168:7,27,75,schedule,29,28,34,33,True,
2,6168:7,44,80,schedule,28,26,33,31,True,
2,6168:7,37,80,reroute,26,26,31,31,False,same_pairs_points_not_decreased
2,6168:7,30,81,schedule,26,26,31,34,False,same_pairs_points_not_decreased
2,6168:7,42,81,reroute,26,25,31,30,True,
2,6168:7,24,82,schedule,25,25,30,30,False,same_pairs_points_not_decreased
2,6168:7,63,82,reroute,25,24,30,29,True,
2,6168:7,28,84,reroute,24,24,29,29,False,same_pairs_points_not_decreased
2,6168:7,12;14,85,schedule,24,22,29,24,True,
2,6168:7,3,85,speed,22,22,24,24,False,same_pairs_points_not_decreased
2,6168:7,13;15,85,reroute,22,22,24,24,False,same_pairs_points_not_decreased
2,6168:7,26,86,speed,22,22,24,24,False,same_pairs_points_not_decreased
2,6168:7,65,88,speed,22,22,24,24,False,same_pairs_points_not_decreased
2,6168:7,10;51,89,schedule,22,20,24,22,True,
2,6168:7,16;61,92,schedule,20,19,22,21,True,
2,6168:7,9,92,reroute,19,18,21,20,True,
2,6168:7,55,94,speed,18,18,20,20,False,same_pairs_points_not_decreased
2,6168:7,56,95,schedule,18,16,20,18,True,
2,6168:7,1,96,schedule,16,16,18,17,True,
2,6168:7,2,96,reroute,16,16,17,17,False,same_pairs_points_not_decreased
2,6168:7,58,97,speed,16,15,17,15,True,
2,6168:7,67,97,reroute,15,16,15,16,False,pairs_increased
2,6168:7,66,99,schedule,15,15,15,15,False,same_pairs_points_not_decreased
2,6168:7,68,99,speed,15,15,15,15,False,same_pairs_points_not_decreased
3,6168:8,25;33,23,schedule,60,60,69,91,False,same_pairs_points_not_decreased
3,6168:8,34,24,speed,60,60,69,69,False,same_pairs_points_not_decreased
3,6168:8,35,24,reroute,60,59,69,68,True,
3,6168:8,8,26,schedule,59,57,68,66,True,
3,6168:8,32,26,speed,57,57,66,66,False,same_pairs_points_not_decreased
3,6168:8,18,27,speed,57,57,66,66,False,same_pairs_points_not_decreased
3,6168:8,29;41,29,schedule,57,54,66,62,True,
3,6168:8,19,30,speed,54,54,62,62,False,same_pairs_points_not_decreased
3,6168:8,17,32,schedule,54,52,62,60,True,
3,6168:8,48,33,speed,52,52,60,60,False,same_pairs_points_not_decreased
3,6168:8,43,35,reroute,52,51,60,59,True,
3,6168:8,4,40,speed,51,51,59,59,False,same_pairs_points_not_decreased
3,6168:8,60,44,schedule,51,49,59,57,True,
3,6168:8,57,44,speed,49,49,57,57,False,same_pairs_points_not_decreased
3,6168:8,50,47,reroute,49,49,57,57,False,same_pairs_points_not_decreased
3,6168:8,53,48,reroute,49,48,57,56,True,
3,6168:8,22,49,speed,48,48,56,56,False,same_pairs_points_not_decreased
3,6168:8,6,53,schedule,48,46,56,52,True,
3,6168:8,5;7,53,speed,46,46,52,52,False,same_pairs_points_not_decreased
3,6168:8,11,54,reroute,46,46,52,52,False,same_pairs_points_not_decreased
3,6168:8,45;46,56,speed,46,46,52,54,False,same_pairs_points_not_decreased
3,6168:8,20,56,reroute,46,44,52,49,True,
3,6168:8,23,57,schedule,44,41,49,46,True,
3,6168:8,21;52,63,reroute,41,40,46,45,True,
3,6168:8,0,64,schedule,40,39,45,44,True,
3,6168:8,54,64,reroute,39,38,44,43,True,
3,6168:8,59,65,schedule,38,35,43,40,True,
3,6168:8,36;62,65,speed,35,36,40,41,False,pairs_increased
3,6168:8,47,65,reroute,35,34,40,39,True,
3,6168:8,49,66,speed,34,34,39,39,False,same_pairs_points_not_decreased
3,6168:8,38,67,schedule,34,34,39,39,False,same_pairs_points_not_decreased
3,6168:8,64,69,schedule,34,36,39,43,False,pairs_increased
3,6168:8,31;39;40,73,schedule,34,34,39,40,False,same_pairs_points_not_decreased
3,6168:8,27,75,speed,34,33,39,38,True,
3,6168:8,44,80,schedule,33,34,38,39,False,pairs_increased
3,6168:8,37,80,speed,33,33,38,38,False,same_pairs_points_not_decreased
3,6168:8,30,81,schedule,33,31,38,36,True,
3,6168:8,42,81,speed,31,31,36,36,False,same_pairs_points_not_decreased
3,6168:8,24;63,82,schedule,31,32,36,37,False,pairs_increased
3,6168:8,28,84,speed,31,32,36,37,False,pairs_increased
3,6168:8,14,85,speed,31,31,36,37,False,same_pairs_points_not_decreased
3,6168:8,3;12;13;15,85,reroute,31,29,36,31,True,
3,6168:8,26,86,schedule,29,28,31,30,True,
3,6168:8,65,88,speed,28,28,30,30,False,same_pairs_points_not_decreased
3,6168:8,51,89,schedule,28,26,30,28,True,
3,6168:8,10,89,speed,26,26,28,28,False,same_pairs_points_not_decreased
3,6168:8,16,92,schedule,26,24,28,26,True,
3,6168:8,9,92,speed,24,24,26,26,False,same_pairs_points_not_decreased
3,6168:8,61,92,reroute,24,24,26,26,False,same_pairs_points_not_decreased
3,6168:8,55,94,schedule,24,24,26,26,False,same_pairs_points_not_decreased
3,6168:8,56,95,reroute,24,23,26,25,True,
3,6168:8,1,96,schedule,23,23,25,24,True,
3,6168:8,2,96,speed,23,23,24,24,False,same_pairs_points_not_decreased
3,6168:8,67,97,schedule,23,23,24,23,True,
3,6168:8,58,97,reroute,23,24,23,24,False,pairs_increased
3,6168:8,68,99,schedule,23,21,23,21,True,
3,6168:8,66,99,speed,21,21,21,21,False,same_pairs_points_not_decreased
3,6168:9,0,0,reroute,60,59,69,68,True,
3,6168:9,1;2,1,schedule,59,57,68,65,True,
3,6168:9,3,1,reroute,57,57,65,65,False,same_pairs_points_not_decreased
3,6168:9,6;8,2,schedule,57,58,65,65,False,pairs_increased
3,6168:9,5,2,speed,57,56,65,64,True,
3,6168:9,7,2,reroute,56,55,64,61,True,
3,6168:9,10,3,reroute,55,55,61,61,False,same_pairs_points_not_decreased
3,6168:9,12,5,speed,55,55,61,61,False,same_pairs_points_not_decreased
3,6168:9,13;14;15,5,reroute,55,54,61,57,True,
3,6168:9,16,6,schedule,54,57,57,64,False,pairs_increased
3,6168:9,18,7,schedule,54,55,57,58,False,pairs_increased
3,6168:9,19;20,8,speed,54,55,57,58,False,pairs_increased
3,6168:9,21,9,schedule,54,55,57,58,False,pairs_increased
3,6168:9,23,10,schedule,54,53,57,56,True,
3,6168:9,22,10,reroute,53,52,56,55,True,
3,6168:9,11,11,speed,52,52,55,55,False,same_pairs_points_not_decreased
3,6168:9,24,11,reroute,52,51,55,54,True,
3,6168:9,25;27,13,speed,51,51,54,54,False,same_pairs_points_not_decreased
3,6168:9,30,14,speed,51,51,54,54,False,same_pairs_points_not_decreased
3,6168:9,29;31,14,reroute,51,49,54,52,True,
3,6168:9,33,15,speed,49,49,52,52,False,same_pairs_points_not_decreased
3,6168:9,34,15,reroute,49,47,52,50,True,
3,6168:9,41,19,speed,47,48,50,51,False,pairs_increased
3,6168:9,32,20,reroute,47,48,50,52,False,pairs_increased
3,6168:9,46,21,speed,47,46,50,48,True,
3,6168:9,45,21,reroute,46,46,48,48,False,same_pairs_points_not_decreased
3,6168:9,48,22,schedule,46,48,48,50,False,pairs_increased
3,6168:9,35,23,speed,46,46,48,48,False,same_pairs_points_not_decreased
3,6168:9,51,27,schedule,46,47,48,49,False,pairs_increased
3,6168:9,39;40,29,speed,46,45,48,47,True,
3,6168:9,43,30,speed,45,45,47,47,False,same_pairs_points_not_decreased
3,6168:9,17;52,31,speed,45,45,47,47,False,same_pairs_points_not_decreased
3,6168:9,38,32,speed,45,43,47,45,True,
3,6168:9,53,33,speed,43,43,45,45,False,same_pairs_points_not_decreased
3,6168:9,26,34,schedule,43,44,45,46,False,pairs_increased
3,6168:9,55;56,36,schedule,43,45,45,49,False,pairs_increased
3,6168:9,57,37,reroute,43,43,45,45,False,same_pairs_points_not_decreased
3,6168:9,4;47,38,schedule,43,43,45,45,False,same_pairs_points_not_decreased
3,6168:9,42,39,reroute,43,43,45,45,False,same_pairs_points_not_decreased
3,6168:9,59,40,schedule,43,43,45,45,False,same_pairs_points_not_decreased
3,6168:9,60,43,reroute,43,42,45,44,True,
3,6168:9,49,45,schedule,42,45,44,50,False,pairs_increased
3,6168:9,50,46,schedule,42,44,44,46,False,pairs_increased
3,6168:9,28;36,49,schedule,42,40,44,42,True,
3,6168:9,61,49,speed,40,41,42,43,False,pairs_increased
3,6168:9,54,53,speed,40,40,42,42,False,same_pairs_points_not_decreased
3,6168:9,62,55,speed,40,40,42,42,False,same_pairs_points_not_decreased
3,6168:9,63,57,schedule,40,39,42,41,True,
3,6168:9,64,57,speed,39,40,41,42,False,pairs_increased
3,6168:9,65,61,reroute,39,39,41,41,False,same_pairs_points_not_decreased
3,6168:9,44,64,schedule,39,39,41,41,False,same_pairs_points_not_decreased
3,6168:9,66,68,schedule,39,39,41,41,False,same_pairs_points_not_decreased
3,6168:9,9,69,reroute,39,38,41,40,True,
3,6168:9,37,78,schedule,38,38,40,39,True,
3,6168:9,67,78,speed,38,38,39,39,False,same_pairs_points_not_decreased
3,6168:9,58,78,reroute,38,37,39,38,True,
3,6168:9,68,95,schedule,37,37,38,38,False,same_pairs_points_not_decreased
3,6168:10,33,23,speed,60,59,69,68,True,
3,6168:10,25,23,reroute,59,59,68,68,False,same_pairs_points_not_decreased
3,6168:10,34;35,24,reroute,59,60,68,69,False,pairs_increased
3,6168:10,8;32,26,speed,59,60,68,69,False,pairs_increased
3,6168:10,18,27,schedule,59,57,68,66,True,
3,6168:10,41,29,schedule,57,54,66,62,True,
3,6168:10,29,29,speed,54,54,62,62,False,same_pairs_points_not_decreased
3,6168:10,19,30,schedule,54,52,62,60,True,
3,6168:10,17,32,speed,52,52,60,60,False,same_pairs_points_not_decreased
3,6168:10,48,33,speed,52,52,60,60,False,same_pairs_points_not_decreased
3,6168:10,43,35,speed,52,53,60,61,False,pairs_increased
3,6168:10,4,40,speed,52,51,60,59,True,
3,6168:10,57,44,speed,51,51,59,59,False,same_pairs_points_not_decreased
3,6168:10,60,44,reroute,51,50,59,58,True,
3,6168:10,50,47,reroute,50,50,58,58,False,same_pairs_points_not_decreased
3,6168:10,53,48,schedule,50,49,58,57,True,
3,6168:10,22,49,schedule,49,46,57,54,True,
3,6168:10,6,53,schedule,46,44,54,50,True,
3,6168:10,5,53,speed,44,44,50,50,False,same_pairs_points_not_decreased
3,6168:10,7,53,reroute,44,44,50,50,False,same_pairs_points_not_decreased
3,6168:10,11,54,reroute,44,44,50,50,False,same_pairs_points_not_decreased
3,6168:10,20,56,schedule,44,42,50,47,True,
3,6168:10,46,56,speed,42,42,47,47,False,same_pairs_points_not_decreased
3,6168:10,45,56,reroute,42,42,47,47,False,same_pairs_points_not_decreased
3,6168:10,23,57,schedule,42,39,47,44,True,
3,6168:10,21,63,schedule,39,38,44,43,True,
