generation,evaluation_id,conflict_index,actor_flight,strategy,pairs_before,pairs_after,points_before,points_after,accepted,rollback_reason
2,19532:6,43,35,schedule,49,51,68,71,False,pairs_increased
2,19532:6,4,40,speed,49,48,68,67,True,
2,19532:6,57;60,44,speed,48,47,67,66,True,
2,19532:6,50,47,schedule,47,46,66,65,True,
2,19532:6,53,48,speed,46,46,65,65,False,same_pairs_points_not_decreased
2,19532:6,22,49,speed,46,45,65,64,True,
2,19532:6,5;7,53,speed,45,44,64,61,True,
2,19532:6,6,53,reroute,44,44,61,61,False,same_pairs_points_not_decreased
2,19532:6,11,54,reroute,44,44,61,61,False,same_pairs_points_not_decreased
2,19532:6,20;45;46,56,speed,44,44,61,73,False,same_pairs_points_not_decreased
2,19532:6,23,57,schedule,44,41,61,58,True,
2,19532:6,21;52,63,reroute,41,41,58,58,False,same_pairs_points_not_decreased
2,19532:6,54,64,schedule,41,39,58,56,True,
2,19532:6,0,64,speed,39,39,56,56,False,same_pairs_points_not_decreased
2,19532:6,62,65,schedule,39,36,56,53,True,
2,19532:6,47;59,65,speed,36,36,53,53,False,same_pairs_points_not_decreased
2,19532:6,36,65,reroute,36,36,53,53,False,same_pairs_points_not_decreased
2,19532:6,49,66,schedule,36,35,53,52,True,
2,19532:6,38,67,speed,35,36,52,53,False,pairs_increased
2,19532:6,64,69,speed,35,35,52,52,False,same_pairs_points_not_decreased
2,19532:6,40,73,schedule,35,36,52,56,False,pairs_increased
2,19532:6,31,73,speed,35,36,52,62,False,pairs_increased
2,19532:6,39,73,reroute,35,35,52,52,False,same_pairs_points_not_decreased
2,19532:6,27,75,schedule,35,34,52,51,True,
2,19532:6,37;44,80,reroute,34,33,51,50,True,
2,19532:6,30,81,schedule,33,32,50,49,True,
2,19532:6,42,81,speed,32,32,49,49,False,same_pairs_points_not_decreased
2,19532:6,63,82,schedule,32,32,49,49,False,same_pairs_points_not_decreased
2,19532:6,24,82,reroute,32,31,49,48,True,
2,19532:6,28,84,speed,31,32,48,49,False,pairs_increased
2,19532:6,3;14,85,schedule,31,29,48,43,True,
2,19532:6,12;15,85,speed,29,29,43,43,False,same_pairs_points_not_decreased
2,19532:6,13,85,reroute,29,29,43,43,False,same_pairs_points_not_decreased
2,19532:6,26,86,schedule,29,28,43,42,True,
2,19532:6,65,88,reroute,28,28,42,42,False,same_pairs_points_not_decreased
2,19532:6,51,89,schedule,28,26,42,40,True,
2,19532:6,10,89,speed,26,26,40,40,False,same_pairs_points_not_decreased
2,19532:6,61,92,speed,26,26,40,40,False,same_pairs_points_not_decreased
2,19532:6,9;16,92,reroute,26,25,40,39,True,
2,19532:6,55,94,speed,25,25,39,39,False,same_pairs_points_not_decreased
2,19532:6,56,95,reroute,25,26,39,54,False,pairs_increased
2,19532:6,1,96,schedule,25,24,39,37,True,
2,19532:6,2,96,speed,24,24,37,37,False,same_pairs_points_not_decreased
2,19532:6,67,97,schedule,24,23,37,35,True,
2,19532:6,58,97,reroute,23,24,35,36,False,pairs_increased
2,19532:6,66;68,99,schedule,23,21,35,33,True,
2,19532:8,0,0,speed,60,60,69,69,False,same_pairs_points_not_decreased
2,19532:8,1;2,1,schedule,60,59,69,67,True,
2,19532:8,3,1,speed,59,59,67,67,False,same_pairs_points_not_decreased
2,19532:8,6;8,2,schedule,59,57,67,63,True,
2,19532:8,5;7,2,reroute,57,57,63,63,False,same_pairs_points_not_decreased
2,19532:8,10,3,speed,57,56,63,62,True,
2,19532:8,13,5,schedule,56,55,62,58,True,
2,19532:8,12;14;15,5,speed,55,55,58,58,False,same_pairs_points_not_decreased
2,19532:8,16,6,schedule,55,54,58,57,True,
2,19532:8,18,7,speed,54,56,57,59,False,pairs_increased
2,19532:8,19;20,8,reroute,54,52,57,55,True,
2,19532:8,21,9,schedule,52,51,55,54,True,
2,19532:8,22;23,10,schedule,51,50,54,54,True,
2,19532:8,24,11,speed,50,50,54,54,False,same_pairs_points_not_decreased
2,19532:8,11,11,reroute,50,48,54,52,True,
2,19532:8,27,13,schedule,48,48,52,52,False,same_pairs_points_not_decreased
2,19532:8,25,13,speed,48,50,52,58,False,pairs_increased
2,19532:8,29;31,14,schedule,48,46,52,50,True,
2,19532:8,30,14,speed,46,45,50,49,True,
2,19532:9,0,0,speed,60,60,69,69,False,same_pairs_points_not_decreased
2,19532:9,2;3,1,schedule,60,60,69,68,True,
2,19532:9,1,1,reroute,60,59,68,67,True,
2,19532:9,5,2,speed,59,59,67,67,False,same_pairs_points_not_decreased
2,19532:9,6;7;8,2,reroute,59,58,67,64,True,
2,19532:9,10,3,speed,58,58,64,64,False,same_pairs_points_not_decreased
2,19532:9,13;14,5,schedule,58,58,64,64,False,same_pairs_points_not_decreased
2,19532:9,12;15,5,speed,58,58,64,64,False,same_pairs_points_not_decreased
2,19532:9,16,6,schedule,58,58,64,64,False,same_pairs_points_not_decreased
2,19532:9,18,7,schedule,58,58,64,64,False,same_pairs_points_not_decreased
2,19532:9,19,8,schedule,58,57,64,63,True,
2,19532:9,20,8,reroute,57,58,63,64,False,pairs_increased
2,19532:9,21,9,speed,57,57,63,63,False,same_pairs_points_not_decreased
2,19532:9,23,10,schedule,57,56,63,62,True,
2,19532:9,22,10,reroute,56,58,62,64,False,pairs_increased
2,19532:9,11;24,11,reroute,56,54,62,60,True,
2,19532:9,27,13,speed,54,54,60,60,False,same_pairs_points_not_decreased
2,19532:9,25,13,reroute,54,55,60,64,False,pairs_increased
2,19532:9,30,14,schedule,54,53,60,59,True,
2,19532:9,29;31,14,speed,53,53,59,59,False,same_pairs_points_not_decreased
2,19532:9,33;34,15,reroute,53,51,59,57,True,
2,19532:9,41,19,reroute,51,53,57,78,False,pairs_increased
2,19532:9,32,20,speed,51,51,57,57,False,same_pairs_points_not_decreased
2,19532:9,45;46,21,schedule,51,53,57,58,False,pairs_increased
2,19532:9,48,22,reroute,51,50,57,56,True,
2,19532:9,35,23,speed,50,50,56,56,False,same_pairs_points_not_decreased
2,19532:9,51,27,schedule,50,49,56,55,True,
2,19532:9,40,29,speed,49,48,55,54,True,
2,19532:9,39,29,reroute,48,47,54,52,True,
2,19532:9,43,30,schedule,47,46,52,51,True,
2,19532:9,52,31,schedule,46,47,51,52,False,pairs_increased
2,19532:9,17,31,speed,46,45,51,50,True,
2,19532:9,38,32,reroute,45,46,50,51,False,pairs_increased
2,19532:9,53,33,schedule,45,45,50,50,False,same_pairs_points_not_decreased
2,19532:9,26,34,reroute,45,45,50,50,False,same_pairs_points_not_decreased
2,19532:9,56,36,schedule,45,43,50,48,True,
2,19532:9,55,36,reroute,43,44,48,49,False,pairs_increased
2,19532:9,57,37,schedule,43,43,48,48,False,same_pairs_points_not_decreased
2,19532:9,4;47,38,speed,43,43,48,48,False,same_pairs_points_not_decreased
2,19532:9,42,39,reroute,43,42,48,47,True,
2,19532:9,59,40,schedule,42,43,47,62,False,pairs_increased
2,19532:9,60,43,schedule,42,42,47,47,False,same_pairs_points_not_decreased
2,19532:9,49,45,schedule,42,43,47,48,False,pairs_increased
2,19532:10,25;33,23,speed,60,59,69,68,True,
2,19532:10,34,24,schedule,59,60,68,69,False,pairs_increased
2,19532:10,35,24,speed,59,59,68,68,False,same_pairs_points_not_decreased
2,19532:10,32,26,schedule,59,57,68,66,True,
2,19532:10,8,26,speed,57,57,66,66,False,same_pairs_points_not_decreased
2,19532:10,18,27,speed,57,57,66,66,False,same_pairs_points_not_decreased
2,19532:10,29;41,29,schedule,57,54,66,62,True,
2,19532:10,19,30,speed,54,54,62,62,False,same_pairs_points_not_decreased
2,19532:10,17,32,speed,54,54,62,62,False,same_pairs_points_not_decreased
2,19532:10,48,33,speed,54,54,62,62,False,same_pairs_points_not_decreased
2,19532:10,43,35,reroute,54,53,62,61,True,
2,19532:10,4,40,schedule,53,52,61,62,True,
2,19532:10,57,44,speed,52,52,62,62,False,same_pairs_points_not_decreased
2,19532:10,60,44,reroute,52,52,62,62,False,same_pairs_points_not_decreased
2,19532:10,50,47,schedule,52,51,62,61,True,
2,19532:10,53,48,schedule,51,51,61,61,False,same_pairs_points_not_decreased
2,19532:10,22,49,reroute,51,52,61,62,False,pairs_increased
2,19532:10,5;6;7,53,schedule,51,49,61,57,True,
2,19532:10,11,54,schedule,49,48,57,56,True,
2,19532:10,45;46,56,speed,48,48,56,58,False,same_pairs_points_not_decreased
2,19532:10,20,56,reroute,48,46,56,53,True,
2,19532:10,23,57,speed,46,45,53,52,True,
2,19532:10,21,63,schedule,45,43,52,50,True,
2,19532:10,52,63,speed,43,43,50,50,False,same_pairs_points_not_decreased
2,19532:10,54,64,schedule,43,42,50,49,True,
2,19532:10,0,64,speed,42,42,49,49,False,same_pairs_points_not_decreased
2,19532:10,36;59;62,65,schedule,42,42,49,51,False,same_pairs_points_not_decreased
2,19532:10,47,65,reroute,42,41,49,48,True,
2,19532:10,49,66,reroute,41,41,48,48,False,same_pairs_points_not_decreased
2,19532:10,38,67,reroute,41,41,48,48,False,same_pairs_points_not_decreased
2,19532:10,64,69,speed,41,41,48,48,False,same_pairs_points_not_decreased
2,19532:10,40,73,schedule,41,41,48,49,False,same_pairs_points_not_decreased
2,19532:10,31;39,73,speed,41,43,48,50,False,pairs_increased
2,19532:10,27,75,speed,41,40,48,47,True,
2,19532:10,44,80,schedule,40,40,47,47,False,same_pairs_points_not_decreased
2,19532:10,37,80,reroute,40,39,47,46,True,
2,19532:10,30,81,schedule,39,37,46,44,True,
2,19532:10,42,81,reroute,37,37,44,44,False,same_pairs_points_not_decreased
2,19532:10,24,82,schedule,37,36,44,43,True,
2,19532:10,63,82,reroute,36,35,43,42,True,
2,19532:10,28,84,speed,35,36,42,43,False,pairs_increased
2,19532:10,3,85,schedule,35,33,42,37,True,
2,19532:10,12;14,85,speed,33,33,37,37,False,same_pairs_points_not_decreased
2,19532:10,13;15,85,reroute,33,33,37,37,False,same_pairs_points_not_decreased
2,19532:10,26,86,schedule,33,32,37,36,True,
2,19532:10,65,88,schedule,32,33,36,37,False,pairs_increased
2,19532:10,51,89,schedule,32,30,36,34,True,
2,19532:10,10,89,speed,30,30,34,34,False,same_pairs_points_not_decreased
2,19532:10,16,92,schedule,30,29,34,33,True,
2,19532:10,61,92,speed,29,29,33,33,False,same_pairs_points_not_decreased
2,19532:10,9,92,reroute,29,29,33,33,False,same_pairs_points_not_decreased
2,19532:10,55,94,schedule,29,28,33,32,True,
2,19532:10,56,95,schedule,28,26,32,30,True,
2,19532:10,1;2,96,schedule,26,27,30,30,False,pairs_increased
2,19532:10,67,97,schedule,26,27,30,31,False,pairs_increased
2,19532:10,58,97,speed,26,26,30,29,True,
2,19532:10,68,99,schedule,26,27,29,31,False,pairs_increased
2,19532:10,66,99,reroute,26,26,29,29,False,same_pairs_points_not_decreased
3,19532:11,0,0,speed,60,59,69,68,True,
3,19532:11,2,1,schedule,59,58,68,66,True,
3,19532:11,3,1,speed,58,58,66,66,False,same_pairs_points_not_decreased
3,19532:11,1,1,reroute,58,57,66,65,True,
3,19532:11,6;8,2,schedule,57,56,65,66,True,
3,19532:11,5,2,speed,56,56,66,63,True,
3,19532:11,7,2,reroute,56,55,63,61,True,
3,19532:11,10,3,speed,55,55,61,61,False,same_pairs_points_not_decreased
3,19532:11,13;14;15,5,schedule,55,54,61,57,True,
3,19532:11,12,5,speed,54,54,57,57,False,same_pairs_points_not_decreased
3,19532:11,16,6,speed,54,54,57,57,False,same_pairs_points_not_decreased
3,19532:11,18,7,schedule,54,53,57,56,True,
3,19532:11,19,8,schedule,53,52,56,55,True,
3,19532:11,20,8,speed,52,53,55,56,False,pairs_increased
3,19532:11,21,9,schedule,52,52,55,55,False,same_pairs_points_not_decreased
3,19532:11,22,10,speed,52,51,55,54,True,
3,19532:11,23,10,reroute,51,50,54,53,True,
3,19532:11,11;24,11,reroute,50,48,53,51,True,
3,19532:11,25,13,schedule,48,46,51,49,True,
3,19532:11,27,13,reroute,46,46,49,49,False,same_pairs_points_not_decreased
3,19532:11,30,14,schedule,46,43,49,46,True,
3,19532:11,29;31,14,speed,43,48,46,51,False,pairs_increased
3,19532:11,33,15,schedule,43,42,46,45,True,
3,19532:12,0,0,reroute,60,59,69,68,True,
3,19532:12,2,1,speed,59,59,68,68,False,same_pairs_points_not_decreased
3,19532:13,0,0,reroute,60,61,69,71,False,pairs_increased
3,19532:13,1;2,1,schedule,60,59,69,68,True,
3,19532:13,3,1,speed,59,60,68,69,False,pairs_increased
3,19532:13,7,2,schedule,59,58,68,65,True,
3,19532:13,5;6;8,2,speed,58,58,65,65,False,same_pairs_points_not_decreased
3,19532:13,10,3,speed,58,58,65,65,False,same_pairs_points_not_decreased
3,19532:13,12;14;15,5,speed,58,58,65,65,False,same_pairs_points_not_decreased
3,19532:13,13,5,reroute,58,57,65,61,True,
3,19532:13,16,6,reroute,57,58,61,62,False,pairs_increased
3,19532:13,18,7,speed,57,57,61,61,False,same_pairs_points_not_decreased
3,19532:13,19;20,8,speed,57,57,61,61,False,same_pairs_points_not_decreased
3,19532:13,21,9,reroute,57,57,61,61,False,same_pairs_points_not_decreased
3,19532:13,22;23,10,schedule,57,55,61,59,True,
3,19532:13,11,11,speed,55,55,59,59,False,same_pairs_points_not_decreased
3,19532:13,24,11,reroute,55,53,59,57,True,
3,19532:13,27,13,speed,53,53,57,57,False,same_pairs_points_not_decreased
3,19532:13,25,13,reroute,53,54,57,62,False,pairs_increased
3,19532:13,29;30,14,schedule,53,55,57,77,False,pairs_increased
3,19532:13,31,14,speed,53,52,57,56,True,
3,19532:13,33,15,schedule,52,50,56,54,True,
3,19532:13,34,15,reroute,50,51,54,56,False,pairs_increased
3,19532:13,41,19,reroute,50,51,54,59,False,pairs_increased
3,19532:13,32,20,speed,50,50,54,54,False,same_pairs_points_not_decreased
3,19532:13,45;46,21,speed,50,50,54,56,False,same_pairs_points_not_decreased
3,19532:13,48,22,speed,50,49,54,53,True,
3,19532:13,35,23,speed,49,49,53,53,False,same_pairs_points_not_decreased
3,19532:13,51,27,schedule,49,49,53,53,False,same_pairs_points_not_decreased
3,19532:13,40,29,schedule,49,47,53,54,True,
3,19532:13,39,29,reroute,47,47,54,52,True,
3,19532:13,43,30,reroute,47,45,52,50,True,
3,19532:13,17,31,schedule,45,43,50,48,True,
3,19532:13,52,31,speed,43,43,48,48,False,same_pairs_points_not_decreased
3,19532:13,38,32,speed,43,43,48,48,False,same_pairs_points_not_decreased
3,19532:14,0,0,schedule,60,60,69,69,False,same_pairs_points_not_decreased
3,19532:14,1,1,schedule,60,59,69,67,True,
3,19532:14,2;3,1,speed,59,59,67,67,False,same_pairs_points_not_decreased
3,19532:14,6;8,2,schedule,59,59,67,65,True,
3,19532:14,7,2,speed,59,59,65,65,False,same_pairs_points_not_decreased
3,19532:15,25;33,23,reroute,60,59,69,68,True,
3,19532:15,35,24,speed,59,59,68,68,False,same_pairs_points_not_decreased
3,19532:15,34,24,reroute,59,61,68,70,False,pairs_increased
3,19532:15,32,26,speed,59,59,68,68,False,same_pairs_points_not_decreased
3,19532:15,8,26,reroute,59,57,68,66,True,
3,19532:15,18,27,speed,57,57,66,66,False,same_pairs_points_not_decreased
3,19532:15,29,29,schedule,57,54,66,62,True,
3,19532:15,41,29,reroute,54,54,62,62,False,same_pairs_points_not_decreased
3,19532:15,19,30,speed,54,54,62,62,False,same_pairs_points_not_decreased
3,19532:15,17,32,schedule,54,52,62,60,True,
3,19532:15,48,33,speed,52,52,60,60,False,same_pairs_points_not_decreased
3,19532:15,43,35,reroute,52,51,60,59,True,
3,19532:15,4,40,speed,51,50,59,58,True,
3,19532:15,57;60,44,speed,50,50,58,58,False,same_pairs_points_not_decreased
3,19532:15,50,47,schedule,50,49,58,57,True,
3,19532:15,53,48,reroute,49,48,57,56,True,
3,19532:15,22,49,reroute,48,49,56,58,False,pairs_increased
3,19532:15,6,53,schedule,48,46,56,52,True,
3,19532:15,7,53,speed,46,46,52,52,False,same_pairs_points_not_decreased
3,19532:15,5,53,reroute,46,46,52,52,False,same_pairs_points_not_decreased
3,19532:15,11,54,schedule,46,45,52,51,True,
3,19532:15,20,56,schedule,45,43,51,48,True,
3,19532:15,45;46,56,reroute,43,43,48,48,False,same_pairs_points_not_decreased
3,19532:15,23,57,speed,43,42,48,47,True,
3,19532:15,52,63,schedule,42,40,47,45,True,
3,19532:15,21,63,speed,40,40,45,45,False,same_pairs_points_not_decreased
3,19532:15,0,64,speed,40,38,45,43,True,
3,19532:15,54,64,reroute,38,38,43,43,False,same_pairs_points_not_decreased
3,19532:15,47,65,schedule,38,38,43,43,False,same_pairs_points_not_decreased
3,19532:15,59,65,speed,38,39,43,44,False,pairs_increased
3,19532:15,36;62,65,reroute,38,39,43,44,False,pairs_increased
3,19532:15,49,66,schedule,38,37,43,42,True,
3,19532:15,38,67,speed,37,38,42,43,False,pairs_increased
3,19532:15,64,69,speed,37,37,42,42,False,same_pairs_points_not_decreased
3,19532:15,40,73,schedule,37,37,42,43,False,same_pairs_points_not_decreased
3,19532:15,31;39,73,reroute,37,38,42,43,False,pairs_increased
3,19532:15,27,75,schedule,37,36,42,41,True,
3,19532:15,37,80,speed,36,37,41,42,False,pairs_increased
3,19532:15,44,80,reroute,36,35,41,40,True,
3,19532:15,30,81,schedule,35,33,40,38,True,
3,19532:15,42,81,reroute,33,33,38,38,False,same_pairs_points_not_decreased
3,19532:15,63,82,schedule,33,32,38,37,True,
3,19532:15,24,82,speed,32,32,37,37,False,same_pairs_points_not_decreased
3,19532:15,28,84,reroute,32,31,37,36,True,
3,19532:15,12,85,schedule,31,29,36,31,True,
3,19532:15,3;14,85,speed,29,29,31,31,False,same_pairs_points_not_decreased
3,19532:15,13;15,85,reroute,29,29,31,31,False,same_pairs_points_not_decreased
3,19532:15,26,86,speed,29,29,31,31,False,same_pairs_points_not_decreased
3,19532:15,65,88,reroute,29,29,31,31,False,same_pairs_points_not_decreased
3,19532:15,51,89,schedule,29,28,31,30,True,
3,19532:15,10,89,reroute,28,27,30,29,True,
3,19532:15,16,92,schedule,27,25,29,27,True,
3,19532:15,61,92,speed,25,25,27,27,False,same_pairs_points_not_decreased
3,19532:15,9,92,reroute,25,25,27,27,False,same_pairs_points_not_decreased
3,19532:15,55,94,schedule,25,25,27,27,False,same_pairs_points_not_decreased
3,19532:15,56,95,speed,25,25,27,27,False,same_pairs_points_not_decreased
