generation,evaluation_id,conflict_index,actor_flight,strategy,pairs_before,pairs_after,points_before,points_after,accepted,rollback_reason
1,16112:2,42,81,speed,38,38,43,43,False,same_pairs_points_not_decreased
1,16112:2,24;63,82,schedule,38,41,43,46,False,pairs_increased
1,16112:2,28,84,reroute,38,38,43,43,False,same_pairs_points_not_decreased
1,16112:2,12;15,85,schedule,38,38,43,43,False,same_pairs_points_not_decreased
1,16112:3,33,23,schedule,60,58,69,67,True,
1,16112:3,25,23,speed,58,59,67,78,False,pairs_increased
1,16112:3,35,24,schedule,58,58,67,67,False,same_pairs_points_not_decreased
1,16112:3,34,24,speed,58,59,67,68,False,pairs_increased
1,16112:3,8,26,speed,58,59,67,68,False,pairs_increased
1,16112:4,33,23,schedule,60,58,69,67,True,
1,16112:4,25,23,reroute,58,60,67,69,False,pairs_increased
1,16112:4,34;35,24,schedule,58,57,67,66,True,
1,16112:4,8,26,schedule,57,57,66,66,False,same_pairs_points_not_decreased
1,16112:4,32,26,speed,57,57,66,66,False,same_pairs_points_not_decreased
1,16112:4,18,27,speed,57,57,66,66,False,same_pairs_points_not_decreased
1,16112:4,29,29,schedule,57,56,66,65,True,
1,16112:4,41,29,speed,56,56,65,65,False,same_pairs_points_not_decreased
1,16112:4,19,30,schedule,56,55,65,64,True,
1,16112:4,17,32,reroute,55,55,64,64,False,same_pairs_points_not_decreased
1,16112:4,48,33,schedule,55,54,64,63,True,
1,16112:4,43,35,reroute,54,54,63,63,False,same_pairs_points_not_decreased
1,16112:4,4,40,speed,54,54,63,63,False,same_pairs_points_not_decreased
1,16112:4,57,44,schedule,54,52,63,61,True,
1,16112:4,60,44,speed,52,52,61,61,False,same_pairs_points_not_decreased
1,16112:5,25,23,schedule,60,58,69,67,True,
1,16112:5,33,23,speed,58,58,67,67,False,same_pairs_points_not_decreased
1,16112:5,35,24,speed,58,59,67,68,False,pairs_increased
1,16112:6,25,23,speed,60,59,69,68,True,
1,16112:6,33,23,reroute,59,60,68,69,False,pairs_increased
1,16112:6,35,24,schedule,59,59,68,69,False,same_pairs_points_not_decreased
1,16112:6,34,24,reroute,59,59,68,68,False,same_pairs_points_not_decreased
1,16112:6,32,26,schedule,59,57,68,66,True,
1,16112:6,8,26,reroute,57,57,66,66,False,same_pairs_points_not_decreased
1,16112:6,18,27,schedule,57,55,66,64,True,
1,16112:6,29,29,speed,55,54,64,63,True,
1,16112:7,25;33,23,schedule,60,58,69,67,True,
1,16112:7,35,24,schedule,58,58,67,67,False,same_pairs_points_not_decreased
1,16112:7,34,24,reroute,58,59,67,68,False,pairs_increased
1,16112:7,8,26,schedule,58,56,67,65,True,
1,16112:7,32,26,speed,56,56,65,65,False,same_pairs_points_not_decreased
1,16112:7,18,27,speed,56,56,65,65,False,same_pairs_points_not_decreased
1,16112:7,41,29,schedule,56,53,65,61,True,
1,16112:8,25;33,23,speed,60,60,69,69,False,same_pairs_points_not_decreased
1,16112:8,35,24,schedule,60,60,69,69,False,same_pairs_points_not_decreased
1,16112:8,34,24,reroute,60,59,69,68,True,
1,16112:8,32,26,schedule,59,60,68,69,False,pairs_increased
1,16112:8,8,26,reroute,59,57,68,66,True,
1,16112:8,18,27,schedule,57,56,66,65,True,
1,16112:8,29,29,schedule,56,53,65,61,True,
1,16112:8,41,29,reroute,53,53,61,61,False,same_pairs_points_not_decreased
1,16112:10,25,23,schedule,60,59,69,68,True,
1,16112:10,33,23,reroute,59,59,68,68,False,same_pairs_points_not_decreased
1,16112:10,35,24,schedule,59,59,68,68,False,same_pairs_points_not_decreased
1,16112:11,25;33,23,speed,60,60,69,69,False,same_pairs_points_not_decreased
1,16112:11,35,24,schedule,60,59,69,70,True,
1,16112:11,34,24,speed,59,59,70,70,False,same_pairs_points_not_decreased
1,16112:11,8,26,schedule,59,58,70,69,True,
1,16112:11,32,26,speed,58,58,69,69,False,same_pairs_points_not_decreased
1,16112:11,18,27,speed,58,58,69,69,False,same_pairs_points_not_decreased
1,16112:11,41,29,speed,58,58,69,69,False,same_pairs_points_not_decreased
1,16112:11,29,29,reroute,58,55,69,65,True,
1,16112:11,19,30,speed,55,55,65,65,False,same_pairs_points_not_decreased
1,16112:11,52,31,speed,55,55,65,65,False,same_pairs_points_not_decreased
1,16112:11,17,32,schedule,55,53,65,63,True,
1,16112:11,48,33,speed,53,53,63,63,False,same_pairs_points_not_decreased
1,16112:11,53,33,reroute,53,52,63,62,True,
1,16112:11,43,35,schedule,52,54,62,66,False,pairs_increased
1,16112:11,56,36,speed,52,52,62,62,False,same_pairs_points_not_decreased
1,16112:11,55,36,reroute,52,50,62,60,True,
1,16112:11,57,37,reroute,50,49,60,59,True,
1,16112:11,59,40,schedule,49,47,59,57,True,
1,16112:11,4,40,reroute,47,47,57,57,False,same_pairs_points_not_decreased
1,16112:11,60,43,schedule,47,46,57,56,True,
1,16112:11,50,47,schedule,46,45,56,55,True,
1,16112:11,61,49,schedule,45,41,55,51,True,
1,16112:11,22,49,reroute,41,41,51,51,False,same_pairs_points_not_decreased
1,16112:11,7,53,schedule,41,39,51,47,True,
1,16112:11,5;6,53,speed,39,39,47,47,False,same_pairs_points_not_decreased
1,16112:11,54,53,reroute,39,39,47,47,False,same_pairs_points_not_decreased
1,16112:11,11,54,speed,39,39,47,47,False,same_pairs_points_not_decreased
1,16112:11,62,55,schedule,39,38,47,46,True,
1,16112:11,46,56,speed,38,38,46,48,False,same_pairs_points_not_decreased
1,16112:11,20;45,56,reroute,38,38,46,46,False,same_pairs_points_not_decreased
1,16112:11,63,57,schedule,38,35,46,43,True,
1,16112:12,45,21,schedule,60,63,69,71,False,pairs_increased
1,16112:12,46,21,speed,60,59,69,67,True,
1,16112:12,48,22,speed,59,59,67,67,False,same_pairs_points_not_decreased
1,16112:12,33,23,schedule,59,58,67,66,True,
1,16112:12,25,23,reroute,58,58,66,66,False,same_pairs_points_not_decreased
1,16112:12,34,24,schedule,58,58,66,66,False,same_pairs_points_not_decreased
1,16112:12,35,24,speed,58,58,66,66,False,same_pairs_points_not_decreased
1,16112:12,32,26,schedule,58,56,66,64,True,
1,16112:12,8,26,speed,56,56,64,64,False,same_pairs_points_not_decreased
1,16112:12,18;51,27,speed,56,56,64,64,False,same_pairs_points_not_decreased
1,16112:12,29,29,schedule,56,53,64,60,True,
1,16112:12,41,29,reroute,53,53,60,60,False,same_pairs_points_not_decreased
1,16112:12,19,30,speed,53,53,60,60,False,same_pairs_points_not_decreased
1,16112:12,52,31,schedule,53,50,60,57,True,
1,16112:12,17,32,schedule,50,50,57,57,False,same_pairs_points_not_decreased
1,16112:12,53,33,speed,50,50,57,57,False,same_pairs_points_not_decreased
1,16112:12,43,35,schedule,50,50,57,57,False,same_pairs_points_not_decreased
1,16112:12,56,36,schedule,50,48,57,55,True,
1,16112:12,55,36,reroute,48,48,55,55,False,same_pairs_points_not_decreased
1,16112:12,57,37,schedule,48,48,55,55,False,same_pairs_points_not_decreased
1,16112:12,47,38,reroute,48,46,55,53,True,
1,16112:12,59,40,schedule,46,46,53,55,False,same_pairs_points_not_decreased
1,16112:12,4,40,reroute,46,47,53,54,False,pairs_increased
1,16112:12,60,43,reroute,46,45,53,52,True,
1,16112:12,49,45,schedule,45,44,52,51,True,
1,16112:12,50,46,reroute,44,44,51,51,False,same_pairs_points_not_decreased
1,16112:13,45;46,21,speed,60,60,69,68,True,
1,16112:13,48,22,speed,60,59,68,67,True,
1,16112:13,25,23,schedule,59,57,67,65,True,
1,16112:13,33,23,speed,57,57,65,65,False,same_pairs_points_not_decreased
1,16112:13,35,24,speed,57,57,65,65,False,same_pairs_points_not_decreased
1,16112:13,34,24,reroute,57,57,65,65,False,same_pairs_points_not_decreased
1,16112:13,32,26,speed,57,57,65,65,False,same_pairs_points_not_decreased
1,16112:13,8,26,reroute,57,55,65,63,True,
1,16112:13,51,27,schedule,55,53,63,61,True,
1,16112:13,18,27,speed,53,53,61,61,False,same_pairs_points_not_decreased
1,16112:13,29,29,schedule,53,50,61,57,True,
1,16112:14,41,19,reroute,60,59,69,68,True,
1,16112:14,45;46,21,schedule,59,58,68,66,True,
1,16112:14,48,22,schedule,58,57,66,65,True,
1,16112:14,25;33,23,speed,57,57,65,65,False,same_pairs_points_not_decreased
1,16112:14,34;35,24,reroute,57,57,65,65,False,same_pairs_points_not_decreased
1,16112:14,8;32,26,speed,57,57,65,65,False,same_pairs_points_not_decreased
1,16112:14,18,27,schedule,57,56,65,64,True,
1,16112:14,51,27,speed,56,56,64,64,False,same_pairs_points_not_decreased
2,16112:15,0,0,speed,60,60,69,69,False,same_pairs_points_not_decreased
2,16112:15,1,1,schedule,60,59,69,67,True,
2,16112:15,2,1,speed,59,58,67,66,True,
2,16112:15,3,1,reroute,58,59,66,67,False,pairs_increased
2,16112:15,6;8,2,schedule,58,56,66,62,True,
2,16112:15,5,2,speed,56,56,62,62,False,same_pairs_points_not_decreased
2,16112:15,7,2,reroute,56,57,62,63,False,pairs_increased
2,16112:15,10,3,schedule,56,57,62,64,False,pairs_increased
2,16112:15,13,5,schedule,56,55,62,58,True,
2,16112:15,12;14,5,speed,55,55,58,58,False,same_pairs_points_not_decreased
2,16112:15,15,5,reroute,55,55,58,58,False,same_pairs_points_not_decreased
2,16112:15,16,6,schedule,55,54,58,57,True,
2,16112:15,18,7,speed,54,56,57,59,False,pairs_increased
2,16112:15,19;20,8,speed,54,52,57,55,True,
2,16112:15,21,9,speed,52,53,55,56,False,pairs_increased
2,16112:15,22;23,10,speed,52,50,55,53,True,
2,16112:15,11,11,speed,50,49,53,52,True,
2,16112:15,24,11,reroute,49,50,52,53,False,pairs_increased
2,16112:15,27,13,schedule,49,48,52,51,True,
2,16112:15,25,13,reroute,48,47,51,50,True,
2,16112:15,29;30,14,schedule,47,45,50,61,True,
2,16112:15,31,14,speed,45,44,61,47,True,
2,16112:15,33,15,schedule,44,42,47,45,True,
2,16112:17,0,0,schedule,60,59,69,68,True,
2,16112:17,1,1,schedule,59,58,68,66,True,
2,16112:17,2,1,speed,58,58,66,66,False,same_pairs_points_not_decreased
2,16112:18,0,0,reroute,60,59,69,68,True,
2,16112:18,1;2,1,schedule,59,57,68,65,True,
2,16112:18,3,1,speed,57,57,65,65,False,same_pairs_points_not_decreased
2,16112:18,8,2,schedule,57,60,65,66,False,pairs_increased
2,16112:18,5;6;7,2,reroute,57,57,65,63,True,
2,16112:18,10,3,speed,57,57,63,63,False,same_pairs_points_not_decreased
2,16112:18,12;13;14;15,5,schedule,57,57,63,63,False,same_pairs_points_not_decreased
2,16112:18,16,6,schedule,57,56,63,62,True,
2,16112:18,18,7,schedule,56,57,62,64,False,pairs_increased
2,16112:18,20,8,schedule,56,55,62,61,True,
2,16112:18,19,8,reroute,55,55,61,61,False,same_pairs_points_not_decreased
2,16112:18,21,9,speed,55,55,61,61,False,same_pairs_points_not_decreased
2,16112:18,23,10,schedule,55,56,61,62,False,pairs_increased
2,16112:18,22,10,reroute,55,55,61,61,False,same_pairs_points_not_decreased
2,16112:18,11,11,speed,55,55,61,61,False,same_pairs_points_not_decreased
2,16112:18,24,11,reroute,55,53,61,59,True,
2,16112:18,25,13,speed,53,53,59,59,False,same_pairs_points_not_decreased
2,16112:18,27,13,reroute,53,52,59,58,True,
2,16112:18,31,14,speed,52,52,58,58,False,same_pairs_points_not_decreased
2,16112:18,29;30,14,reroute,52,49,58,55,True,
2,16112:18,33,15,schedule,49,48,55,54,True,
2,16112:18,34,15,reroute,48,48,54,54,False,same_pairs_points_not_decreased
2,16112:18,41,19,reroute,48,51,54,76,False,pairs_increased
2,16112:18,32,20,reroute,48,49,54,56,False,pairs_increased
2,16112:18,45;46,21,reroute,48,47,54,52,True,
2,16112:18,48,22,reroute,47,46,52,51,True,
2,16112:18,35,23,speed,46,46,51,51,False,same_pairs_points_not_decreased
2,16112:18,51,27,schedule,46,48,51,53,False,pairs_increased
2,16112:18,39;40,29,reroute,46,44,51,48,True,
2,16112:18,43,30,schedule,44,43,48,47,True,
2,16112:18,52,31,schedule,43,43,47,47,False,same_pairs_points_not_decreased
2,16112:18,17,31,speed,43,42,47,46,True,
2,16112:18,38,32,speed,42,42,46,46,False,same_pairs_points_not_decreased
2,16112:18,53,33,speed,42,42,46,46,False,same_pairs_points_not_decreased
2,16112:18,26,34,schedule,42,43,46,47,False,pairs_increased
2,16112:18,55;56,36,schedule,42,44,46,53,False,pairs_increased
2,16112:18,57,37,speed,42,42,46,46,False,same_pairs_points_not_decreased
2,16112:18,47,38,schedule,42,41,46,45,True,
2,16112:18,4,38,speed,41,42,45,46,False,pairs_increased
2,16112:18,42,39,reroute,41,41,45,45,False,same_pairs_points_not_decreased
2,16112:18,59,40,schedule,41,41,45,45,False,same_pairs_points_not_decreased
2,16112:18,60,43,speed,41,41,45,45,False,same_pairs_points_not_decreased
2,16112:18,49,45,schedule,41,42,45,46,False,pairs_increased
2,16112:19,0,0,schedule,60,59,69,68,True,
2,16112:19,2,1,speed,59,58,68,66,True,
2,16112:19,1;3,1,reroute,58,57,66,65,True,
2,16112:19,6,2,schedule,57,56,65,62,True,
2,16112:19,5,2,speed,56,56,62,62,False,same_pairs_points_not_decreased
2,16112:19,7;8,2,reroute,56,57,62,63,False,pairs_increased
2,16112:19,10,3,speed,56,56,62,62,False,same_pairs_points_not_decreased
2,16112:19,13,5,schedule,56,58,62,62,False,pairs_increased
2,16112:19,12;14;15,5,speed,56,56,62,61,True,
2,16112:19,16,6,schedule,56,56,61,61,False,same_pairs_points_not_decreased
2,16112:19,18,7,speed,56,57,61,62,False,pairs_increased
2,16112:19,19;20,8,speed,56,56,61,61,False,same_pairs_points_not_decreased
2,16112:19,21,9,speed,56,56,61,61,False,same_pairs_points_not_decreased
2,16112:19,22,10,schedule,56,54,61,59,True,
2,16112:19,23,10,speed,54,54,59,59,False,same_pairs_points_not_decreased
2,16112:19,11,11,schedule,54,54,59,59,False,same_pairs_points_not_decreased
2,16112:19,24,11,speed,54,54,59,59,False,same_pairs_points_not_decreased
2,16112:19,27,13,schedule,54,53,59,58,True,
2,16112:20,0,0,schedule,60,59,69,68,True,
2,16112:20,3,1,schedule,59,61,68,69,False,pairs_increased
2,16112:20,2,1,speed,59,59,68,68,False,same_pairs_points_not_decreased
2,16112:20,1,1,reroute,59,59,68,67,True,
2,16112:20,5;6;7;8,2,speed,59,58,67,66,True,
2,16112:21,25,23,schedule,60,57,69,66,True,
2,16112:21,33,23,reroute,57,57,66,66,False,same_pairs_points_not_decreased
2,16112:21,34,24,schedule,57,57,66,66,False,same_pairs_points_not_decreased
2,16112:21,35,24,speed,57,57,66,66,False,same_pairs_points_not_decreased
2,16112:21,8,26,schedule,57,55,66,64,True,
2,16112:21,32,26,speed,55,55,64,64,False,same_pairs_points_not_decreased
2,16112:21,18,27,speed,55,55,64,64,False,same_pairs_points_not_decreased
2,16112:21,29,29,speed,55,54,64,63,True,
2,16112:21,41,29,reroute,54,52,63,60,True,
2,16112:21,19,30,reroute,52,51,60,59,True,
2,16112:21,17,32,schedule,51,49,59,57,True,
2,16112:21,48,33,schedule,49,48,57,57,True,
2,16112:21,43,35,reroute,48,47,57,56,True,
2,16112:21,4,40,schedule,47,46,56,55,True,
2,16112:21,57,44,schedule,46,44,55,53,True,
2,16112:21,60,44,reroute,44,44,53,53,False,same_pairs_points_not_decreased
2,16112:21,50,47,reroute,44,44,53,53,False,same_pairs_points_not_decreased
2,16112:21,53,48,schedule,44,45,53,54,False,pairs_increased
2,16112:21,22,49,speed,44,43,53,52,True,
2,16112:21,6,53,schedule,43,41,52,48,True,
2,16112:21,5;7,53,reroute,41,41,48,48,False,same_pairs_points_not_decreased
2,16112:21,11,54,schedule,41,41,48,48,False,same_pairs_points_not_decreased
2,16112:21,20;45,56,speed,41,41,48,60,False,same_pairs_points_not_decreased
2,16112:21,46,56,reroute,41,40,48,46,True,
2,16112:21,23,57,reroute,40,39,46,45,True,
2,16112:21,52,63,schedule,39,37,45,43,True,
2,16112:21,21,63,speed,37,37,43,43,False,same_pairs_points_not_decreased
2,16112:21,0,64,schedule,37,36,43,42,True,
2,16112:21,54,64,reroute,36,35,42,41,True,
2,16112:21,36,65,schedule,35,34,41,40,True,
2,16112:21,59;62,65,speed,34,33,40,39,True,
2,16112:21,47,65,reroute,33,35,39,41,False,pairs_increased
2,16112:21,49,66,speed,33,33,39,39,False,same_pairs_points_not_decreased
2,16112:21,38,67,speed,33,34,39,40,False,pairs_increased
2,16112:21,64,69,speed,33,33,39,39,False,same_pairs_points_not_decreased
2,16112:21,40,73,schedule,33,32,39,38,True,
2,16112:21,39,73,speed,32,32,38,38,False,same_pairs_points_not_decreased
2,16112:21,31,73,reroute,32,32,38,38,False,same_pairs_points_not_decreased
2,16112:21,27,75,speed,32,31,38,37,True,
2,16112:21,37;44,80,schedule,31,31,37,37,False,same_pairs_points_not_decreased
2,16112:21,42,81,speed,31,31,37,37,False,same_pairs_points_not_decreased
2,16112:21,30,81,reroute,31,29,37,35,True,
2,16112:21,24;63,82,speed,29,28,35,34,True,
2,16112:21,28,84,reroute,28,27,34,33,True,
2,16112:21,3;12;15,85,schedule,27,25,33,28,True,
2,16112:21,13;14,85,speed,25,25,28,28,False,same_pairs_points_not_decreased
2,16112:21,26,86,schedule,25,25,28,28,False,same_pairs_points_not_decreased
2,16112:21,65,88,schedule,25,23,28,26,True,
2,16112:21,51,89,schedule,23,21,26,24,True,
2,16112:21,10,89,speed,21,21,24,24,False,same_pairs_points_not_decreased
2,16112:21,9,92,schedule,21,18,24,21,True,
2,16112:21,16;61,92,reroute,18,18,21,21,False,same_pairs_points_not_decreased
2,16112:21,55,94,speed,18,18,21,21,False,same_pairs_points_not_decreased
2,16112:21,56,95,speed,18,18,21,21,False,same_pairs_points_not_decreased
2,16112:21,1,96,schedule,18,17,21,19,True,
2,16112:21,2,96,speed,17,17,19,19,False,same_pairs_points_not_decreased
2,16112:21,67,97,speed,17,17,19,18,True,
2,16112:21,58,97,reroute,17,16,18,17,True,
2,16112:21,66,99,schedule,16,14,17,15,True,
2,16112:21,68,99,reroute,14,14,15,15,False,same_pairs_points_not_decreased
2,16112:22,48,22,speed,60,60,69,69,False,same_pairs_points_not_decreased
2,16112:22,25,23,speed,60,60,69,69,False,same_pairs_points_not_decreased
2,16112:22,33,23,reroute,60,59,69,68,True,
2,16112:22,35,24,speed,59,59,68,68,False,same_pairs_points_not_decreased
2,16112:22,34,24,reroute,59,58,68,67,True,
2,16112:22,8,26,schedule,58,56,67,65,True,
2,16112:22,32,26,speed,56,56,65,65,False,same_pairs_points_not_decreased
2,16112:22,51,27,schedule,56,55,65,64,True,
2,16112:22,18,27,speed,55,55,64,64,False,same_pairs_points_not_decreased
2,16112:22,29;41,29,schedule,55,54,64,66,True,
2,16112:22,19,30,reroute,54,53,66,65,True,
2,16112:22,52,31,schedule,53,53,65,65,False,same_pairs_points_not_decreased
2,16112:22,17,32,speed,53,52,65,64,True,
2,16112:22,53,33,speed,52,52,64,64,False,same_pairs_points_not_decreased
2,16112:22,43,35,reroute,52,51,64,63,True,
2,16112:22,55,36,schedule,51,49,63,61,True,
2,16112:22,56,36,speed,49,49,61,61,False,same_pairs_points_not_decreased
2,16112:22,57,37,speed,49,49,61,61,False,same_pairs_points_not_decreased
2,16112:22,4,40,schedule,49,47,61,59,True,
2,16112:22,59,40,reroute,47,48,59,60,False,pairs_increased
2,16112:22,60,43,schedule,47,47,59,59,False,same_pairs_points_not_decreased
2,16112:22,49,45,schedule,47,48,59,60,False,pairs_increased
2,16112:22,50,46,schedule,47,46,59,58,True,
2,16112:22,61,49,schedule,46,43,58,55,True,
2,16112:22,22,49,speed,43,43,55,55,False,same_pairs_points_not_decreased
2,16112:22,6,53,schedule,43,43,55,55,False,same_pairs_points_not_decreased
2,16112:22,7,53,speed,43,43,55,55,False,same_pairs_points_not_decreased
2,16112:22,5;54,53,reroute,43,42,55,52,True,
2,16112:22,11,54,reroute,42,42,52,52,False,same_pairs_points_not_decreased
2,16112:22,62,55,reroute,42,41,52,51,True,
2,16112:22,46,56,schedule,41,39,51,48,True,
2,16112:22,20,56,speed,39,39,48,48,False,same_pairs_points_not_decreased
2,16112:22,45,56,reroute,39,39,48,48,False,same_pairs_points_not_decreased
2,16112:22,23,57,schedule,39,36,48,45,True,
2,16112:22,64,57,speed,36,36,45,45,False,same_pairs_points_not_decreased
2,16112:22,63,57,reroute,36,36,45,45,False,same_pairs_points_not_decreased
2,16112:22,65,61,speed,36,36,45,45,False,same_pairs_points_not_decreased
2,16112:22,21,63,schedule,36,34,45,43,True,
2,16112:22,0,64,schedule,34,33,43,42,True,
2,16112:22,36,65,schedule,33,33,42,43,False,same_pairs_points_not_decreased
2,16112:22,47,65,reroute,33,32,42,41,True,
2,16112:22,38,67,speed,32,32,41,41,False,same_pairs_points_not_decreased
2,16112:22,66,68,reroute,32,32,41,41,False,same_pairs_points_not_decreased
2,16112:22,31;39,73,speed,32,33,41,51,False,pairs_increased
2,16112:22,40,73,reroute,32,31,41,40,True,
2,16112:22,27,75,schedule,31,31,40,40,False,same_pairs_points_not_decreased
2,16112:22,67,78,schedule,31,30,40,38,True,
2,16112:22,58,78,reroute,30,29,38,37,True,
2,16112:22,44,80,schedule,29,29,37,37,False,same_pairs_points_not_decreased
2,16112:22,37,80,speed,29,29,37,37,False,same_pairs_points_not_decreased
2,16112:22,30,81,schedule,29,28,37,36,True,
2,16112:22,42,81,reroute,28,28,36,36,False,same_pairs_points_not_decreased
2,16112:22,24,82,reroute,28,27,36,35,True,
2,16112:22,28,84,reroute,27,27,35,35,False,same_pairs_points_not_decreased
2,16112:22,12;13;14;15,85,schedule,27,25,35,30,True,
2,16112:22,3,85,reroute,25,25,30,30,False,same_pairs_points_not_decreased
2,16112:22,26,86,speed,25,24,30,29,True,
2,16112:22,10,89,speed,24,24,29,29,False,same_pairs_points_not_decreased
2,16112:22,9;16,92,schedule,24,23,29,28,True,
2,16112:22,1,96,schedule,23,24,28,28,False,pairs_increased
2,16112:22,2,96,speed,23,22,28,26,True,
2,16112:22,68,99,schedule,22,20,26,24,True,
3,16112:23,0,0,speed,60,60,69,69,False,same_pairs_points_not_decreased
3,16112:23,1;2,1,schedule,60,59,69,67,True,
3,16112:23,3,1,speed,59,59,67,67,False,same_pairs_points_not_decreased
3,16112:23,6;8,2,schedule,59,57,67,63,True,
3,16112:23,5;7,2,speed,57,58,63,64,False,pairs_increased
3,16112:23,10,3,reroute,57,56,63,62,True,
3,16112:23,12,5,schedule,56,55,62,58,True,
3,16112:23,13;14;15,5,speed,55,55,58,58,False,same_pairs_points_not_decreased
3,16112:23,16,6,speed,55,55,58,58,False,same_pairs_points_not_decreased
3,16112:23,18,7,speed,55,57,58,60,False,pairs_increased
3,16112:23,19,8,schedule,55,53,58,56,True,
3,16112:23,20,8,speed,53,53,56,56,False,same_pairs_points_not_decreased
3,16112:23,21,9,speed,53,54,56,57,False,pairs_increased
3,16112:23,22;23,10,schedule,53,52,56,56,True,
3,16112:23,11,11,speed,52,51,56,55,True,
3,16112:23,24,11,reroute,51,52,55,56,False,pairs_increased
3,16112:23,27,13,schedule,51,50,55,54,True,
3,16112:23,25,13,reroute,50,49,54,53,True,
3,16112:23,29;31,14,schedule,49,47,53,64,True,
3,16112:23,30,14,speed,47,46,64,50,True,
3,16112:23,34,15,speed,46,46,50,50,False,same_pairs_points_not_decreased
3,16112:24,0,0,speed,60,60,69,69,False,same_pairs_points_not_decreased
3,16112:24,1;3,1,schedule,60,59,69,90,True,
3,16112:24,2,1,speed,59,59,90,90,False,same_pairs_points_not_decreased
3,16112:24,5;7;8,2,schedule,59,58,90,87,True,
3,16112:24,6,2,reroute,58,58,87,87,False,same_pairs_points_not_decreased
3,16112:24,10,3,speed,58,58,87,87,False,same_pairs_points_not_decreased
3,16112:24,12;13;14,5,schedule,58,58,87,86,True,
3,16112:24,15,5,reroute,58,58,86,86,False,same_pairs_points_not_decreased
3,16112:24,16,6,reroute,58,58,86,86,False,same_pairs_points_not_decreased
3,16112:24,18,7,schedule,58,58,86,86,False,same_pairs_points_not_decreased
3,16112:24,20,8,speed,58,58,86,86,False,same_pairs_points_not_decreased
3,16112:24,19,8,reroute,58,58,86,88,False,same_pairs_points_not_decreased
3,16112:24,21,9,schedule,58,58,86,86,False,same_pairs_points_not_decreased
3,16112:24,23,10,speed,58,58,86,86,False,same_pairs_points_not_decreased
3,16112:24,22,10,reroute,58,57,86,85,True,
