run_id,optimizer_seed,generation,best_paper_fitness,best_conflict_pairs,best_conflict_points,mean_conflict_pairs,mean_conflict_points,min_conflict_points,zero_conflict_individual_count,elite_present_before_injection,elite_reinjected,elite_replacement_count_cumulative
20260913_213050_360342_A_plus_elite,4,1,2372299.6552200937,36,50,38.0,57.0,50,0,True,False,0
20260913_213050_360342_A_plus_elite,4,2,1268519.3378613284,21,28,35.09090909090909,50.54545454545455,27,0,True,False,0
20260913_213050_360342_A_plus_elite,4,3,1268519.3377781275,24,31,31.5,42.375,31,0,False,False,0
20260913_213050_360342_A_plus_elite,4,4,1268519.3374701657,32,35,42.2,55.7,35,0,False,False,0
20260913_213050_360342_A_plus_elite,4,5,1268519.3366417054,22,27,37.625,61.25,27,0,False,False,0
20260913_213050_360342_A_plus_elite,4,6,903624.6823731045,16,19,30.88888888888889,41.77777777777778,19,0,True,False,0
20260913_213050_360342_A_plus_elite,4,7,903624.6798453709,37,54,40.8,70.0,53,0,False,False,0
20260913_213050_360342_A_plus_elite,4,8,903054.1853174107,18,19,31.736842105263158,43.10526315789474,19,0,False,False,0
20260913_213050_360342_A_plus_elite,4,9,903054.177960383,21,24,32.75,53.916666666666664,24,0,False,False,0
20260913_213050_360342_A_plus_elite,4,10,903054.1664966777,15,19,35.888888888888886,54.833333333333336,19,0,True,False,0
20260913_213050_360342_A_plus_elite,4,11,903054.1494062361,15,31,39.42857142857143,62.5,25,0,False,False,0
20260913_213050_360342_A_plus_elite,4,12,903054.1248330752,23,31,35.1764705882353,55.88235294117647,31,0,False,False,0
20260913_213050_360342_A_plus_elite,4,13,903054.0905516945,20,20,38.0,57.44444444444444,20,0,False,False,0
20260913_213050_360342_A_plus_elite,4,14,903054.0439334847,24,27,37.25,54.8125,27,0,False,False,0
20260913_213050_360342_A_plus_elite,4,15,903053.9819131342,27,30,39.9375,62.0625,30,0,False,False,0
20260913_213050_360342_A_plus_elite,4,16,903053.9009550369,24,33,36.0,45.857142857142854,33,0,False,False,0
20260913_213050_360342_A_plus_elite,4,17,903053.7970197002,28,31,40.18181818181818,61.0,31,0,False,False,0
20260913_213050_360342_A_plus_elite,4,18,903053.665530152,21,27,42.30769230769231,73.46153846153847,27,0,False,False,0
20260913_213050_360342_A_plus_elite,4,19,903053.5013383485,20,22,36.12,50.44,22,0,False,False,0
20260913_213050_360342_A_plus_elite,4,20,903053.2986915819,24,25,36.214285714285715,57.07142857142857,25,0,False,False,0
20260913_213050_360342_A_plus_elite,4,21,903053.0511988874,20,23,32.72222222222222,47.44444444444444,23,0,False,False,0
20260913_213050_360342_A_plus_elite,4,22,903052.7517974513,20,26,42.55555555555556,69.11111111111111,23,0,False,False,0
20260913_213050_360342_A_plus_elite,4,23,903052.3927190184,24,25,36.6,48.733333333333334,25,0,False,False,0
20260913_213050_360342_A_plus_elite,4,24,903051.965456299,24,26,37.869565217391305,60.91304347826087,26,0,False,False,0
