run_id,traffic_seed,grid_x,grid_y,grid_z,distinct_flight_count
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,4,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,6,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,7,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,8,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,9,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,11,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,12,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,13,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,25,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,31,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,33,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,37,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,54,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,4,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,5,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,10,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,13,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,14,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,15,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,16,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,17,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,26,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,31,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,33,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,36,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,54,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,0,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,5,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,6,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,7,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,8,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,11,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,12,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,13,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,18,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,22,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,27,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,31,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,33,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,34,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,35,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,43,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,54,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,0,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,1,0,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,2,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,3,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,4,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,5,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,6,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,7,2,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,8,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,9,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,11,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,14,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,19,1,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,22,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,28,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,31,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,32,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,33,0,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,34,0,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,42,0,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,54,0,1
