run_id,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,55,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,55,90,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,56,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,56,80,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,61,80,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,62,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,62,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,62,87,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,63,83,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,63,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,68,70,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,68,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,71,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,73,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,73,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,74,80,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,77,84,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,78,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,80,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,85,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,92,1
