run_id,optimizer_seed,generation,best_paper_fitness,best_conflict_pairs,best_conflict_points,mean_conflict_pairs,mean_conflict_points,min_conflict_points,zero_conflict_individual_count,elite_present_before_injection,elite_reinjected,elite_replacement_count_cumulative
20260913_213050_360342_A_plus_elite,2,1,2472290.227970277,34,53,38.75,58.5,52,0,True,False,0
20260913_213050_360342_A_plus_elite,2,2,1729670.3269358284,33,53,37.333333333333336,60.666666666666664,37,0,True,False,0
20260913_213050_360342_A_plus_elite,2,3,1729670.3268221756,36,43,44.5,110.5,43,0,False,False,0
20260913_213050_360342_A_plus_elite,2,4,1612279.3071021806,27,34,35.6,59.8,34,0,True,False,0
20260913_213050_360342_A_plus_elite,2,5,1371755.2433420003,25,29,43.375,74.875,29,0,True,False,0
20260913_213050_360342_A_plus_elite,2,6,1371755.2413588169,29,51,37.54545454545455,62.45454545454545,40,0,False,False,0
20260913_213050_360342_A_plus_elite,2,7,1371755.2375080036,31,37,42.111111111111114,66.22222222222223,37,0,False,False,0
20260913_213050_360342_A_plus_elite,2,8,1371755.2307022428,35,41,39.57142857142857,76.0,41,0,False,False,0
20260913_213050_360342_A_plus_elite,2,9,1371755.2194960397,38,46,45.77777777777778,71.11111111111111,44,0,False,False,0
20260913_213050_360342_A_plus_elite,2,10,1371755.2020345575,25,33,41.4,65.1,33,0,False,False,0
20260913_213050_360342_A_plus_elite,2,11,1371755.176002447,30,56,43.54545454545455,81.54545454545455,35,0,False,False,0
20260913_213050_360342_A_plus_elite,2,12,1371755.1385726808,25,34,42.285714285714285,66.28571428571429,34,0,False,False,0
20260913_213050_360342_A_plus_elite,2,13,1371755.0863553828,27,60,40.53333333333333,66.33333333333333,33,0,False,False,0
20260913_213050_360342_A_plus_elite,2,14,1371755.0153466628,27,60,42.0,68.72727272727273,41,0,False,False,0
20260913_213050_360342_A_plus_elite,2,15,1371754.9208774476,32,37,44.0,74.36363636363636,37,0,False,False,0
20260913_213050_360342_A_plus_elite,2,16,1371754.7975623119,26,31,42.666666666666664,70.6,31,0,False,False,0
20260913_213050_360342_A_plus_elite,2,17,1371754.6392483134,28,54,44.714285714285715,74.28571428571429,44,0,False,False,0
20260913_213050_360342_A_plus_elite,2,18,1371754.4389638205,29,41,38.76923076923077,60.61538461538461,41,0,False,False,0
20260913_213050_360342_A_plus_elite,2,19,1371754.188867349,33,71,43.470588235294116,85.29411764705883,48,0,False,False,0
20260913_213050_360342_A_plus_elite,2,20,1229730.2563158018,22,26,38.1764705882353,62.529411764705884,26,0,True,False,0
20260913_213050_360342_A_plus_elite,2,21,1229729.9186041935,30,36,39.0,63.125,36,0,False,False,0
20260913_213050_360342_A_plus_elite,2,22,1229729.5100614657,27,49,42.53333333333333,75.4,43,0,False,False,0
20260913_213050_360342_A_plus_elite,2,23,1229729.0200875883,26,30,41.0,66.25,30,0,False,False,0
20260913_213050_360342_A_plus_elite,2,24,1229728.4370740964,27,47,40.3125,69.5625,38,0,False,False,0
20260913_213050_360342_A_plus_elite,2,25,1229727.7483582508,28,37,40.53333333333333,66.8,37,0,False,False,0
20260913_213050_360342_A_plus_elite,2,26,1229726.9401772022,32,38,44.111111111111114,68.16666666666667,38,0,False,False,0
20260913_213050_360342_A_plus_elite,2,27,1229725.9976221519,31,52,42.625,71.8125,45,0,False,False,0
20260913_213050_360342_A_plus_elite,2,28,1229724.9045925129,28,61,39.888888888888886,66.88888888888889,38,0,False,False,0
20260913_213050_360342_A_plus_elite,2,29,1229723.6437500748,27,33,40.6875,60.375,33,0,False,False,0
20260913_213050_360342_A_plus_elite,2,30,1229722.1964731626,30,51,43.095238095238095,66.23809523809524,37,0,False,False,0
20260913_213050_360342_A_plus_elite,2,31,1229720.5428108014,22,34,39.46666666666667,65.26666666666667,34,0,False,False,0
20260913_213050_360342_A_plus_elite,2,32,1229718.6614368767,27,56,43.53333333333333,78.66666666666667,36,0,False,False,0
20260913_213050_360342_A_plus_elite,2,33,1184474.4206498193,22,25,44.0,75.28,25,0,True,False,0
20260913_213050_360342_A_plus_elite,2,34,1038821.1586972243,18,22,33.72222222222222,52.94444444444444,22,0,True,False,0
20260913_213050_360342_A_plus_elite,2,35,1038818.8755281308,28,42,36.31818181818182,57.63636363636363,32,0,False,False,0
