run_id,optimizer_seed,generation,elite_pairs,elite_points,elite_paper_fitness,elite_risk_increase,elite_changed_flights,elite_delayed_flights,elite_generation_origin,elite_in_population,elite_reinjected,replaced_individual_pairs,replaced_individual_points,replaced_individual_fitness
20260913_213050_360342_A_plus_elite,2,1,34,53,2535483.3259073007,1.5655698830366602,44,16,1,True,False,,,
20260913_213050_360342_A_plus_elite,2,2,33,53,2551639.5592463426,2.1164087987515594,44,22,2,True,False,,,
20260913_213050_360342_A_plus_elite,2,3,33,53,2551639.5590785444,2.1164087987515594,44,22,2,False,False,,,
20260913_213050_360342_A_plus_elite,2,4,27,34,1612279.3071021806,1.7183219288343323,44,26,4,True,False,,,
20260913_213050_360342_A_plus_elite,2,5,25,29,1371755.2433420003,0.9640923039619985,44,26,5,True,False,,,
20260913_213050_360342_A_plus_elite,2,6,25,29,1371755.2413588169,0.9640923039619985,44,26,5,False,False,,,
20260913_213050_360342_A_plus_elite,2,7,25,29,1371755.2375080036,0.9640923039619985,44,26,5,False,False,,,
20260913_213050_360342_A_plus_elite,2,8,25,29,1371755.2307022428,0.9640923039619985,44,26,5,False,False,,,
20260913_213050_360342_A_plus_elite,2,9,25,29,1371755.2194960397,0.9640923039619985,44,26,5,False,False,,,
20260913_213050_360342_A_plus_elite,2,10,25,29,1371755.2020345575,0.9640923039619985,44,26,5,False,False,,,
20260913_213050_360342_A_plus_elite,2,11,25,29,1371755.176002447,0.9640923039619985,44,26,5,False,False,,,
20260913_213050_360342_A_plus_elite,2,12,25,29,1371755.1385726808,0.9640923039619985,44,26,5,False,False,,,
20260913_213050_360342_A_plus_elite,2,13,25,29,1371755.0863553828,0.9640923039619985,44,26,5,False,False,,,
20260913_213050_360342_A_plus_elite,2,14,25,29,1371755.0153466628,0.9640923039619985,44,26,5,False,False,,,
20260913_213050_360342_A_plus_elite,2,15,25,29,1371754.9208774476,0.9640923039619985,44,26,5,False,False,,,
20260913_213050_360342_A_plus_elite,2,16,25,29,1371754.7975623119,0.9640923039619985,44,26,5,False,False,,,
20260913_213050_360342_A_plus_elite,2,17,25,29,1371754.6392483134,0.9640923039619985,44,26,5,False,False,,,
20260913_213050_360342_A_plus_elite,2,18,25,29,1371754.4389638205,0.9640923039619985,44,26,5,False,False,,,
20260913_213050_360342_A_plus_elite,2,19,25,29,1371754.188867349,0.9640923039619985,44,26,5,False,False,,,
20260913_213050_360342_A_plus_elite,2,20,22,26,1229730.2563158018,0.5900634493665953,46,28,20,True,False,,,
20260913_213050_360342_A_plus_elite,2,21,22,26,1229729.9186041935,0.5900634493665953,46,28,20,False,False,,,
20260913_213050_360342_A_plus_elite,2,22,22,26,1229729.5100614657,0.5900634493665953,46,28,20,False,False,,,
20260913_213050_360342_A_plus_elite,2,23,22,26,1229729.0200875883,0.5900634493665953,46,28,20,False,False,,,
