generation,fitness
1,2466948.926079575
2,1777339.6357105097
3,1777339.6355936949
4,1626335.1452092219
5,1626335.1441461525
6,1602635.6461750006
7,1602635.641669933
8,1602635.6337078707
9,1602635.62059773
10,1426310.1808707612
11,1347793.1672307744
12,962438.2401134975
13,962438.2035888617
14,962438.1539201173
15,962438.0878413692
16,962438.0015856535
17,962437.8908491473
18,962437.7507553773
19,962437.5758194292
20,962437.3599121581
21,962437.0962243964
22,962436.7772311643
23,962436.3946558788
24,962435.9394345628
25,962435.4016800553
26,962434.7706462191
27,962434.0346921524
28,962433.1812463965
29,962432.1967711456
30,962431.0667264566
31,946313.046961157
32,946311.6026048743
33,946309.9659680846
34,892606.8386391579
35,845115.9432251047
36,845113.8644131417
37,845111.5413343275
38,845108.9530678765
39,845106.0775311737
40,845102.8914483732
41,845099.3703189983
42,845095.4883865397
43,845091.2186070551
44,845086.532617769
45,845081.4007056707
46,801794.8524358689
47,801789.0488765725
48,801782.7298108852
49,801775.8616342031
50,801768.4093122559
51,801760.3363513222
52,801751.604768445
53,801742.1750616468
54,757357.3115185151
55,757346.9739331894
56,757335.8565539626
57,757323.9160733997
58,757311.1076095068
59,757297.3846776119
60,757282.6991622485
61,757267.0012890389
62,664932.4257770049
63,664916.7320678356
64,664900.0096644661
65,664882.2088040096
66,664863.2781440007
67,664843.1647377154
68,664821.8140094888
69,664799.1697300358
70,664775.1739917689
71,664749.7671841177
72,664722.8879688482
73,664694.4732553816
74,664664.4581761135
75,664632.7760617335
76,664599.3584165426
77,664564.1348937749
78,664527.033270914
79,664487.9794250145
80,664446.8973080189
81,664403.7089220784
82,664358.3342948713
83,664310.6914549216
84,664260.6964069192
85,664208.263107038
86,664153.3034382554
87,664095.7271856717
88,664035.4420118285
89,663972.3534320282
90,663906.3647896532
91,663837.3772314846
92,663765.2896830217
93,663689.9988238008
94,663611.3990627143
95,663529.3825133301
96,663443.8389692103
97,663354.6558792305
98,663261.718322899
99,663164.9089856754
100,663064.1081342902
101,662959.1935920638
102,662850.0407142256
103,662736.5223632323
104,662618.5088840887
105,662495.8680796648
106,662368.4651860165
107,662236.1628477041
108,662098.8210931107
109,661956.2973097623
110,661808.446219647
111,661655.1198545325
112,661496.1675312873
113,661331.4358271982
114,661160.7685552903
115,660984.0067396454
116,660800.988590722
117,660611.5494806732
118,660415.5219186668
119,660212.7355262038
120,660003.0170124379
121,659786.1901494947
122,659562.0757477895
123,659330.4916313483
124,659091.2526131255
125,658844.1704703238
126,658589.0539197123
127,658325.708592947
128,658053.9370118886
129,657773.5385639223
130,657484.3094772765
131,657186.0427963425
132,656878.5283569926
133,656561.5527619001
134,656234.8993558583
135,655898.3482010986
136,655551.6760526112
137,655194.6563334625
138,654827.0591101156
139,654448.6510677484
140,654059.1954855733
141,653658.4522121563
142,653246.177640735
143,652822.1246845397
144,652386.0427521105
145,651937.6777226178
146,651476.7719211801
147,651003.0640941842
148,650516.2893846043
149,650016.17930732
150,649502.4617244367
151,648974.8608206032
152,648433.0970783327
153,647876.8872533198
154,647305.9443497617
155,646719.9775956754
156,646118.6924182177
157,645501.7904190045
158,644868.9693494296
159,644219.9230859833
160,643554.3416055725
161,642871.910960839
162,642172.3132554787
163,641455.2266195614
164,640720.3251848485
165,639967.2790601136
166,638602.3702742805
167,637813.3657341461
168,637005.2348523795
169,636177.6319846353
170,635330.207347188
171,634462.6069922944
172,633574.4727835527
173,497806.36404327943
174,497076.9248610083
175,496330.52282699663
176,495566.86379748955
177,494785.65024782496
178,493986.581253114
179,493169.35246892186
180,492333.6561119482
181,491479.18094070745
182,490605.61223620945
183,489712.63178264035
184,488799.9178480424
185,487867.14516499516
186,486913.984911296
187,485940.1046906399
188,484945.16851330095
189,483928.836776812
190,482890.766246646
191,481830.61003689584
192,480748.0175909555
193,479642.6346621999
194,478514.10329466604
195,477362.06180373323
196,476186.1447568038
197,474839.1351060428
198,431201.3993943696
199,430044.0206560709
200,428883.851945324
