run_id,ci_l,top10_flight_ids,top10_point_coverage,top10_pair_coverage,remaining_edges_after_top10_removal,lcc_ratio_after_top10_removal
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,"[65, 2, 54, 97, 44, 4, 45, 71, 37, 66]",0.5,0.41379310344827586,51,0.16
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,"[97, 4, 65, 54, 45, 30, 64, 21, 50, 2]",0.5785714285714286,0.4827586206896552,45,0.08
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,"[4, 65, 54, 45, 30, 44, 71, 79, 64, 2]",0.5571428571428572,0.45977011494252873,47,0.11
