run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,1,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,2,23,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,2,65,17
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,2,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,2,88,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,2,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,3,48,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,4,27,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,4,37,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,4,38,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,4,49,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,4,62,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,4,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,5,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,6,17,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,6,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,6,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,7,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,8,10,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,8,12,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,8,21,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,8,53,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,9,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,10,21,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,10,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,11,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,13,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,14,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,15,48,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,18,27,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,20,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,21,37,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,21,70,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,23,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,24,85,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,28,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,28,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,30,37,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,30,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,30,87,5
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,30,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,33,58,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,33,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,39,45,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,39,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,41,47,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,42,45,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,392,43,65,1
