run_id,optimizer_seed,generation,elite_pairs,elite_points,elite_paper_fitness,elite_risk_increase,elite_changed_flights,elite_delayed_flights,elite_generation_origin,elite_in_population,elite_reinjected,replaced_individual_pairs,replaced_individual_points,replaced_individual_fitness
20260913_213050_360342_A_plus_elite,2,1,34,53,2535483.3259073007,1.5655698830366602,44,16,1,True,False,,,
20260913_213050_360342_A_plus_elite,2,2,33,53,2551639.5592463426,2.1164087987515594,44,22,2,True,False,,,
20260913_213050_360342_A_plus_elite,2,3,33,53,2551639.5590785444,2.1164087987515594,44,22,2,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,2,4,27,34,1612279.3071021806,1.7183219288343323,44,26,4,True,False,,,
20260913_213050_360342_A_plus_elite,2,5,25,29,1371755.2433420003,0.9640923039619985,44,26,5,True,False,,,
20260913_213050_360342_A_plus_elite,2,6,25,29,1371755.2413588169,0.9640923039619985,44,26,5,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,2,7,25,29,1371755.2375080036,0.9640923039619985,44,26,5,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,2,8,25,29,1371755.2307022428,0.9640923039619985,44,26,5,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,2,9,25,29,1371755.2194960397,0.9640923039619985,44,26,5,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,2,10,25,29,1371755.2020345575,0.9640923039619985,44,26,5,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,2,11,25,29,1371755.176002447,0.9640923039619985,44,26,5,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,2,12,23,32,1517336.0462603318,1.6767137851211915,44,29,12,True,False,,,
20260913_213050_360342_A_plus_elite,2,13,23,32,1517335.9885040652,1.6767137851211915,44,29,12,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,2,14,23,32,1517335.9099630704,1.6767137851211915,44,29,12,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,2,15,23,32,1517335.8054729993,1.6767137851211915,44,29,12,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,2,16,22,28,1326676.121124431,0.7984221094655899,44,31,16,True,False,,,
20260913_213050_360342_A_plus_elite,2,17,22,28,1326675.968137788,0.7984221094655899,44,31,16,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,2,18,22,28,1326675.774592982,0.7984221094655899,44,31,16,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,2,19,22,28,1326675.5329123978,0.7984221094655899,44,31,16,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,2,20,22,28,1326675.2346283917,0.7984221094655899,44,31,16,True,True,inf,inf,inf
20260913_213050_360342_A_plus_elite,2,21,22,28,1326674.8703338432,0.7984221094655899,44,31,16,True,True,inf,inf,inf
