plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
17,28,36,19,0,36,15,634.3476708545157,627.3273263027338,7.020344551781932,7.020344551781932,30.0,deterministic
10,77,28,27,1,22,29,1019.2659959528773,1024.6034591232797,-5.337463170402316,5.337463170402316,30.0,deterministic
43,49,17,35,0,8,16,1579.9741814178155,1605.2101192533364,-25.235937835520872,25.235937835520872,30.0,deterministic
0,84,10,41,0,47,3,946.4027999820221,949.0317362432467,-2.628936261224567,2.628936261224567,30.0,deterministic
36,63,8,41,0,36,37,474.2877201671341,491.4609314426183,-17.173211275484164,17.173211275484164,30.0,deterministic
1,18,8,13,0,8,35,1420.69904566475,1429.2434873410375,-8.544441676287533,8.544441676287533,30.0,deterministic
1,32,19,23,0,19,18,1572.1204019020606,1548.4909701966658,23.629431705394836,23.629431705394836,30.0,deterministic
2,16,34,26,1,16,29,1027.8140358863845,1037.1684590820423,-9.354423195657773,9.354423195657773,30.0,deterministic
1,59,39,26,1,39,26,1784.9871152821643,1777.0189631240219,7.968152158142402,7.968152158142402,30.0,deterministic
55,73,41,26,1,17,19,1151.6332154980632,1125.3752932809807,26.257922217082523,26.257922217082523,30.0,deterministic
9,67,52,26,0,21,4,961.2011960297133,948.9688916248498,12.232304404863498,12.232304404863498,30.0,deterministic
10,42,27,24,1,19,31,985.1238603291464,956.527098005085,28.596762324061388,28.596762324061388,30.0,deterministic
55,73,38,23,1,20,22,1194.0596223692564,1167.801700152174,26.257922217082523,26.257922217082523,30.0,deterministic
36,63,8,37,0,32,33,434.2877201671341,451.4609314426183,-17.173211275484164,17.173211275484164,30.0,deterministic
36,63,8,38,0,33,34,444.2877201671341,461.4609314426183,-17.173211275484164,17.173211275484164,30.0,deterministic
36,63,8,39,0,34,35,454.2877201671341,471.4609314426183,-17.173211275484164,17.173211275484164,30.0,deterministic
36,63,8,40,0,35,36,464.2877201671341,481.4609314426183,-17.173211275484164,17.173211275484164,30.0,deterministic
36,63,8,42,0,37,38,484.2877201671341,501.4609314426183,-17.173211275484164,17.173211275484164,30.0,deterministic
36,63,8,43,0,38,39,494.2877201671341,511.4609314426183,-17.173211275484164,17.173211275484164,30.0,deterministic
36,63,8,44,0,39,40,504.2877201671341,521.4609314426183,-17.173211275484164,17.173211275484164,30.0,deterministic
5,59,27,41,0,23,11,1558.8234583317608,1576.2436357881988,-17.42017745643807,17.42017745643807,30.0,deterministic
5,59,26,42,0,24,10,1572.9655939554918,1562.1015001644678,10.864093791024061,10.864093791024061,30.0,deterministic
5,81,15,49,0,35,10,1711.9605433216093,1739.2472710480706,-27.286727726461322,27.286727726461322,30.0,deterministic
6,49,10,28,0,7,9,1526.9593871679058,1506.215169887219,20.744217280686826,20.744217280686826,30.0,deterministic
6,95,18,28,1,15,41,1607.3996936768162,1635.0704910974973,-27.670797420681083,27.670797420681083,30.0,deterministic
6,95,19,28,1,16,40,1617.3996936768162,1625.0704910974973,-7.670797420681083,7.670797420681083,30.0,deterministic
