plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
28,71,47,8,0,4,40,471.76383444169335,513.6612794612006,-41.897445019507245,41.897445019507245,43.5179818980475,uncertain
0,28,43,12,0,13,8,488.91299615759436,528.3323769366172,-39.41938077902279,39.41938077902279,39.65953966493282,uncertain
0,28,42,13,0,14,9,503.0551317813253,542.4745125603481,-39.41938077902279,39.41938077902279,40.213901194672694,uncertain
0,28,41,14,0,15,10,517.1972674050562,556.616648184079,-39.419380779022845,39.419380779022845,40.768262724412565,uncertain
0,28,40,15,0,16,11,531.3394030287872,570.75878380781,-39.419380779022845,39.419380779022845,41.32262425415244,uncertain
0,28,39,16,0,17,12,545.4815386525181,584.900919431541,-39.419380779022845,39.419380779022845,41.87698578389231,uncertain
0,28,38,17,0,18,13,559.6236742762491,599.0430550552719,-39.419380779022845,39.419380779022845,42.43134731363218,uncertain
0,28,37,18,0,19,14,573.76580989998,613.1851906790029,-39.419380779022845,39.419380779022845,42.98570884337205,uncertain
0,28,36,19,0,20,15,587.907945523711,627.3273263027338,-39.419380779022845,39.419380779022845,43.54007037311192,uncertain
0,17,36,19,0,20,36,587.907945523711,634.3476708545157,-46.43972533080478,46.43972533080478,47.98073220630975,uncertain
17,28,36,19,0,36,15,634.3476708545157,627.3273263027338,7.020344551781932,7.020344551781932,46.67601274837601,uncertain
0,28,35,20,0,21,16,602.0500811474419,641.4694619264648,-39.419380779022845,39.419380779022845,44.09443190285179,uncertain
0,28,34,21,0,22,17,616.1922167711729,655.6115975501957,-39.419380779022845,39.419380779022845,44.64879343259166,uncertain
10,77,28,27,1,22,29,1019.2659959528773,1024.6034591232797,-5.337463170402316,5.337463170402316,47.355083260522946,uncertain
10,76,28,27,1,22,20,1019.2659959528773,1059.2216821656223,-39.95568621274492,39.95568621274492,44.19372174737362,uncertain
