run_id,optimizer_seed,generation,best_paper_fitness,best_conflict_pairs,best_conflict_points,mean_conflict_pairs,mean_conflict_points,min_conflict_points,zero_conflict_individual_count,elite_present_before_injection,elite_reinjected,elite_replacement_count_cumulative
20260913_213050_360342_A_plus_elite,3,1,2765209.2200119826,36,60,44.166666666666664,68.5,58,0,True,False,0
20260913_213050_360342_A_plus_elite,3,2,1292418.2067255597,25,27,34.833333333333336,57.833333333333336,27,0,True,False,0
20260913_213050_360342_A_plus_elite,3,3,1292418.2066408226,28,34,39.18181818181818,64.81818181818181,34,0,False,False,0
20260913_213050_360342_A_plus_elite,3,4,1292418.2063271743,27,50,37.8,53.3,36,0,False,False,0
20260913_213050_360342_A_plus_elite,3,5,1292418.2054834168,32,44,42.125,67.5,44,0,False,False,0
20260913_213050_360342_A_plus_elite,3,6,1292418.2036155837,23,29,40.666666666666664,66.16666666666667,29,0,True,False,0
20260913_213050_360342_A_plus_elite,3,7,1292418.1999887507,28,32,36.57142857142857,56.57142857142857,32,0,False,False,0
20260913_213050_360342_A_plus_elite,3,8,1292418.1935788428,28,70,45.13333333333333,80.53333333333333,51,0,False,False,0
20260913_213050_360342_A_plus_elite,3,9,1292418.1830244418,26,53,37.25,62.75,38,0,False,False,0
20260913_213050_360342_A_plus_elite,3,10,1292418.1665785958,24,30,38.1578947368421,52.26315789473684,30,0,False,False,0
20260913_213050_360342_A_plus_elite,3,11,1179131.5880846889,25,25,41.4,59.93333333333333,25,0,False,False,0
20260913_213050_360342_A_plus_elite,3,12,1179131.555911634,34,41,41.78947368421053,57.26315789473684,40,0,False,False,0
20260913_213050_360342_A_plus_elite,3,13,1179131.5110278379,33,42,46.705882352941174,65.05882352941177,42,0,False,False,0
20260913_213050_360342_A_plus_elite,3,14,1133624.8975212781,22,24,38.25,57.6875,24,0,True,False,0
20260913_213050_360342_A_plus_elite,3,15,1133624.819545481,26,30,43.69230769230769,69.92307692307692,30,0,False,False,0
20260913_213050_360342_A_plus_elite,3,16,1133624.7177599843,22,25,38.0625,56.875,25,0,False,False,0
20260913_213050_360342_A_plus_elite,3,17,1133624.58708609,26,30,38.13636363636363,54.31818181818182,30,0,False,False,0
20260913_213050_360342_A_plus_elite,3,18,1133624.4217693468,24,28,40.4,65.15,28,0,False,False,0
20260913_213050_360342_A_plus_elite,3,19,1103519.6520404015,22,23,40.625,70.0625,23,0,True,False,0
20260913_213050_360342_A_plus_elite,3,20,1103519.404033679,24,38,37.95238095238095,60.476190476190474,30,0,False,False,0
