run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,0,40,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,0,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,1,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,2,56,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,3,19,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,3,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,4,6,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,4,29,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,4,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,4,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,4,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,5,72,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,8,17,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,10,30,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,10,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,13,41,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,13,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,13,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,14,45,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,18,48,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,18,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,22,32,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,22,37,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,23,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,24,33,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,24,99,5
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,27,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,29,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,31,75,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,33,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,35,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,37,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,38,42,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,41,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,41,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,42,90,8
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,43,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,43,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,44,46,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,44,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,45,64,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,45,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,45,81,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,46,80,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,49,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,49,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,49,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,50,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,50,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,50,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,52,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,53,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,53,94,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,54,63,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,55,76,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,61,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,61,71,6
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,61,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,65,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,66,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,67,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,67,81,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,79,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,80,92,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,84,88,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,92,96,1
