plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
0,17,45,21,1,9,32,1712.1163526927494,1756.7652992964458,-44.64894660369646,44.64894660369646,44.80956901307898,uncertain
0,17,44,22,1,10,31,1726.2584883164805,1742.6231636727148,-16.36467535623433,16.36467535623433,44.80956901307898,uncertain
33,44,38,27,2,25,29,730.8928314056775,750.8440242940932,-19.951192888415676,19.951192888415676,48.02671872988361,uncertain
44,93,38,27,2,29,13,750.8440242940932,793.1795650387301,-42.33554074463689,42.33554074463689,44.132258986532875,uncertain
1,15,37,32,0,5,23,1235.0607922727672,1254.9200586346528,-19.859266361885602,19.859266361885602,41.35625191977462,uncertain
36,99,36,32,0,15,19,471.65294208428116,432.41009390134786,39.2428481829333,39.2428481829333,42.93815214257826,uncertain
36,99,35,32,0,16,20,481.65294208428116,442.41009390134786,39.2428481829333,39.2428481829333,43.330144939486274,uncertain
36,99,34,33,0,17,21,495.7950777080121,456.5522295250788,39.2428481829333,39.2428481829333,43.884506469226146,uncertain
36,99,33,33,0,18,22,505.7950777080121,466.5522295250788,39.2428481829333,39.2428481829333,44.27649926613416,uncertain
36,99,32,34,0,19,23,519.9372133317431,480.69436514880977,39.24284818293336,39.24284818293336,44.83086079587403,uncertain
36,99,31,35,0,20,24,534.0793489554741,494.8365007725407,39.24284818293336,39.24284818293336,45.3852223256139,uncertain
36,99,30,36,0,21,25,548.221484579205,508.97863639627167,39.24284818293336,39.24284818293336,45.939583855353774,uncertain
36,99,29,37,0,22,26,562.363620202936,523.1207720200026,39.24284818293336,39.24284818293336,46.49394538509364,uncertain
36,99,28,38,0,23,27,576.5057558266669,537.2629076437336,39.24284818293336,39.24284818293336,47.04830691483352,uncertain
1,63,27,40,0,16,9,1374.0557416388847,1336.0855864443374,37.97015519454726,37.97015519454726,40.19997215950109,uncertain
1,94,27,40,0,16,16,1374.0557416388847,1387.3550106568027,-13.29926901791805,13.29926901791805,42.14023751359065,uncertain
1,74,27,40,0,16,8,1374.0557416388847,1405.6986963935178,-31.642954754633138,31.642954754633138,40.00397576104709,uncertain
74,94,27,40,0,8,16,1405.6986963935178,1387.3550106568027,18.343685736715088,18.343685736715088,40.166344493878945,uncertain
34,46,47,13,0,9,7,1105.0892967873174,1115.8015020842295,-10.712205296912089,10.712205296912089,38.1112671077513,uncertain
2,88,36,21,0,12,14,360.7888737225687,380.8797988958829,-20.09092517331419,20.09092517331419,40.47715292437099,uncertain
14,72,36,21,0,13,19,1923.4443243414003,1896.3618040139986,27.082520327401653,27.082520327401653,42.14023751359065,uncertain
2,88,35,22,0,13,15,374.9310093462997,395.02193451961386,-20.09092517331419,20.09092517331419,41.03151445411086,uncertain
14,72,35,22,0,14,20,1937.5864599651313,1910.5039396377297,27.082520327401653,27.082520327401653,42.69459904333053,uncertain
2,88,34,23,0,14,16,389.0731449700306,409.1640701433448,-20.09092517331419,20.09092517331419,41.58587598385073,uncertain
14,72,34,23,0,15,21,1951.7285955888624,1924.6460752614607,27.082520327401653,27.082520327401653,43.2489605730704,uncertain
2,88,33,24,0,15,17,403.2152805937616,423.30620576707577,-20.09092517331419,20.09092517331419,42.140237513590606,uncertain
28,55,33,24,0,17,16,1678.0465704786648,1686.0266166483361,-7.980046169671368,7.980046169671368,42.57978701129245,uncertain
14,72,33,24,0,16,22,1965.8707312125935,1938.7882108851918,27.082520327401653,27.082520327401653,43.80332210281027,uncertain
2,88,32,25,0,16,18,417.3574162174925,437.4483413908067,-20.09092517331419,20.09092517331419,42.69459904333047,uncertain
14,72,32,25,0,17,23,1980.0128668363245,1952.9303465089229,27.082520327401653,27.082520327401653,44.35768363255015,uncertain
2,88,31,26,0,17,19,431.4995518412235,451.59047701453767,-20.09092517331419,20.09092517331419,43.24896057307034,uncertain
16,72,31,26,0,22,24,1955.4272913341197,1967.072482132654,-11.645190798534259,11.645190798534259,45.20892455761045,uncertain
14,16,31,26,0,18,22,1994.1550024600556,1955.4272913341197,38.72771112593591,38.72771112593591,43.54583996839082,uncertain
14,72,31,26,0,18,24,1994.1550024600556,1967.072482132654,27.082520327401653,27.082520327401653,44.91204516229003,uncertain
2,88,30,27,0,18,20,445.64168746495443,465.7326126382686,-20.09092517331419,20.09092517331419,43.80332210281021,uncertain
14,72,30,27,0,19,25,2008.2971380837866,1981.214617756385,27.082520327401653,27.082520327401653,45.4664066920299,uncertain
2,95,29,28,0,19,26,459.7838230886854,463.6849834526882,-3.9011603640028056,3.9011603640028056,45.82477182331569,uncertain
2,88,29,28,0,19,21,459.7838230886854,479.87474826199957,-20.09092517331419,20.09092517331419,44.357683632550085,uncertain
88,95,29,28,0,21,26,479.87474826199957,463.6849834526882,16.189764809311384,16.189764809311384,46.2167646202237,uncertain
14,72,29,28,0,20,26,2022.4392737075177,1995.356753380116,27.082520327401653,27.082520327401653,46.02076822176977,uncertain
2,95,28,29,0,20,25,473.92595871241633,449.54284782895724,24.383110883459096,24.383110883459096,45.82477182331569,uncertain
88,95,28,29,0,22,25,494.0168838857305,449.54284782895724,44.474036056773286,44.474036056773286,46.21676462022371,uncertain
2,88,28,29,0,20,22,473.92595871241633,494.0168838857305,-20.09092517331419,20.09092517331419,44.91204516228996,uncertain
14,72,28,29,0,21,27,2036.5814093312488,2009.4988890038471,27.082520327401653,27.082520327401653,46.57512975150965,uncertain
2,88,27,30,0,21,23,488.0680943361473,508.1590195094615,-20.09092517331419,20.09092517331419,45.46640669202983,uncertain
14,72,27,30,0,22,28,2050.72354495498,2023.6410246275782,27.082520327401653,27.082520327401653,47.12949128124953,uncertain
2,88,26,31,0,22,24,502.21022995987823,522.3011551331924,-20.09092517331419,20.09092517331419,46.0207682217697,uncertain
14,72,26,31,0,23,29,2064.865680578711,2037.7831602513093,27.082520327401653,27.082520327401653,47.6838528109894,uncertain
14,70,26,31,0,23,28,2064.865680578711,2112.178677846037,-47.312997267325954,47.312997267325954,47.65022514536726,uncertain
2,88,25,32,0,23,25,516.3523655836092,536.4432907569234,-20.09092517331419,20.09092517331419,46.57512975150957,uncertain
14,72,25,32,0,24,30,2079.007816202442,2051.9252958750403,27.082520327401653,27.082520327401653,48.23821434072928,uncertain
