plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
9,12,47,54,0,2,2,1741.8964025097175,1734.8463760851928,7.050026424524731,7.050026424524731,34.82958737094627,uncertain
68,83,20,40,0,24,16,2064.193461288444,2091.473467768902,-27.28000648045827,27.28000648045827,43.58641209671726,uncertain
14,40,32,28,1,28,27,424.2977746365125,395.26044188086195,29.03733275565054,29.03733275565054,47.26379467384692,uncertain
19,71,28,20,1,28,28,1536.6542296463704,1511.4280719426317,25.226157703738636,25.226157703738636,47.083635582140516,uncertain
33,62,33,20,1,35,20,2013.2314930712769,1972.7931881153772,40.43830495589964,40.43830495589964,48.15765991939585,uncertain
22,84,35,48,0,38,33,1901.1678498105414,1877.9516411605418,23.216208649999544,23.216208649999544,51.06618103838078,uncertain
24,94,58,22,1,17,31,453.1127307541371,480.1327946750067,-27.02006392086963,27.02006392086963,43.913970461224395,uncertain
24,94,58,23,1,18,30,463.1127307541371,473.6662348405167,-10.553504086379633,10.553504086379633,43.983224615883664,uncertain
40,50,17,29,0,42,4,534.0912724618806,516.074657831525,18.01661463035566,18.01661463035566,44.42035680381422,uncertain
66,87,7,5,0,4,4,1493.213773037065,1506.1776899155327,-12.963916878467671,12.963916878467671,35.741939813330426,uncertain
39,69,33,32,0,33,26,1716.734686499506,1760.0937275759757,-43.359041076469566,43.359041076469566,49.84075424438434,uncertain
62,78,35,40,1,40,15,2177.745985973359,2145.9956836174406,31.750302355918393,31.750302355918393,46.639559473467784,uncertain
96,97,49,7,0,3,6,160.3103745671655,139.44912465896485,20.861249908200648,20.861249908200648,36.25218612007767,uncertain
