segment_id,plan_a,plan_b,conflict_points,start_idx_a,end_idx_a,start_idx_b,end_idx_b,required_shift,cells
0,3,89,1,16,16,19,19,71.13382442097662,35:30:1
1,38,65,1,20,20,21,21,51.75755602423038,32:30:3
