run_id,ci_l,top10_flight_ids,top10_point_coverage,top10_pair_coverage,remaining_edges_after_top10_removal,lcc_ratio_after_top10_removal
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,"[8, 6, 81, 59, 41, 60, 22, 38, 37, 61]",0.38235294117647056,0.42857142857142855,40,0.08
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,"[8, 6, 81, 22, 37, 38, 41, 59, 60, 4]",0.37254901960784315,0.4142857142857143,41,0.12
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,"[81, 59, 8, 60, 22, 37, 53, 6, 38, 41]",0.3627450980392157,0.4,42,0.12
