plan_a,plan_b,cell_x,cell_y,cell_z,idx_a,idx_b,time_a,time_b,time_gap,time_diff,required_gap,conflict_type
60,90,29,17,1,35,7,520.2358113332447,545.7814672508632,-25.545655917618546,25.545655917618546,44.107271513254204,uncertain
6,72,14,40,0,15,37,555.1196761666848,546.3054441442624,8.814232022422402,8.814232022422402,46.627438307205196,uncertain
22,32,42,23,1,13,24,1626.0732951263494,1613.0905159917816,12.982779134567863,12.982779134567863,44.2017179409401,uncertain
23,35,5,22,0,54,0,1213.7958773141456,1203.9132492102553,9.882628103890283,9.882628103890283,44.99349190005565,uncertain
28,45,51,39,0,2,13,457.97926804684386,452.0395816400323,5.939686406811575,5.939686406811575,37.18461141155391,uncertain
70,90,26,22,1,23,12,555.0843441790079,592.9170237580349,-37.83267957902706,37.83267957902706,42.65281297980041,uncertain
48,75,13,18,1,33,44,1880.6544518040537,1877.1550081062312,3.499443697822471,3.499443697822471,51.980812533168745,uncertain
51,80,18,47,0,10,7,1644.8046445332034,1669.6976514757205,-24.893006942517104,24.893006942517104,37.955190796191474,uncertain
51,80,19,48,0,11,6,1658.9467801569344,1660.858420903124,-1.911640746189505,1.911640746189505,38.05912582532807,uncertain
