global_generation,stage,stage_generation,fitness,Tdelay,Tair,ORISK,Nc,n_delay,n_battery,delta
53,stage1,53,2685159.578085691,4472.617317146775,58812.93470479104,759.6103130997426,57,4,0,0.9998693139084375
54,stage1,54,2685125.2421641815,4472.617317146775,58812.93470479104,759.6103130997426,57,4,0,0.99985651093
55,stage1,55,2685088.26642792,4472.617317146775,58812.93470479104,759.6103130997426,57,4,0,0.9998427236328125
56,stage1,56,2685048.5015051393,4472.617317146775,58812.93470479104,759.6103130997426,57,4,0,0.99982789632
57,stage1,57,2685005.7924927133,4472.617317146775,58812.93470479104,759.6103130997426,57,4,0,0.9998119712321875
58,stage1,58,2684959.9788555917,4472.617317146775,58812.93470479104,759.6103130997426,57,4,0,0.99979488851
59,stage1,59,2684910.8943262263,4472.617317146775,58812.93470479104,759.6103130997426,57,4,0,0.9997765861565625
60,stage1,60,2684858.366804002,4472.617317146775,58812.93470479104,759.6103130997426,57,4,0,0.999757
61,stage1,61,2684802.2182546663,4472.617317146775,58812.93470479104,759.6103130997426,57,4,0,0.9997360636559375
62,stage1,62,2684742.26460976,4472.617317146775,58812.93470479104,759.6103130997426,57,4,0,0.99971370849
63,stage1,63,2684678.3156660483,4472.617317146775,58812.93470479104,759.6103130997426,57,4,0,0.9996898635803125
64,stage1,64,2684610.1749849464,4472.617317146775,58812.93470479104,759.6103130997426,57,4,0,0.99966445568
65,stage1,65,2684537.639791953,4472.617317146775,58812.93470479104,759.6103130997426,57,4,0,0.9996374091796875
66,stage1,66,2643918.4808110315,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.99960864607
67,stage1,67,2643837.7578816833,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.9995780859040625
68,stage1,68,2643752.06909771,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.99954564576
69,stage1,69,2643661.1887890995,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.9995112402034375
70,stage1,70,2643564.8845501607,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.99947478125
71,stage1,71,2643462.91714047,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.9994361783278125
72,stage1,72,2643355.0403858144,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.99939533824
73,stage1,73,2643241.0010791416,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.9993521651271875
74,stage1,74,2643120.538881503,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.99930656043
75,stage1,75,2642993.386223002,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.9992584228515625
76,stage1,76,2642859.2682037344,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.99920764832
77,stage1,77,2642717.9024947425,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.9991541299509376
78,stage1,78,2642568.9992389535,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.99909775801
79,stage1,79,2642412.260952132,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.9990384198753125
80,stage1,80,2642247.382423818,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.998976
81,stage1,81,2642074.0506182816,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.9989103798746874
82,stage1,82,2641891.944575463,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.99884143799
83,stage1,83,2641700.735311919,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.9987690497990624
84,stage1,84,2641500.0857217694,3705.7651684609014,58960.77610348123,761.2332016443155,56,3,0,0.99869308768
85,stage1,85,2637154.892110737,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9986134208984375
86,stage1,86,2636934.6723609925,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99852991557
87,stage1,87,2636703.9681334007,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9984424346228125
88,stage1,88,2636462.409437886,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99835083776
89,stage1,89,2636209.617680528,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9982549814221875
90,stage1,90,2635945.205564668,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99815471875
91,stage1,91,2635668.776992009,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9980498995465625
92,stage1,92,2635379.926963728,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99794037024
93,stage1,93,2635078.2414815747,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9978259738459375
94,stage1,94,2634763.29744898,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99770654993
95,stage1,95,2634434.662572163,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9975819345703125
96,stage1,96,2634091.895261232,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99745196032
97,stage1,97,2633734.5445312904,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9973164561696874
98,stage1,98,2633362.1499035475,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99717524751
99,stage1,99,2632974.2413064158,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9970281560940625
100,stage1,100,2632570.33897662,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.996875
101,stage1,101,2632149.9533603056,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9967155935934375
102,stage1,102,2631712.585014137,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99654974749
103,stage1,103,2631257.724506407,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9963772685178125
104,stage1,104,2630784.8523181435,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99619795968
105,stage1,105,2630293.4387442097,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9960116201171875
106,stage1,106,2629782.943794415,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99581804507
107,stage1,107,2629252.8170946157,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9956170258415625
108,stage1,108,2628702.497787823,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99540834976
109,stage1,109,2628131.414435306,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9951918001409374
110,stage1,110,2627538.9849177008,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99496715625
111,stage1,111,2626924.616336109,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9947341932653125
112,stage1,112,2626287.7049132106,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99449268224
113,stage1,113,2625627.6358943637,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9942423900646875
114,stage1,114,2624943.783448714,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99398307943
115,stage1,115,2624235.5105702938,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9937145087890625
116,stage1,116,2623502.168979135,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99343643232
117,stage1,117,2622743.0990223675,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9931485998884375
118,stage1,118,2621957.62957533,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99285075701
119,stage1,119,2621145.0779426703,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9925426448128125
120,stage1,120,2620304.7497594533,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.992224
121,stage1,121,2619435.938892268,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9918945548121875
122,stage1,122,2618537.9273403273,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99155403699
123,stage1,123,2617609.985136578,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9912021697365625
124,stage1,124,2616651.3702488043,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99083867168
125,stage1,125,2615661.328480734,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9904632568359375
126,stage1,126,2614639.093373141,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.99007563457
127,stage1,127,2613583.8861049525,3966.59596735664,58865.93713125774,759.600397192879,56,4,0,0.9896755095603125
128,stage1,128,2612299.758957526,4778.796642371531,58858.3705299516,759.1582754088425,56,5,0,0.98926258176
129,stage1,129,2611176.3653821447,4778.796642371531,58858.3705299516,759.1582754088425,56,5,0,0.9888365463596875
130,stage1,130,2610017.5925711407,4778.796642371531,58858.3705299516,759.1582754088425,56,5,0,0.98839709375
131,stage1,131,2608822.611373699,4778.796642371531,58858.3705299516,759.1582754088425,56,5,0,0.9879439094840625
132,stage1,132,2607590.5797843374,4778.796642371531,58858.3705299516,759.1582754088425,56,5,0,0.98747667424
133,stage1,133,2606320.6428440223,4778.796642371531,58858.3705299516,759.1582754088425,56,5,0,0.9869950637834375
134,stage1,134,2605011.93254129,4778.796642371531,58858.3705299516,759.1582754088425,56,5,0,0.98649874893
135,stage1,135,2603663.5677133594,4778.796642371531,58858.3705299516,759.1582754088425,56,5,0,0.9859873955078124
136,stage1,136,2602274.653947256,4778.796642371531,58858.3705299516,759.1582754088425,56,5,0,0.98546066432
137,stage1,137,2600844.2834809255,4778.796642371531,58858.3705299516,759.1582754088425,56,5,0,0.9849182111071875
138,stage1,138,2599371.535104353,4778.796642371531,58858.3705299516,759.1582754088425,56,5,0,0.98435968651
139,stage1,139,2597855.474060681,4778.796642371531,58858.3705299516,759.1582754088425,56,5,0,0.9837847360315625
140,stage1,140,2596295.151947328,4778.796642371531,58858.3705299516,759.1582754088425,56,5,0,0.983193
141,stage1,141,2594689.6066171057,4778.796642371531,58858.3705299516,759.1582754088425,56,5,0,0.9825841135309376
142,stage1,142,2589452.438071153,4560.370197831176,58777.20537608083,760.6492499335135,56,5,0,0.98195770649
143,stage1,143,2587755.84720677,4560.370197831176,58777.20537608083,760.6492499335135,56,5,0,0.9813134034553125
144,stage1,144,2583809.6399197066,3957.7378779065903,58727.83807555997,760.3649992217388,56,5,0,0.98065082368
145,stage1,145,2582017.2857044963,3957.7378779065903,58727.83807555997,760.3649992217388,56,5,0,0.9799695810546875
146,stage1,146,2580174.799333612,3957.7378779065903,58727.83807555997,760.3649992217388,56,5,0,0.97926928407
147,stage1,147,2578281.136436988,3957.7378779065903,58727.83807555997,760.3649992217388,56,5,0,0.9785495357790625
148,stage1,148,2570587.322916234,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.97780993376
149,stage1,149,2568592.4642141853,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.9770500700784375
150,stage1,150,2566543.3273598053,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.97626953125
151,stage1,151,2564438.812169997,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.9754678982028125
152,stage1,152,2562277.80369444,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.97464474624
153,stage1,153,2560059.1721171346,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.9737996450021875
154,stage1,154,2557781.7726579583,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.97293215843
155,stage1,155,2555444.445474216,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.9720418447265625
156,stage1,156,2553046.0155621897,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.97112825632
157,stage1,157,2550585.2926586955,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.9701909398259375
158,stage1,158,2548061.071142632,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.96922943601
159,stage1,159,2545472.1299365303,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.9682432797503124
160,stage1,160,2542817.232408111,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.967232
161,stage1,161,2540095.126271831,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.9661951197496875
162,stage1,162,2537304.543490437,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.96513215599
163,stage1,163,2534444.2001765203,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.9640426196740625
164,stage1,164,2531512.796494064,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.96292601568
165,stage1,165,2528509.016559996,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.9617818427734375
166,stage1,166,2525431.528345744,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.96060959357
167,stage1,167,2522278.9835787844,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.9594087544978125
168,stage1,168,2519050.017644193,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.95817880576
169,stage1,169,2515743.2494862,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.9569192212971875
170,stage1,170,2512357.2815097393,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.95562946875
171,stage1,171,2508890.6994820028,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.9543090094215625
172,stage1,172,2505342.072433989,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.95295729824
173,stage1,173,2501709.952562058,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.9515737837209375
174,stage1,174,2497992.8751294804,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.95015790793
175,stage1,175,2494189.358367992,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.9487091064453125
176,stage1,176,2490297.903379343,3032.6577935119167,58600.11092555525,759.6238670746023,56,4,0,0.94722680832
177,stage1,177,2399560.8343816693,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.9457104360446875
178,stage1,178,2395631.2267591064,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.94415940551
179,stage1,179,2391612.314148312,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.9425731259690625
180,stage1,180,2387502.582953323,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.940951
181,stage1,181,2383300.5025717495,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.9392924234684374
182,stage1,182,2379004.5252997633,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.93759678549
183,stage1,183,2374613.0862370892,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.9358634683928125
184,stage1,184,2370124.6031920016,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.93409184768
185,stage1,185,2365537.476586312,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.9322812919921875
186,stage1,186,2360850.089360363,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.93043116307
187,stage1,187,2356060.8068780187,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.9285408157165624
188,stage1,188,2351167.976831661,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.9266095977600001
189,stage1,189,2346169.929147175,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.9246368500159375
190,stage1,190,2341064.975888948,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.9226219062500001
191,stage1,191,2335851.4111648547,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.9205640931403125
192,stage1,192,2330527.511031256,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.91846273024
193,stage1,193,2325091.5333979856,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.9163171299396875
194,stage1,194,2319541.717933344,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.91412659743
195,stage1,195,2313876.2859690925,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.9118904306640625
196,stage1,196,2308093.4404054405,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.90960792032
197,stage1,197,2302191.365616042,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.9072783497634375
198,stage1,198,2296168.227352987,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.90490099501
199,stage1,199,2290022.172651789,3024.967579643265,58646.90434963052,760.9502628678582,54,4,0,0.9024751246878124
200,stage1,200,2283749.180659095,3029.6225982616265,58646.84316729757,760.9502628678582,54,4,0,0.9
