global_generation,stage,stage_generation,fitness,Tdelay,Tair,ORISK,Nc,n_delay,n_battery,delta
258,stage2,58,984504.1980364433,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.99979488851
259,stage2,59,984486.2891130827,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.9997765861565625
260,stage2,60,984467.1239834173,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.999757
261,stage2,61,984446.6376900809,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.9997360636559375
262,stage2,62,984424.7630740729,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.99971370849
263,stage2,63,984401.430738065,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.9996898635803125
264,stage2,64,984376.5690097081,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.99966445568
265,stage2,65,984350.1039049377,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.9996374091796875
266,stage2,66,984321.9590912793,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.99960864607
267,stage2,67,984292.055851156,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.9995780859040625
268,stage2,68,984260.3130451934,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.99954564576
269,stage2,69,984226.6470755265,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.9995112402034375
270,stage2,70,984190.9718491054,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.99947478125
271,stage2,71,984153.1987410013,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.9994361783278125
272,stage2,72,984113.2365577129,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.99939533824
273,stage2,73,984070.9915004724,24249.21679250212,58244.2769744535,763.7256057121823,21,20,0,0.9993521651271875
274,stage2,74,979331.1045704143,34519.56193297303,57923.0613663011,763.336500765746,21,22,0,0.99930656043
275,stage2,75,978391.4800081681,30075.82351084806,57883.23319374893,763.4755259424946,21,22,0,0.9992584228515625
276,stage2,76,978342.1049081158,30075.82351084806,57883.23319374893,763.4755259424946,21,22,0,0.99920764832
277,stage2,77,978290.0615953412,30075.82351084806,57883.23319374893,763.4755259424946,21,22,0,0.9991541299509376
278,stage2,78,978235.2433599329,30075.82351084806,57883.23319374893,763.4755259424946,21,22,0,0.99909775801
279,stage2,79,937830.8268571493,31751.571278577765,58234.432999456854,765.5182545330027,20,24,0,0.9990384198753125
280,stage2,80,937772.6670804018,31751.571278577765,58234.432999456854,765.5182545330027,20,24,0,0.998976
281,stage2,81,937711.5254677468,31751.571278577765,58234.432999456854,765.5182545330027,20,24,0,0.9989103798746874
282,stage2,82,937647.2888027119,31751.571278577765,58234.432999456854,765.5182545330027,20,24,0,0.99884143799
283,stage2,83,932519.8947210948,34548.68306752919,57922.54973865891,763.336500765746,20,22,0,0.9987690497990624
284,stage2,84,932449.4960071803,34548.68306752919,57922.54973865891,763.336500765746,20,22,0,0.99869308768
285,stage2,85,932375.6639572992,34548.68306752919,57922.54973865891,763.336500765746,20,22,0,0.9986134208984375
286,stage2,86,932298.2744926614,34548.68306752919,57922.54973865891,763.336500765746,20,22,0,0.99852991557
287,stage2,87,932217.2005804268,34548.68306752919,57922.54973865891,763.336500765746,20,22,0,0.9984424346228125
288,stage2,88,889579.5330423913,33398.39406650291,58163.36236508911,763.3375010906173,19,23,0,0.99835083776
289,stage2,89,889494.7880733412,33398.39406650291,58163.36236508911,763.3375010906173,19,23,0,0.9982549814221875
290,stage2,90,889406.1475385025,33398.39406650291,58163.36236508911,763.3375010906173,19,23,0,0.99815471875
291,stage2,91,889313.4786513547,33398.39406650291,58163.36236508911,763.3375010906173,19,23,0,0.9980498995465625
292,stage2,92,889216.6456415975,33398.39406650291,58163.36236508911,763.3375010906173,19,23,0,0.99794037024
293,stage2,93,748471.6231594314,28956.894990018856,58082.80028907402,760.9584002863346,16,22,0,0.9978259738459375
294,stage2,94,748382.8362735544,28956.894990018856,58082.80028907402,760.9584002863346,16,22,0,0.99770654993
295,stage2,95,748290.1897577185,28956.894990018856,58082.80028907402,760.9584002863346,16,22,0,0.9975819345703125
296,stage2,96,748193.5591218962,28956.894990018856,58082.80028907402,760.9584002863346,16,22,0,0.99745196032
297,stage2,97,748092.8172274841,28956.894990018856,58082.80028907402,760.9584002863346,16,22,0,0.9973164561696874
298,stage2,98,705343.3823312002,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.99717524751
299,stage2,99,705240.3274625236,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9970281560940625
300,stage2,100,705133.0235722181,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.996875
301,stage2,101,705021.3406015307,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9967155935934375
302,stage2,102,704905.1458643916,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.99654974749
303,stage2,103,704784.3040211408,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9963772685178125
304,stage2,104,704658.6770522551,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.99619795968
305,stage2,105,704528.1242320752,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9960116201171875
306,stage2,106,704392.502102532,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.99581804507
307,stage2,107,704251.6644468736,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9956170258415625
308,stage2,108,704105.4622633926,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.99540834976
309,stage2,109,703953.7437391522,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9951918001409374
310,stage2,110,703796.3542237137,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.99496715625
311,stage2,111,703633.1362028627,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9947341932653125
312,stage2,112,703463.9292723365,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.99449268224
313,stage2,113,703288.5701115505,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9942423900646875
314,stage2,114,703106.8924573254,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.99398307943
315,stage2,115,702918.7270776137,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9937145087890625
316,stage2,116,702723.9017452268,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.99343643232
317,stage2,117,702522.2412115615,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9931485998884375
318,stage2,118,702313.5671803271,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.99285075701
319,stage2,119,702097.6982812724,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9925426448128125
320,stage2,120,701874.450043912,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.992224
321,stage2,121,701643.6348712537,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9918945548121875
322,stage2,122,701405.0620135248,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.99155403699
323,stage2,123,701158.5375418996,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9912021697365625
324,stage2,124,700903.8643222253,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.99083867168
325,stage2,125,700640.8419887497,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9904632568359375
326,stage2,126,700369.2669178476,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.99007563457
327,stage2,127,700088.9322017475,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9896755095603125
328,stage2,128,699799.6276222593,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.98926258176
329,stage2,129,699501.1396244998,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9888365463596875
330,stage2,130,699193.2512906204,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.98839709375
331,stage2,131,698875.742313534,28182.673455881206,58384.81918415623,762.494497473279,15,23,0,0.9879439094840625
332,stage2,132,650220.5345124322,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.98747667424
333,stage2,133,649906.7406405645,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9869950637834375
334,stage2,134,649583.3661012383,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.98649874893
335,stage2,135,649250.1931643666,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9859873955078124
336,stage2,136,648907.000825818,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.98546066432
337,stage2,137,648553.5647829828,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9849182111071875
338,stage2,138,648189.6574103405,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.98435968651
339,stage2,139,647815.0477350256,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9837847360315625
340,stage2,140,647429.5014123961,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.983193
341,stage2,141,647032.7807015987,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9825841135309376
342,stage2,142,646624.6444411364,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.98195770649
343,stage2,143,646204.8480244352,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9813134034553125
344,stage2,144,645773.1433754114,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.98065082368
345,stage2,145,645329.2789240375,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9799695810546875
346,stage2,146,644872.9995819094,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.97926928407
347,stage2,147,644404.0467178135,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9785495357790625
348,stage2,148,643922.158133294,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.97780993376
349,stage2,149,643427.0680382178,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9770500700784375
350,stage2,150,642918.5070263441,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.97626953125
351,stage2,151,642396.2020508883,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9754678982028125
352,stage2,152,641859.8764000917,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.97464474624
353,stage2,153,641309.2496727856,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9737996450021875
354,stage2,154,640744.0377539606,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.97293215843
355,stage2,155,640163.9527903314,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9720418447265625
356,stage2,156,639568.703165905,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.97112825632
357,stage2,157,638957.9934775467,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9701909398259375
358,stage2,158,638331.524510548,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.96922943601
359,stage2,159,637688.9932141914,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9682432797503124
360,stage2,160,637030.09267732,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.967232
361,stage2,161,636354.5121039018,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9661951197496875
362,stage2,162,635661.936788598,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.96513215599
363,stage2,163,634952.0480923294,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9640426196740625
364,stage2,164,634224.5234178433,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.96292601568
365,stage2,165,633479.03618528,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9617818427734375
366,stage2,166,632715.25580774,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.96060959357
367,stage2,167,631932.8476668511,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9594087544978125
368,stage2,168,631131.4730883345,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.95817880576
369,stage2,169,630310.7893175723,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9569192212971875
370,stage2,170,629470.4494951733,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.95562946875
371,stage2,171,628610.1026325416,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9543090094215625
372,stage2,172,627729.3935874415,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.95295729824
373,stage2,173,626827.9630395658,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9515737837209375
374,stage2,174,625905.4474661018,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.95015790793
375,stage2,175,624961.4791172986,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9487091064453125
376,stage2,176,623995.6859920331,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.94722680832
377,stage2,177,623007.6918133781,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9457104360446875
378,stage2,178,621997.1160041683,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.94415940551
379,stage2,179,620963.573662567,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9425731259690625
380,stage2,180,619906.6755376336,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.940951
381,stage2,181,618826.0280048897,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9392924234684374
382,stage2,182,617721.2330418869,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.93759678549
383,stage2,183,616591.8882037723,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9358634683928125
384,stage2,184,615437.5865988563,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.93409184768
385,stage2,185,614257.9168641792,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9322812919921875
386,stage2,186,613052.4631410784,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.93043116307
387,stage2,187,611820.805050754,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9285408157165624
388,stage2,188,610562.5176698375,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9266095977600001
389,stage2,189,609277.1715059563,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9246368500159375
390,stage2,190,607964.3324733032,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9226219062500001
391,stage2,191,606623.5618682008,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9205640931403125
392,stage2,192,605254.41634467,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.91846273024
393,stage2,193,603856.447889996,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9163171299396875
394,stage2,194,602429.2038002952,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.91412659743
395,stage2,195,600972.2266560827,30883.32206429094,58174.21446402894,760.436408216149,14,23,0,0.9118904306640625
396,stage2,196,557142.6644343924,30770.152905923092,58173.7780337969,760.436408216149,13,23,0,0.90960792032
397,stage2,197,513785.15340767254,30356.330238283164,58207.618110619354,760.436408216149,12,23,0,0.9072783497634375
398,stage2,198,470573.41606462287,31665.633394888355,58218.71928898491,760.4071769831726,11,24,0,0.90490099501
399,stage2,199,428438.5189456259,31671.5858574952,58375.58220444092,760.7391311734858,10,24,0,0.9024751246878124
400,stage2,200,385309.51162695093,31672.941948726886,58384.34727308942,760.7683624064623,9,24,0,0.9
