action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs,prob_delay_after,prob_speed_after,prob_reroute_after
delay,6,39,40,39,40,False,True,7.684799999879033,rollback,1,0,2,stage2_independent_matching,6,0,6-11,1,crossing,delay,4,0.5625,0.15,0.2875,ADM_ref6_independent_matching,6,0,6,11,delay,6,39,40,39,40,,,
delay,6,39,38,39,38,True,False,7.685099999889644,pairs_decreased,1,0,0,stage2_independent_matching,6,0,6-11,1,crossing,delay,5,0.5625,0.15,0.2875,ADM_ref6_independent_matching,6,0,6,11,delay,6,39,38,39,38,0.78125,0.075,0.14375
delay,9,38,38,38,38,False,True,7.835899999918183,rollback,1,0,1,stage2_independent_matching,7,0,9-12,1,crossing,delay,0,0.78125,0.075,0.14375,ADM_ref6_independent_matching,7,0,9,12,delay,9,38,38,38,38,,,
delay,12,38,40,38,40,False,True,7.660500000383763,rollback,1,0,3,stage2_independent_matching,7,0,9-12,1,crossing,delay,1,0.78125,0.075,0.14375,ADM_ref6_independent_matching,7,0,9,12,delay,12,38,40,38,40,,,
delay,9,38,37,38,37,True,False,7.910799999990559,pairs_decreased,1,0,0,stage2_independent_matching,7,0,9-12,1,crossing,delay,2,0.78125,0.075,0.14375,ADM_ref6_independent_matching,7,0,9,12,delay,9,38,37,38,37,0.890625,0.0375,0.071875
delay,13,37,37,37,37,False,True,7.659200000034616,rollback,1,1,0,stage2_independent_matching,8,0,13-45,1,cluster,delay,0,0.875,0.075,0.05,ADM_ref6_independent_matching,8,0,13,45,delay,13,37,37,37,37,,,
delay,13,37,39,37,39,False,True,7.494199999655393,rollback,1,1,2,stage2_independent_matching,8,0,13-45,1,cluster,delay,1,0.875,0.075,0.05,ADM_ref6_independent_matching,8,0,13,45,delay,13,37,39,37,39,,,
delay,13,37,36,37,37,True,False,7.799100000283943,pairs_decreased,1,0,1,stage2_independent_matching,8,0,13-45,1,cluster,delay,2,0.875,0.075,0.05,ADM_ref6_independent_matching,8,0,13,45,delay,13,37,37,37,36,0.9375,0.0375,0.025
cruise_level,13,36,36,37,36,False,True,22.038899999643036,rollback,2,0,1,stage2_independent_matching,9,0,13-25,2,head_to_head,reroute,0,0.0375,0.0375,0.925,ADM_ref6_independent_matching,9,0,13,25,reroute,13,37,36,36,36,,,
cruise_level,13,36,35,37,35,True,False,7.558400000107213,pairs_decreased,2,0,0,stage2_independent_matching,9,0,13-25,2,head_to_head,reroute,1,0.0375,0.0375,0.925,ADM_ref6_independent_matching,9,0,13,25,reroute,13,37,35,36,35,0.01875,0.01875,0.9625
delay,14,35,35,35,35,False,True,7.603500000186614,rollback,1,1,0,stage2_independent_matching,10,0,14-40,1,crossing,delay,0,0.890625,0.0375,0.071875,ADM_ref6_independent_matching,10,0,14,40,delay,14,35,35,35,35,,,
delay,14,35,34,35,34,True,False,7.720900000094844,pairs_decreased,1,0,0,stage2_independent_matching,10,0,14-40,1,crossing,delay,1,0.890625,0.0375,0.071875,ADM_ref6_independent_matching,10,0,14,40,delay,14,35,34,35,34,0.9453125,0.01875,0.0359375
delay,93,34,34,34,34,False,True,7.579800000257819,rollback,1,1,0,stage2_independent_matching,11,0,14-93,1,crossing,delay,0,0.9453125,0.01875,0.0359375,ADM_ref6_independent_matching,11,0,14,93,delay,93,34,34,34,34,,,
delay,93,34,34,34,34,False,True,7.8584999996564875,rollback,1,1,0,stage2_independent_matching,11,0,14-93,1,crossing,delay,1,0.9453125,0.01875,0.0359375,ADM_ref6_independent_matching,11,0,14,93,delay,93,34,34,34,34,,,
speed,14,34,33,34,33,True,False,7.716799999798241,pairs_decreased,1,0,0,stage2_independent_matching,11,0,14-93,1,crossing,speed,0,0.9453125,0.01875,0.0359375,ADM_ref6_independent_matching,11,0,14,93,speed,14,34,33,34,33,0.47265625,0.509375,0.01796875
delay,15,33,33,33,33,False,True,7.719400000041787,rollback,1,1,0,stage2_independent_matching,12,0,15-67,1,crossing,delay,0,0.47265625,0.509375,0.01796875,ADM_ref6_independent_matching,12,0,15,67,delay,15,33,33,33,33,,,
delay,15,33,32,33,32,True,False,7.4970000000575965,pairs_decreased,1,1,0,stage2_independent_matching,12,0,15-67,1,crossing,delay,1,0.47265625,0.509375,0.01796875,ADM_ref6_independent_matching,12,0,15,67,delay,15,33,32,33,32,0.736328125,0.2546875,0.008984375
delay,15,32,33,32,33,False,True,7.700699999986682,rollback,1,1,1,stage2_independent_matching,13,0,15-67,1,crossing,delay,0,0.736328125,0.2546875,0.008984375,ADM_ref6_independent_matching,13,0,15,67,delay,15,32,33,32,33,,,
delay,67,32,32,32,32,False,True,7.515299999795388,rollback,1,1,1,stage2_independent_matching,13,0,15-67,1,crossing,delay,1,0.736328125,0.2546875,0.008984375,ADM_ref6_independent_matching,13,0,15,67,delay,67,32,32,32,32,,,
delay,15,32,35,32,36,False,True,7.573500000034983,rollback,1,0,4,stage2_independent_matching,13,0,15-67,1,crossing,delay,2,0.736328125,0.2546875,0.008984375,ADM_ref6_independent_matching,13,0,15,67,delay,15,32,36,32,35,,,
delay,15,32,34,32,34,False,True,7.900399999925867,rollback,1,0,3,stage2_independent_matching,13,0,15-67,1,crossing,delay,3,0.736328125,0.2546875,0.008984375,ADM_ref6_independent_matching,13,0,15,67,delay,15,32,34,32,34,,,
delay,15,32,33,32,36,False,True,7.6214999999137945,rollback,1,0,2,stage2_independent_matching,13,0,15-67,1,crossing,delay,4,0.736328125,0.2546875,0.008984375,ADM_ref6_independent_matching,13,0,15,67,delay,15,32,36,32,33,,,
delay,15,32,32,32,32,False,True,7.673099999919941,rollback,1,0,1,stage2_independent_matching,13,0,15-67,1,crossing,delay,5,0.736328125,0.2546875,0.008984375,ADM_ref6_independent_matching,13,0,15,67,delay,15,32,32,32,32,,,
delay,15,32,33,32,33,False,True,7.610599999679835,rollback,1,0,2,stage2_independent_matching,13,0,15-67,1,crossing,delay,6,0.736328125,0.2546875,0.008984375,ADM_ref6_independent_matching,13,0,15,67,delay,15,32,33,32,33,,,
delay,15,32,32,32,32,False,True,7.794699999976729,rollback,1,0,1,stage2_independent_matching,13,0,15-67,1,crossing,delay,7,0.736328125,0.2546875,0.008984375,ADM_ref6_independent_matching,13,0,15,67,delay,15,32,32,32,32,,,
delay,15,32,32,32,32,False,True,8.985699999811914,rollback,1,0,1,stage2_independent_matching,13,0,15-67,1,crossing,delay,8,0.736328125,0.2546875,0.008984375,ADM_ref6_independent_matching,13,0,15,67,delay,15,32,32,32,32,,,
delay,15,32,32,32,32,False,True,21.75149999993664,rollback,1,0,1,stage2_independent_matching,13,0,15-67,1,crossing,delay,9,0.736328125,0.2546875,0.008984375,ADM_ref6_independent_matching,13,0,15,67,delay,15,32,32,32,32,,,
delay,15,32,33,32,33,False,True,7.61179999972228,rollback,1,1,1,stage2_independent_matching,13,0,15-67,1,crossing,delay,10,0.736328125,0.2546875,0.008984375,ADM_ref6_independent_matching,13,0,15,67,delay,15,32,33,32,33,,,
delay,67,32,31,32,32,True,False,7.529500000146072,pairs_decreased,1,0,1,stage2_independent_matching,13,0,15-67,1,crossing,delay,11,0.736328125,0.2546875,0.008984375,ADM_ref6_independent_matching,13,0,15,67,delay,67,32,32,32,31,0.8681640625,0.12734375,0.0044921875
cruise_level,11,31,30,32,30,True,False,8.079799999904935,pairs_decreased,2,0,0,stage2_independent_matching,14,0,11-67,2,head_to_head,reroute,0,0.01875,0.01875,0.9625,ADM_ref6_independent_matching,14,0,11,67,reroute,11,32,30,31,30,0.009375,0.009375,0.98125
delay,19,30,34,30,34,False,True,7.720100000369712,rollback,1,0,5,stage2_independent_matching,15,0,19-71,1,crossing,delay,0,0.8681640625,0.12734375,0.0044921875,ADM_ref6_independent_matching,15,0,19,71,delay,19,30,34,30,34,,,
delay,71,30,29,30,29,True,False,7.659200000034616,pairs_decreased,1,0,0,stage2_independent_matching,15,0,19-71,1,crossing,delay,1,0.8681640625,0.12734375,0.0044921875,ADM_ref6_independent_matching,15,0,19,71,delay,71,30,29,30,29,0.93408203125,0.063671875,0.00224609375
delay,22,29,30,29,30,False,True,8.104000000002998,rollback,1,0,2,stage2_independent_matching,16,0,22-32,1,crossing,delay,0,0.93408203125,0.063671875,0.00224609375,ADM_ref6_independent_matching,16,0,22,32,delay,22,29,30,29,30,,,
delay,32,29,28,29,28,True,False,7.718100000147388,pairs_decreased,1,0,0,stage2_independent_matching,16,0,22-32,1,crossing,delay,1,0.93408203125,0.063671875,0.00224609375,ADM_ref6_independent_matching,16,0,22,32,delay,32,29,28,29,28,0.967041015625,0.0318359375,0.001123046875
delay,22,28,30,28,30,False,True,7.712500000252476,rollback,1,0,3,stage2_independent_matching,17,0,22-84,1,crossing,delay,0,0.967041015625,0.0318359375,0.001123046875,ADM_ref6_independent_matching,17,0,22,84,delay,22,28,30,28,30,,,
delay,84,28,28,28,28,False,True,7.595100000344246,rollback,1,0,1,stage2_independent_matching,17,0,22-84,1,crossing,delay,1,0.967041015625,0.0318359375,0.001123046875,ADM_ref6_independent_matching,17,0,22,84,delay,84,28,28,28,28,,,
delay,22,28,28,28,28,False,True,7.669000000078086,rollback,1,0,1,stage2_independent_matching,17,0,22-84,1,crossing,delay,2,0.967041015625,0.0318359375,0.001123046875,ADM_ref6_independent_matching,17,0,22,84,delay,22,28,28,28,28,,,
delay,22,28,28,28,28,False,True,7.567300000118848,rollback,1,0,1,stage2_independent_matching,17,0,22-84,1,crossing,delay,3,0.967041015625,0.0318359375,0.001123046875,ADM_ref6_independent_matching,17,0,22,84,delay,22,28,28,28,28,,,
delay,22,28,28,28,28,False,True,8.164200000010169,rollback,1,0,1,stage2_independent_matching,17,0,22-84,1,crossing,delay,4,0.967041015625,0.0318359375,0.001123046875,ADM_ref6_independent_matching,17,0,22,84,delay,22,28,28,28,28,,,
delay,22,28,28,28,28,False,True,7.593599999836442,rollback,1,0,1,stage2_independent_matching,17,0,22-84,1,crossing,delay,5,0.967041015625,0.0318359375,0.001123046875,ADM_ref6_independent_matching,17,0,22,84,delay,22,28,28,28,28,,,
delay,22,28,29,28,29,False,True,12.114199999814446,rollback,1,0,2,stage2_independent_matching,17,0,22-84,1,crossing,delay,6,0.967041015625,0.0318359375,0.001123046875,ADM_ref6_independent_matching,17,0,22,84,delay,22,28,29,28,29,,,
delay,22,28,31,28,31,False,True,18.30180000024484,rollback,1,0,4,stage2_independent_matching,17,0,22-84,1,crossing,delay,7,0.967041015625,0.0318359375,0.001123046875,ADM_ref6_independent_matching,17,0,22,84,delay,22,28,31,28,31,,,
delay,22,28,30,28,30,False,True,8.07989999975689,rollback,1,0,3,stage2_independent_matching,17,0,22-84,1,crossing,delay,8,0.967041015625,0.0318359375,0.001123046875,ADM_ref6_independent_matching,17,0,22,84,delay,22,28,30,28,30,,,
delay,22,28,30,28,30,False,True,7.837300000119285,rollback,1,0,3,stage2_independent_matching,17,0,22-84,1,crossing,delay,9,0.967041015625,0.0318359375,0.001123046875,ADM_ref6_independent_matching,17,0,22,84,delay,22,28,30,28,30,,,
delay,22,28,29,28,29,False,True,7.830500000181928,rollback,1,1,1,stage2_independent_matching,17,0,22-84,1,crossing,delay,10,0.967041015625,0.0318359375,0.001123046875,ADM_ref6_independent_matching,17,0,22,84,delay,22,28,29,28,29,,,
delay,84,28,29,28,30,False,True,7.541700000274432,rollback,1,0,2,stage2_independent_matching,17,0,22-84,1,crossing,delay,11,0.967041015625,0.0318359375,0.001123046875,ADM_ref6_independent_matching,17,0,22,84,delay,84,28,30,28,29,,,
delay,84,28,27,28,27,True,False,8.225900000070396,pairs_decreased,1,0,0,stage2_independent_matching,17,0,22-84,1,crossing,delay,12,0.967041015625,0.0318359375,0.001123046875,ADM_ref6_independent_matching,17,0,22,84,delay,84,28,27,28,27,0.9835205078125,0.01591796875,0.0005615234375
cruise_level,23,27,26,27,26,True,False,7.790900000145484,pairs_decreased,1,0,0,stage2_independent_matching,18,0,23-35,1,head_to_head,reroute,0,0.009375,0.009375,0.98125,ADM_ref6_independent_matching,18,0,23,35,reroute,23,27,26,27,26,0.0046875,0.0046875,0.990625
cruise_level,24,26,25,26,25,True,False,8.027200000015,pairs_decreased,1,0,0,stage2_independent_matching,19,0,24-94,1,head_to_head,reroute,0,0.0046875,0.0046875,0.990625,ADM_ref6_independent_matching,19,0,24,94,reroute,24,26,25,26,25,0.00234375,0.00234375,0.9953125
delay,37,25,25,25,25,False,True,7.446000000072672,rollback,1,1,0,stage2_independent_matching,20,0,28-37,1,crossing,delay,0,0.9835205078125,0.01591796875,0.0005615234375,ADM_ref6_independent_matching,20,0,28,37,delay,37,25,25,25,25,,,
delay,37,25,25,25,25,False,True,7.657999999992171,rollback,1,1,0,stage2_independent_matching,20,0,28-37,1,crossing,delay,1,0.9835205078125,0.01591796875,0.0005615234375,ADM_ref6_independent_matching,20,0,28,37,delay,37,25,25,25,25,,,
delay,28,25,24,25,25,True,False,7.728000000042812,pairs_decreased,1,0,1,stage2_independent_matching,20,0,28-37,1,crossing,delay,2,0.9835205078125,0.01591796875,0.0005615234375,ADM_ref6_independent_matching,20,0,28,37,delay,28,25,25,25,24,0.99176025390625,0.007958984375,0.00028076171875
delay,60,24,24,25,25,False,True,7.917299999917304,rollback,2,2,0,stage2_independent_matching,21,0,28-60,2,cluster,delay,0,0.9375,0.0375,0.025,ADM_ref6_independent_matching,21,0,28,60,delay,60,25,25,24,24,,,
delay,60,24,21,25,22,True,False,12.757799999690178,pairs_decreased,2,2,0,stage2_independent_matching,21,0,28-60,2,cluster,delay,1,0.9375,0.0375,0.025,ADM_ref6_independent_matching,21,0,28,60,delay,60,25,22,24,21,0.96875,0.01875,0.0125
delay,28,21,23,22,37,False,True,18.068500000026688,rollback,2,2,2,stage2_independent_matching,22,0,28-60,2,crossing,delay,0,0.99176025390625,0.007958984375,0.00028076171875,ADM_ref6_independent_matching,22,0,28,60,delay,28,22,37,21,23,,,
delay,60,21,22,22,23,False,True,7.668100000046252,rollback,2,2,1,stage2_independent_matching,22,0,28-60,2,crossing,delay,1,0.99176025390625,0.007958984375,0.00028076171875,ADM_ref6_independent_matching,22,0,28,60,delay,60,22,23,21,22,,,
delay,28,21,22,22,56,False,True,7.72789999973611,rollback,2,0,2,stage2_independent_matching,22,0,28-60,2,crossing,delay,2,0.99176025390625,0.007958984375,0.00028076171875,ADM_ref6_independent_matching,22,0,28,60,delay,28,22,56,21,22,,,
delay,28,21,23,22,39,False,True,7.819299999937357,rollback,2,2,2,stage2_independent_matching,22,0,28-60,2,crossing,delay,3,0.99176025390625,0.007958984375,0.00028076171875,ADM_ref6_independent_matching,22,0,28,60,delay,28,22,39,21,23,,,
delay,28,21,21,22,22,False,True,7.7601000002687215,rollback,2,2,0,stage2_independent_matching,22,0,28-60,2,crossing,delay,4,0.99176025390625,0.007958984375,0.00028076171875,ADM_ref6_independent_matching,22,0,28,60,delay,28,22,22,21,21,,,
delay,60,21,21,22,22,False,True,7.594700000026933,rollback,2,0,1,stage2_independent_matching,22,0,28-60,2,crossing,delay,5,0.99176025390625,0.007958984375,0.00028076171875,ADM_ref6_independent_matching,22,0,28,60,delay,60,22,22,21,21,,,
speed,60,21,22,22,23,False,True,7.970499999828462,rollback,2,0,2,stage2_independent_matching,22,0,28-60,2,crossing,speed,0,0.99176025390625,0.007958984375,0.00028076171875,ADM_ref6_independent_matching,22,0,28,60,speed,60,22,23,21,22,,,
speed,60,21,21,22,22,True,False,7.8742000000602275,soft_decreased,2,0,1,stage2_independent_matching,22,0,28-60,2,crossing,speed,1,0.99176025390625,0.007958984375,0.00028076171875,ADM_ref6_independent_matching,22,0,28,60,speed,60,22,22,21,21,0.495880126953125,0.5039794921875,0.000140380859375
delay,60,21,22,22,23,False,True,7.866799999646901,rollback,2,2,1,stage2_independent_matching,23,0,25-60,2,cluster,delay,0,0.96875,0.01875,0.0125,ADM_ref6_independent_matching,23,0,25,60,delay,60,22,23,21,22,,,
delay,60,21,22,22,24,False,True,7.743399999981193,rollback,2,2,1,stage2_independent_matching,23,0,25-60,2,cluster,delay,1,0.96875,0.01875,0.0125,ADM_ref6_independent_matching,23,0,25,60,delay,60,22,24,21,22,,,
cruise_level,25,21,21,22,21,False,True,8.517899999787915,rollback,2,0,1,stage2_independent_matching,23,0,25-60,2,cluster,reroute,0,0.96875,0.01875,0.0125,ADM_ref6_independent_matching,23,0,25,60,reroute,25,22,21,21,21,,,
cruise_level,25,21,21,22,22,False,True,8.270400000128575,rollback,2,0,1,stage2_independent_matching,23,0,25-60,2,cluster,reroute,1,0.96875,0.01875,0.0125,ADM_ref6_independent_matching,23,0,25,60,reroute,25,22,22,21,21,,,
cruise_level,25,21,20,22,20,True,False,10.118099999999686,pairs_decreased,2,0,0,stage2_independent_matching,23,0,25-60,2,cluster,reroute,2,0.96875,0.01875,0.0125,ADM_ref6_independent_matching,23,0,25,60,reroute,25,22,20,21,20,0.484375,0.009375,0.50625
cruise_level,29,20,18,20,18,True,False,19.170699999904173,pairs_decreased,1,0,0,stage2_independent_matching,24,0,29-41,1,head_to_head,reroute,0,0.00234375,0.00234375,0.9953125,ADM_ref6_independent_matching,24,0,29,41,reroute,29,20,18,20,18,0.001171875,0.001171875,0.99765625
delay,32,18,19,18,19,False,True,7.607399999869813,rollback,1,1,1,stage2_independent_matching,25,0,32-35,1,crossing,delay,0,0.495880126953125,0.5039794921875,0.000140380859375,ADM_ref6_independent_matching,25,0,32,35,delay,32,18,19,18,19,,,
delay,35,18,19,18,19,False,True,7.970399999976507,rollback,1,1,1,stage2_independent_matching,25,0,32-35,1,crossing,delay,1,0.495880126953125,0.5039794921875,0.000140380859375,ADM_ref6_independent_matching,25,0,32,35,delay,35,18,19,18,19,,,
delay,32,18,17,18,17,True,False,7.5667999999495805,pairs_decreased,1,0,0,stage2_independent_matching,25,0,32-35,1,crossing,delay,2,0.495880126953125,0.5039794921875,0.000140380859375,ADM_ref6_independent_matching,25,0,32,35,delay,32,18,17,18,17,0.7479400634765625,0.25198974609375,7.01904296875e-05
speed,62,17,16,17,16,True,False,8.69730000022173,pairs_decreased,1,0,0,stage2_independent_matching,26,0,33-62,1,crossing,speed,0,0.7479400634765625,0.25198974609375,7.01904296875e-05,ADM_ref6_independent_matching,26,0,33,62,speed,62,17,16,17,16,0.37397003173828125,0.625994873046875,3.509521484375e-05
speed,61,16,14,16,14,True,False,8.661700000175188,pairs_decreased,1,0,0,stage2_independent_matching,27,0,34-61,1,crossing,speed,0,0.37397003173828125,0.625994873046875,3.509521484375e-05,ADM_ref6_independent_matching,27,0,34,61,speed,61,16,14,16,14,0.18698501586914062,0.8129974365234375,1.7547607421875e-05
